CodCirLg,Inscrits,Abstentions,Votants,Blancs,Nuls,Exprimes,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NumPanneauCand,NbVoix,codeDepartement,code_dep_min,code_dep,id_circo,entete
01,80780,33150,47630,217,99,47314,QUINTERNET,Bérangère,Mme,DIV,Divers,2,185,075,75,75,75001,
01,80780,33150,47630,217,99,47314,MAILLARD,Sylvain,M.,REM,La République en marche,3,24037,075,75,75,75001,
01,80780,33150,47630,217,99,47314,DE NAZELLE,Louis-Max,M.,DVD,Divers droite,4,47,075,75,75,75001,
01,80780,33150,47630,217,99,47314,DE BAYSER,Mathilde,Mme,DIV,Divers,5,160,075,75,75,75001,
01,80780,33150,47630,217,99,47314,MAZAHERI,Micha,M.,DIV,Divers,6,413,075,75,75,75001,
01,80780,33150,47630,217,99,47314,MUNIER,Pascal,M.,ECO,Ecologiste,7,39,075,75,75,75001,
01,80780,33150,47630,217,99,47314,BALADI,Vincent,M.,DVD,Divers droite,8,1578,075,75,75,75001,
01,80780,33150,47630,217,99,47314,GORDTS,Nathalie,Mme,DIV,Divers,9,327,075,75,75,75001,
01,80780,33150,47630,217,99,47314,LE ROY,Ronan,M.,DIV,Divers,10,250,075,75,75,75001,
01,80780,33150,47630,217,99,47314,BOULINIER,Laurence,Mme,EXG,Extrême gauche,11,102,075,75,75,75001,
01,80780,33150,47630,217,99,47314,VÉRON,Pauline,Mme,SOC,Parti socialiste,12,3705,075,75,75,75001,
01,80780,33150,47630,217,99,47314,VALLAUD,Marc,M.,ECO,Ecologiste,13,180,075,75,75,75001,
01,80780,33150,47630,217,99,47314,BAYLE,Sylvie,Mme,COM,Parti communiste français,14,388,075,75,75,75001,
01,80780,33150,47630,217,99,47314,BARIGANT,Victoria,Mme,ECO,Ecologiste,15,2481,075,75,75,75001,
01,80780,33150,47630,217,99,47314,COEFFIER,Guylaine,Mme,FN,Front National,16,1029,075,75,75,75001,
01,80780,33150,47630,217,99,47314,DOR,Jacques,M.,DIV,Divers,17,111,075,75,75,75001,
01,80780,33150,47630,217,99,47314,DE GENOUILLAC,Louis,M.,DVD,Divers droite,18,265,075,75,75,75001,
01,80780,33150,47630,217,99,47314,COMOY,Patrick,M.,FI,La France insoumise,19,2840,075,75,75,75001,
01,80780,33150,47630,217,99,47314,DE CHAVAGNAC,Ida,Mme,DVD,Divers droite,20,551,075,75,75,75001,
01,80780,33150,47630,217,99,47314,LEGARET,Jean-François,M.,LR,Les Républicains,21,8402,075,75,75,75001,
01,80780,33150,47630,217,99,47314,TAVERNIER,Christophe,M.,DLF,Debout la France,22,221,075,75,75,75001,
02,71740,27195,44545,275,111,44159,LE GENDRE,Gilles,M.,REM,La République en marche,1,18463,075,75,75,75002,
02,71740,27195,44545,275,111,44159,GUAINO,Henri,M.,DVD,Divers droite,2,1991,075,75,75,75002,
02,71740,27195,44545,275,111,44159,KOSCIUSKO-MORIZET,Nathalie,Mme,LR,Les Républicains,3,8007,075,75,75,75002,
02,71740,27195,44545,275,111,44159,LECOQ,Jean-Pierre,M.,DVD,Divers droite,4,4050,075,75,75,75002,
02,71740,27195,44545,275,111,44159,SEIGNAN,Gilles,M.,ECO,Ecologiste,5,2086,075,75,75,75002,
02,71740,27195,44545,275,111,44159,BRUNIE,Jan-Edouard,M.,DLF,Debout la France,6,211,075,75,75,75002,
02,71740,27195,44545,275,111,44159,AVRONSART,Alain,M.,DIV,Divers,7,336,075,75,75,75002,
02,71740,27195,44545,275,111,44159,PRUNIÈRES,Anne-Françoise,Mme,FI,La France insoumise,8,2632,075,75,75,75002,
02,71740,27195,44545,275,111,44159,BOUQUIN,Manon,Mme,FN,Front National,9,1021,075,75,75,75002,
02,71740,27195,44545,275,111,44159,LASSALLE-HUMEZ,Fabien,M.,DVG,Divers gauche,10,190,075,75,75,75002,
02,71740,27195,44545,275,111,44159,GAMET,Laurent,M.,DIV,Divers,11,92,075,75,75,75002,
02,71740,27195,44545,275,111,44159,BENIN,Delphine,Mme,DVD,Divers droite,12,179,075,75,75,75002,
02,71740,27195,44545,275,111,44159,BETTON,Pauline,Mme,DVD,Divers droite,13,557,075,75,75,75002,
02,71740,27195,44545,275,111,44159,COUTURE,Fabien,M.,DIV,Divers,14,493,075,75,75,75002,
02,71740,27195,44545,275,111,44159,COULOT,Edmond,M.,DIV,Divers,15,71,075,75,75,75002,
02,71740,27195,44545,275,111,44159,ZANGHELLINI,Anne,Mme,DIV,Divers,16,190,075,75,75,75002,
02,71740,27195,44545,275,111,44159,PENSO,Alain,M.,DIV,Divers,17,45,075,75,75,75002,
02,71740,27195,44545,275,111,44159,ROUSSEAUX,Nicolas,M.,EXD,Extrême droite,18,97,075,75,75,75002,
02,71740,27195,44545,275,111,44159,LICHTENAUER,Christine,Mme,EXG,Extrême gauche,19,120,075,75,75,75002,
02,71740,27195,44545,275,111,44159,LELYS,Dominique,M.,DVD,Divers droite,20,34,075,75,75,75002,
02,71740,27195,44545,275,111,44159,PUYOOU,Annick,Mme,DVD,Divers droite,21,0,075,75,75,75002,
02,71740,27195,44545,275,111,44159,DE PREVAL,David,M.,DIV,Divers,22,0,075,75,75,75002,
02,71740,27195,44545,275,111,44159,QUESTIAUX,Lorraine,Mme,COM,Parti communiste français,23,594,075,75,75,75002,
02,71740,27195,44545,275,111,44159,ROSSET,Marine,Mme,SOC,Parti socialiste,24,2700,075,75,75,75002,
03,68680,29855,38825,272,128,38425,GUERINI,Stanislas,M.,REM,La République en marche,1,17321,075,75,75,75003,
03,68680,29855,38825,272,128,38425,PANEL,Nicolas,M.,DIV,Divers,2,250,075,75,75,75003,
03,68680,29855,38825,272,128,38425,NAHMIAS,Valérie,Mme,UDI,Union des Démocrates et Indépendants,3,5960,075,75,75,75003,
03,68680,29855,38825,272,128,38425,LEVARD,Laurent,M.,FI,La France insoumise,4,4610,075,75,75,75003,
03,68680,29855,38825,272,128,38425,LEGRAND,Aurélien,M.,FN,Front National,5,1327,075,75,75,75003,
03,68680,29855,38825,272,128,38425,JARRY,Isabelle,Mme,ECO,Ecologiste,6,1,075,75,75,75003,
03,68680,29855,38825,272,128,38425,JAMIN,Anne-Charlotte,Mme,DVD,Divers droite,7,330,075,75,75,75003,
03,68680,29855,38825,272,128,38425,GIORDANO,François,M.,DLF,Debout la France,8,274,075,75,75,75003,
03,68680,29855,38825,272,128,38425,CRÉPY,Blandine,Mme,EXD,Extrême droite,9,1,075,75,75,75003,
03,68680,29855,38825,272,128,38425,PAPE,Magali,Mme,DIV,Divers,10,33,075,75,75,75003,
03,68680,29855,38825,272,128,38425,ROBIN,Sophie,Mme,EXG,Extrême gauche,11,174,075,75,75,75003,
03,68680,29855,38825,272,128,38425,CAUDE,Marthe,Mme,EXD,Extrême droite,12,110,075,75,75,75003,
03,68680,29855,38825,272,128,38425,BUSSON,Damien,M.,DIV,Divers,13,35,075,75,75,75003,
03,68680,29855,38825,272,128,38425,LEPETIT,Annick,Mme,SOC,Parti socialiste,14,4846,075,75,75,75003,
03,68680,29855,38825,272,128,38425,DELASSUS,Adrien,M.,ECO,Ecologiste,15,1864,075,75,75,75003,
03,68680,29855,38825,272,128,38425,DUBOIS,Christophe-Charles,M.,ECO,Ecologiste,16,170,075,75,75,75003,
03,68680,29855,38825,272,128,38425,BOUCHARD,Violaine,Mme,DIV,Divers,17,485,075,75,75,75003,
03,68680,29855,38825,272,128,38425,MEZENCE,Nadine,Mme,COM,Parti communiste français,18,473,075,75,75,75003,
03,68680,29855,38825,272,128,38425,COULOT,Christophe,M.,DVD,Divers droite,19,161,075,75,75,75003,
04,69762,30956,38806,195,79,38532,CLAIRIÈRE,Hanna,Mme,ECO,Ecologiste,1,912,075,75,75,75004,
04,69762,30956,38806,195,79,38532,CARDOT,Claudine,Mme,DVD,Divers droite,2,612,075,75,75,75004,
04,69762,30956,38806,195,79,38532,DASSIE,Fabrice,M.,SOC,Parti socialiste,3,950,075,75,75,75004,
04,69762,30956,38806,195,79,38532,FAYOLLE,Jean-Marc,M.,DVD,Divers droite,4,533,075,75,75,75004,
04,69762,30956,38806,195,79,38532,FROGER,Ève,Mme,FN,Front National,5,1108,075,75,75,75004,
04,69762,30956,38806,195,79,38532,HIRIGOYEN,Jérôme,M.,DIV,Divers,6,301,075,75,75,75004,
04,69762,30956,38806,195,79,38532,CICUREL,Ilana,Mme,REM,La République en marche,7,17726,075,75,75,75004,
04,69762,30956,38806,195,79,38532,BARBÈ,Florent,M.,DIV,Divers,8,48,075,75,75,75004,
04,69762,30956,38806,195,79,38532,MONIER,Mélanie,Mme,FI,La France insoumise,9,1402,075,75,75,75004,
04,69762,30956,38806,195,79,38532,DE SOULTRAIT,Alice,Mme,DIV,Divers,10,105,075,75,75,75004,
04,69762,30956,38806,195,79,38532,SIMONNOT,Michel,M.,EXD,Extrême droite,11,105,075,75,75,75004,
04,69762,30956,38806,195,79,38532,DOS SANTOS,Fabienne,Mme,COM,Parti communiste français,12,148,075,75,75,75004,
04,69762,30956,38806,195,79,38532,BAUDOIN,Jean-Charles,M.,ECO,Ecologiste,13,15,075,75,75,75004,
04,69762,30956,38806,195,79,38532,KUSTER,Brigitte,Mme,LR,Les Républicains,14,14032,075,75,75,75004,
04,69762,30956,38806,195,79,38532,VOJINOVIC,Arnaud,M.,DIV,Divers,15,129,075,75,75,75004,
04,69762,30956,38806,195,79,38532,RAMEL,Michel,M.,DVD,Divers droite,16,64,075,75,75,75004,
04,69762,30956,38806,195,79,38532,SILANINA,Nadejda,Mme,DLF,Debout la France,17,295,075,75,75,75004,
04,69762,30956,38806,195,79,38532,LÉVENARD,Pierre,M.,EXG,Extrême gauche,18,47,075,75,75,75004,
05,75885,31354,44531,276,140,44115,FONTAINE,Marie,Mme,FN,Front National,1,1240,075,75,75,75005,
05,75885,31354,44531,276,140,44115,GAUDOT,Edouard,M.,ECO,Ecologiste,2,275,075,75,75,75005,
05,75885,31354,44531,276,140,44115,PAWLIK,Déborah,Mme,LR,Les Républicains,3,3511,075,75,75,75005,
05,75885,31354,44531,276,140,44115,WELGRYN,Lou,Mme,DIV,Divers,4,79,075,75,75,75005,
05,75885,31354,44531,276,140,44115,YAKOUB,Layla,Mme,FI,La France insoumise,5,5237,075,75,75,75005,
05,75885,31354,44531,276,140,44115,ROSE,Romain,M.,DIV,Divers,6,233,075,75,75,75005,
05,75885,31354,44531,276,140,44115,LASSELAIN,Marie-Josée,Mme,DVG,Divers gauche,7,211,075,75,75,75005,
05,75885,31354,44531,276,140,44115,LE RESTE,Didier,M.,COM,Parti communiste français,8,806,075,75,75,75005,
05,75885,31354,44531,276,140,44115,EDERICH RIGAUDIÈRE,Carine,Mme,DIV,Divers,9,332,075,75,75,75005,
05,75885,31354,44531,276,140,44115,DAGOMA,Seybah,Mme,SOC,Parti socialiste,10,5503,075,75,75,75005,
05,75885,31354,44531,276,140,44115,CONTE,Anastasia,Mme,DVD,Divers droite,11,299,075,75,75,75005,
05,75885,31354,44531,276,140,44115,DABAT,Monique,Mme,EXG,Extrême gauche,12,173,075,75,75,75005,
05,75885,31354,44531,276,140,44115,BAYOU,Julien,M.,ECO,Ecologiste,13,5454,075,75,75,75005,
05,75885,31354,44531,276,140,44115,AMALRIC,Valérian,M.,ECO,Ecologiste,14,121,075,75,75,75005,
05,75885,31354,44531,276,140,44115,BLUM,Bruno,M.,DIV,Divers,15,467,075,75,75,75005,
05,75885,31354,44531,276,140,44115,JAPPONT,Marie-Christine,Mme,DVD,Divers droite,16,11,075,75,75,75005,
05,75885,31354,44531,276,140,44115,HAYEK,Alexandre,M.,DIV,Divers,17,0,075,75,75,75005,
05,75885,31354,44531,276,140,44115,WATANABE VERMOREL,Thomas,M.,DIV,Divers,18,463,075,75,75,75005,
05,75885,31354,44531,276,140,44115,BASSIL,Raymond,M.,DIV,Divers,19,453,075,75,75,75005,
05,75885,31354,44531,276,140,44115,GRIVEAUX,Benjamin,M.,REM,La République en marche,20,19247,075,75,75,75005,
06,76665,33532,43133,407,182,42544,OUMER,Nawel,Mme,DVG,Divers gauche,1,2595,075,75,75,75006,
06,76665,33532,43133,407,182,42544,PENET,Pauline,Mme,DVD,Divers droite,2,340,075,75,75,75006,
06,76665,33532,43133,407,182,42544,HAUTVAL,Hélène,Mme,UDI,Union des Démocrates et Indépendants,3,2307,075,75,75,75006,
06,76665,33532,43133,407,182,42544,MOGHIR,Naïma,Mme,DIV,Divers,4,272,075,75,75,75006,
06,76665,33532,43133,407,182,42544,LAGLASSE,Maxime,M.,DIV,Divers,5,313,075,75,75,75006,
06,76665,33532,43133,407,182,42544,PERSON,Pierre,M.,REM,La République en marche,6,16772,075,75,75,75006,
06,76665,33532,43133,407,182,42544,AGON,Christian,M.,EXG,Extrême gauche,7,0,075,75,75,75006,
06,76665,33532,43133,407,182,42544,SIMONNET,Danielle,Mme,FI,La France insoumise,8,8013,075,75,75,75006,
06,76665,33532,43133,407,182,42544,BONS,Léa,Mme,DIV,Divers,9,61,075,75,75,75006,
06,76665,33532,43133,407,182,42544,FRÉMION,Yves,M.,ECO,Ecologiste,10,803,075,75,75,75006,
06,76665,33532,43133,407,182,42544,DUFLOT,Cécile,Mme,ECO,Ecologiste,11,6250,075,75,75,75006,
06,76665,33532,43133,407,182,42544,FAUCHET,Juliette,Mme,DVG,Divers gauche,12,324,075,75,75,75006,
06,76665,33532,43133,407,182,42544,FIZE,Michel,M.,ECO,Ecologiste,13,60,075,75,75,75006,
06,76665,33532,43133,407,182,42544,DAMPURÉ,Alexandre,M.,DIV,Divers,14,397,075,75,75,75006,
06,76665,33532,43133,407,182,42544,GODDE,Anne-Catherine,Mme,EXG,Extrême gauche,15,250,075,75,75,75006,
06,76665,33532,43133,407,182,42544,ROLLÈS,Régis,M.,ECO,Ecologiste,16,60,075,75,75,75006,
06,76665,33532,43133,407,182,42544,TIBERTI,Adrien,M.,COM,Parti communiste français,17,1110,075,75,75,75006,
06,76665,33532,43133,407,182,42544,ABOU ALI,Amré,M.,DIV,Divers,18,86,075,75,75,75006,
06,76665,33532,43133,407,182,42544,CASSE,Stéphane,M.,DIV,Divers,19,150,075,75,75,75006,
06,76665,33532,43133,407,182,42544,DEBALLE,Guy,M.,FN,Front National,20,1224,075,75,75,75006,
06,76665,33532,43133,407,182,42544,DENIS,Nicolas,M.,DIV,Divers,21,396,075,75,75,75006,
06,76665,33532,43133,407,182,42544,HELAYEL,Catherine,Mme,DIV,Divers,22,474,075,75,75,75006,
06,76665,33532,43133,407,182,42544,HAOUAS,Mohamed,M.,DVG,Divers gauche,23,117,075,75,75,75006,
06,76665,33532,43133,407,182,42544,GROUÈS,Henri,M.,DIV,Divers,24,80,075,75,75,75006,
06,76665,33532,43133,407,182,42544,BEN BOUZID,Radhouane,M.,DVD,Divers droite,25,9,075,75,75,75006,
06,76665,33532,43133,407,182,42544,JEGO,Henriane,Mme,DVD,Divers droite,26,81,075,75,75,75006,
07,76058,30517,45541,308,135,45098,LALLEMAND,Jean-Charles,M.,FI,La France insoumise,1,5280,075,75,75,75007,
07,76058,30517,45541,308,135,45098,BLOCHE,Patrick,M.,SOC,Parti socialiste,2,7202,075,75,75,75007,
07,76058,30517,45541,308,135,45098,ROYEZ,Michèle,Mme,DIV,Divers,3,284,075,75,75,75007,
07,76058,30517,45541,308,135,45098,PETIT,Aurélia,Mme,EXG,Extrême gauche,4,162,075,75,75,75007,
07,76058,30517,45541,308,135,45098,LAENG,Isabelle Dite Cindy'Lee,Mme,DIV,Divers,5,195,075,75,75,75007,
07,76058,30517,45541,308,135,45098,MARTIN,Julie,Mme,DIV,Divers,6,464,075,75,75,75007,
07,76058,30517,45541,308,135,45098,CAZIN,Marie-Sophie,Mme,DIV,Divers,7,56,075,75,75,75007,
07,76058,30517,45541,308,135,45098,BULLIER,Thibert,M.,DIV,Divers,8,13,075,75,75,75007,
07,76058,30517,45541,308,135,45098,ARAULT,David,M.,DVG,Divers gauche,9,319,075,75,75,75007,
07,76058,30517,45541,308,135,45098,BONNET-OULALDJ,Nicolas,M.,COM,Parti communiste français,10,913,075,75,75,75007,
07,76058,30517,45541,308,135,45098,FAUGERON,Corine,Mme,ECO,Ecologiste,11,2946,075,75,75,75007,
07,76058,30517,45541,308,135,45098,QUADRELLI,Matthieu,M.,DVD,Divers droite,12,197,075,75,75,75007,
07,76058,30517,45541,308,135,45098,RUPIN,Pacôme,M.,REM,La République en marche,13,19381,075,75,75,75007,
07,76058,30517,45541,308,135,45098,DUEZ,Caroline,Mme,DLF,Debout la France,14,307,075,75,75,75007,
07,76058,30517,45541,308,135,45098,NEREUIL,Gabrielle,Mme,DIV,Divers,15,639,075,75,75,75007,
07,76058,30517,45541,308,135,45098,DERNY,Jérémy,M.,DVG,Divers gauche,16,94,075,75,75,75007,
07,76058,30517,45541,308,135,45098,ROGER,Vincent,M.,LR,Les Républicains,17,4436,075,75,75,75007,
07,76058,30517,45541,308,135,45098,FELLOUS,Sandra,Mme,DVD,Divers droite,18,1096,075,75,75,75007,
07,76058,30517,45541,308,135,45098,COCHARD,Isabelle,Mme,FN,Front National,19,1113,075,75,75,75007,
07,76058,30517,45541,308,135,45098,EL GOHARY,Iman,Mme,DVD,Divers droite,20,1,075,75,75,75007,
08,82171,34869,47302,334,127,46841,AVIA,Laetitia,Mme,REM,La République en marche,1,18545,075,75,75,75008,
08,82171,34869,47302,334,127,46841,JOCHAUD,Aurélie,Mme,EXG,Extrême gauche,2,205,075,75,75,75008,
08,82171,34869,47302,334,127,46841,PIERRE-MARIE,Emmanuelle,Mme,ECO,Ecologiste,3,2803,075,75,75,75008,
08,82171,34869,47302,334,127,46841,MAZETIER,Sandrine,Mme,SOC,Parti socialiste,4,6964,075,75,75,75008,
08,82171,34869,47302,334,127,46841,LATOURNALD,Werner,M.,DIV,Divers,5,48,075,75,75,75008,
08,82171,34869,47302,334,127,46841,THIMOTTE,Renée-Michelle,Mme,FN,Front National,6,1729,075,75,75,75008,
08,82171,34869,47302,334,127,46841,LASSENAY,Catherine,Mme,DIV,Divers,7,315,075,75,75,75008,
08,82171,34869,47302,334,127,46841,MONTANDON,Valérie,Mme,LR,Les Républicains,8,7227,075,75,75,75008,
08,82171,34869,47302,334,127,46841,COURNET,Jean-Philippe,M.,DIV,Divers,9,586,075,75,75,75008,
08,82171,34869,47302,334,127,46841,JOURNIAC,Marianne,Mme,COM,Parti communiste français,10,728,075,75,75,75008,
08,82171,34869,47302,334,127,46841,BONY,Clément,M.,FI,La France insoumise,11,6278,075,75,75,75008,
08,82171,34869,47302,334,127,46841,MARGAIN,Franck,M.,DVD,Divers droite,12,348,075,75,75,75008,
08,82171,34869,47302,334,127,46841,MARIE,Anastasia,Mme,DLF,Debout la France,13,452,075,75,75,75008,
08,82171,34869,47302,334,127,46841,ARNAUDET,Simon,M.,DIV,Divers,14,186,075,75,75,75008,
08,82171,34869,47302,334,127,46841,SAHBATOU,Amine,M.,ECO,Ecologiste,15,280,075,75,75,75008,
08,82171,34869,47302,334,127,46841,MÉCHERI,Omar,M.,ECO,Ecologiste,16,78,075,75,75,75008,
08,82171,34869,47302,334,127,46841,PERROT,Frédéric,M.,DVG,Divers gauche,17,69,075,75,75,75008,
09,68363,30965,37398,443,214,36741,BERGER,Yorick,M.,DVD,Divers droite,1,400,075,75,75,75009,
09,68363,30965,37398,443,214,36741,CHEREIL DE LA RIVIÈRE,Cendrine,Mme,DLF,Debout la France,2,456,075,75,75,75009,
09,68363,30965,37398,443,214,36741,BENARD,Fanny,Mme,DIV,Divers,3,39,075,75,75,75009,
09,68363,30965,37398,443,214,36741,CHAZERAND,Benoit,M.,EXG,Extrême gauche,4,233,075,75,75,75009,
09,68363,30965,37398,443,214,36741,EZAOUI,Joël,M.,DVG,Divers gauche,5,279,075,75,75,75009,
09,68363,30965,37398,443,214,36741,FLACHER,David,M.,DIV,Divers,6,238,075,75,75,75009,
09,68363,30965,37398,443,214,36741,LAVILLE,Nathalie,Mme,ECO,Ecologiste,7,361,075,75,75,75009,
09,68363,30965,37398,443,214,36741,LIMOGE,Anne,Mme,DIV,Divers,8,353,075,75,75,75009,
09,68363,30965,37398,443,214,36741,QNOUCH,Raphaël,M.,FI,La France insoumise,9,5573,075,75,75,75009,
09,68363,30965,37398,443,214,36741,TAN,Buon,M.,REM,La République en marche,10,13384,075,75,75,75009,
09,68363,30965,37398,443,214,36741,MONOD,Claire,Mme,ECO,Ecologiste,11,3531,075,75,75,75009,
09,68363,30965,37398,443,214,36741,TRUCHOT,Laurent,M.,DIV,Divers,12,167,075,75,75,75009,
09,68363,30965,37398,443,214,36741,BONOT,Franck,M.,DVG,Divers gauche,13,49,075,75,75,75009,
09,68363,30965,37398,443,214,36741,REQUET,Benjamin,M.,DIV,Divers,14,85,075,75,75,75009,
09,68363,30965,37398,443,214,36741,LAGANE,Martin,M.,SOC,Parti socialiste,15,4230,075,75,75,75009,
09,68363,30965,37398,443,214,36741,MAZELLA,Élise,Mme,RDG,Parti radical de gauche,16,129,075,75,75,75009,
09,68363,30965,37398,443,214,36741,PELLEGRINO,Chrystelle,Mme,DIV,Divers,17,99,075,75,75,75009,
09,68363,30965,37398,443,214,36741,SOK,Bernard,M.,DVD,Divers droite,18,202,075,75,75,75009,
09,68363,30965,37398,443,214,36741,BEDAGUE,Florence,Mme,EXG,Extrême gauche,19,191,075,75,75,75009,
09,68363,30965,37398,443,214,36741,ESQUIEU,Laure,Mme,LR,Les Républicains,20,3080,075,75,75,75009,
09,68363,30965,37398,443,214,36741,STIBBE,Elisabeth,Mme,UDI,Union des Démocrates et Indépendants,21,277,075,75,75,75009,
09,68363,30965,37398,443,214,36741,DOUCHIN,Boris,M.,DIV,Divers,22,451,075,75,75,75009,
09,68363,30965,37398,443,214,36741,AQUA,Jean-Noël,M.,COM,Parti communiste français,23,1257,075,75,75,75009,
09,68363,30965,37398,443,214,36741,BERTHAUD,Corinne,Mme,FN,Front National,24,1677,075,75,75,75009,
10,67358,29562,37796,379,164,37253,MARECHAL,Ewen,M.,DIV,Divers,1,269,075,75,75,75010,
10,67358,29562,37796,379,164,37253,LÉOST,Thiphaine,Mme,FN,Front National,2,1656,075,75,75,75010,
10,67358,29562,37796,379,164,37253,BUCHER,Marc,M.,DVD,Divers droite,3,214,075,75,75,75010,
10,67358,29562,37796,379,164,37253,LANG,Anne-Christine,Mme,REM,La République en marche,4,15786,075,75,75,75010,
10,67358,29562,37796,379,164,37253,DAVID,Romain,M.,DIV,Divers,5,280,075,75,75,75010,
10,67358,29562,37796,379,164,37253,BROSSAT,Florence,Mme,EXG,Extrême gauche,6,170,075,75,75,75010,
10,67358,29562,37796,379,164,37253,VOLBART,Laurence,Mme,DIV,Divers,7,482,075,75,75,75010,
10,67358,29562,37796,379,164,37253,COCHARD,Maxime,M.,COM,Parti communiste français,8,887,075,75,75,75010,
10,67358,29562,37796,379,164,37253,SKORIC,Sylvia,Mme,DVG,Divers gauche,9,71,075,75,75,75010,
10,67358,29562,37796,379,164,37253,OUMSALEM,Myassa,Mme,DIV,Divers,10,51,075,75,75,75010,
10,67358,29562,37796,379,164,37253,DEFRANOUX,Alice,Mme,DIV,Divers,11,286,075,75,75,75010,
10,67358,29562,37796,379,164,37253,CHAIBI,Leïla,Mme,FI,La France insoumise,12,5447,075,75,75,75010,
10,67358,29562,37796,379,164,37253,SALLEM,Ryadh,M.,SOC,Parti socialiste,13,3379,075,75,75,75010,
10,67358,29562,37796,379,164,37253,BAILLE,Olivia,Mme,EXG,Extrême gauche,14,166,075,75,75,75010,
10,67358,29562,37796,379,164,37253,RICHARD,Sandrine,Mme,LR,Les Républicains,15,4584,075,75,75,75010,
10,67358,29562,37796,379,164,37253,JEZEQUEL,Gwenaëlle,Mme,DVG,Divers gauche,16,310,075,75,75,75010,
10,67358,29562,37796,379,164,37253,BERNARD,Sybille,Mme,ECO,Ecologiste,17,2418,075,75,75,75010,
10,67358,29562,37796,379,164,37253,KADUR,Alexandre,M.,UDI,Union des Démocrates et Indépendants,18,30,075,75,75,75010,
10,67358,29562,37796,379,164,37253,BOCHER,Julien,M.,DIV,Divers,19,175,075,75,75,75010,
10,67358,29562,37796,379,164,37253,DUPLOUY,Laurent,M.,ECO,Ecologiste,20,161,075,75,75,75010,
10,67358,29562,37796,379,164,37253,MARTIN,Isabelle,Mme,DLF,Debout la France,21,409,075,75,75,75010,
10,67358,29562,37796,379,164,37253,EMO,Laure-Anne,Mme,DVD,Divers droite,22,22,075,75,75,75010,
11,70946,26724,44222,368,155,43699,VINCIGUERRA,Laurent,M.,EXG,Extrême gauche,1,200,075,75,75,75011,
11,70946,26724,44222,368,155,43699,NIOL,Cyrille,M.,DVD,Divers droite,2,65,075,75,75,75011,
11,70946,26724,44222,368,155,43699,PETERS-DESTERACT,Hippolyte,M.,DIV,Divers,3,32,075,75,75,75011,
11,70946,26724,44222,368,155,43699,MALVOISIN,Armelle,Mme,DIV,Divers,4,1465,075,75,75,75011,
11,70946,26724,44222,368,155,43699,DE FROMONT,Bruno,M.,DVD,Divers droite,5,474,075,75,75,75011,
11,70946,26724,44222,368,155,43699,GHAIDI,Anissa,Mme,COM,Parti communiste français,6,673,075,75,75,75011,
11,70946,26724,44222,368,155,43699,CUSA,Miron,M.,ECO,Ecologiste,7,366,075,75,75,75011,
11,70946,26724,44222,368,155,43699,DE GRAILLY,François,M.,DLF,Debout la France,8,322,075,75,75,75011,
11,70946,26724,44222,368,155,43699,CONDAMINE,Luce,Mme,DIV,Divers,9,378,075,75,75,75011,
11,70946,26724,44222,368,155,43699,LAURUT,Christian,M.,ECO,Ecologiste,10,29,075,75,75,75011,
11,70946,26724,44222,368,155,43699,BASTON,Elisabeth,Mme,FN,Front National,11,1064,075,75,75,75011,
11,70946,26724,44222,368,155,43699,SZPINER,Francis,M.,LR,Les Républicains,12,7316,075,75,75,75011,
11,70946,26724,44222,368,155,43699,SERGENT,Jean-Roch,M.,UDI,Union des Démocrates et Indépendants,13,308,075,75,75,75011,
11,70946,26724,44222,368,155,43699,DE SARNEZ,Marielle,Mme,MDM,Modem,14,17733,075,75,75,75011,
