dep,nb_crib,nb_pos,nb_C1,tx_C1,datetime,variant_delta
71,44.0,79.0,7.0,18.42,2021-07-04,18.42
41,63.0,109.0,43.0,84.31,2021-07-04,84.31
74,101.0,151.0,78.0,86.67,2021-07-04,86.67
32,18.0,39.0,9.0,52.94,2021-07-04,52.94
08,40.0,66.0,3.0,8.82,2021-07-04,8.82
49,107.0,135.0,37.0,41.11,2021-07-04,41.11
2B,6.0,13.0,3.0,60.0,2021-07-04,60.0
58,10.0,19.0,0.0,0.0,2021-07-04,0.0
18,16.0,28.0,2.0,25.0,2021-07-04,25.0
83,143.0,251.0,96.0,77.42,2021-07-04,77.42
63,65.0,90.0,15.0,27.27,2021-07-04,27.27
54,46.0,81.0,11.0,28.21,2021-07-04,28.21
60,85.0,185.0,36.0,51.43,2021-07-04,51.43
12,15.0,25.0,2.0,14.29,2021-07-04,14.29
70,13.0,24.0,8.0,61.54,2021-07-04,61.54
11,21.0,54.0,4.0,20.0,2021-07-04,20.0
62,119.0,207.0,39.0,35.78,2021-07-04,35.78
37,54.0,97.0,19.0,37.25,2021-07-04,37.25
75,525.0,1649.0,257.0,60.33,2021-07-04,60.33
84,57.0,95.0,25.0,52.08,2021-07-04,52.08
29,100.0,197.0,39.0,40.62,2021-07-04,40.62
59,371.0,616.0,125.0,36.44,2021-07-04,36.44
30,83.0,132.0,30.0,41.67,2021-07-04,41.67
72,84.0,95.0,31.0,44.93,2021-07-04,44.93
45,93.0,183.0,12.0,14.81,2021-07-04,14.81
09,18.0,25.0,10.0,58.82,2021-07-04,58.82
80,147.0,229.0,115.0,83.33,2021-07-04,83.33
36,24.0,40.0,7.0,41.18,2021-07-04,41.18
77,139.0,396.0,47.0,54.65,2021-07-04,54.65
91,188.0,514.0,73.0,51.77,2021-07-04,51.77
85,40.0,53.0,21.0,58.33,2021-07-04,58.33
89,21.0,63.0,1.0,11.11,2021-07-04,11.11
44,177.0,295.0,90.0,60.0,2021-07-04,60.0
92,261.0,684.0,148.0,65.78,2021-07-04,65.78
48,3.0,9.0,0.0,0.0,2021-07-04,0.0
46,14.0,22.0,3.0,25.0,2021-07-04,25.0
87,13.0,25.0,6.0,60.0,2021-07-04,60.0
57,213.0,262.0,73.0,39.89,2021-07-04,39.89
93,261.0,856.0,86.0,47.51,2021-07-04,47.51
86,87.0,105.0,50.0,59.52,2021-07-04,59.52
56,143.0,209.0,33.0,26.61,2021-07-04,26.61
35,219.0,300.0,66.0,38.6,2021-07-04,38.6
21,43.0,72.0,18.0,54.55,2021-07-04,54.55
90,2.0,5.0,0.0,0.0,2021-07-04,0.0
25,55.0,80.0,12.0,29.27,2021-07-04,29.27
68,99.0,160.0,23.0,31.51,2021-07-04,31.51
34,219.0,379.0,85.0,47.75,2021-07-04,47.75
06,258.0,435.0,176.0,78.22,2021-07-04,78.22
13,376.0,869.0,172.0,51.34,2021-07-04,51.34
73,47.0,94.0,27.0,62.79,2021-07-04,62.79
39,55.0,71.0,41.0,78.85,2021-07-04,78.85
67,170.0,251.0,74.0,55.64,2021-07-04,55.64
69,408.0,622.0,135.0,42.45,2021-07-04,42.45
51,59.0,118.0,16.0,28.07,2021-07-04,28.07
05,8.0,18.0,1.0,25.0,2021-07-04,25.0
72,81.0,99.0,35.0,52.24,2021-07-05,52.24
06,326.0,527.0,235.0,81.03,2021-07-05,81.03
58,11.0,19.0,2.0,28.57,2021-07-05,28.57
27,39.0,106.0,12.0,38.71,2021-07-05,38.71
62,110.0,197.0,40.0,38.46,2021-07-05,38.46
57,249.0,297.0,91.0,41.94,2021-07-05,41.94
56,142.0,210.0,42.0,33.87,2021-07-05,33.87
11,32.0,87.0,11.0,35.48,2021-07-05,35.48
25,62.0,85.0,15.0,31.91,2021-07-05,31.91
26,35.0,72.0,22.0,66.67,2021-07-05,66.67
19,26.0,37.0,15.0,62.5,2021-07-05,62.5
61,24.0,42.0,16.0,76.19,2021-07-05,76.19
972,294.0,532.0,4.0,1.51,2021-07-05,1.51
17,48.0,96.0,20.0,43.48,2021-07-05,43.48
41,54.0,97.0,36.0,83.72,2021-07-05,83.72
45,94.0,185.0,13.0,15.66,2021-07-05,15.66
29,114.0,204.0,59.0,55.14,2021-07-05,55.14
24,28.0,44.0,18.0,69.23,2021-07-05,69.23
67,185.0,264.0,97.0,66.44,2021-07-05,66.44
68,96.0,154.0,30.0,42.25,2021-07-05,42.25
2B,7.0,22.0,6.0,85.71,2021-07-05,85.71
976,1.0,21.0,0.0,0.0,2021-07-05,0.0
49,125.0,159.0,54.0,50.47,2021-07-05,50.47
03,18.0,53.0,5.0,29.41,2021-07-05,29.41
23,15.0,17.0,1.0,7.14,2021-07-05,7.14
39,52.0,67.0,39.0,78.0,2021-07-05,78.0
04,8.0,22.0,3.0,37.5,2021-07-05,37.5
05,10.0,25.0,3.0,60.0,2021-07-05,60.0
35,282.0,362.0,106.0,46.29,2021-07-05,46.29
88,28.0,38.0,11.0,61.11,2021-07-05,61.11
15,9.0,13.0,1.0,14.29,2021-07-05,14.29
44,204.0,333.0,109.0,60.89,2021-07-05,60.89
55,6.0,13.0,3.0,75.0,2021-07-05,75.0
973,276.0,755.0,1.0,0.38,2021-07-05,0.38
2A,9.0,22.0,7.0,77.78,2021-07-05,77.78
53,37.0,84.0,7.0,21.21,2021-07-05,21.21
21,39.0,73.0,19.0,70.37,2021-07-05,70.37
974,1085.0,1557.0,13.0,1.58,2021-07-05,1.58
07,20.0,35.0,3.0,21.43,2021-07-05,21.43
13,413.0,964.0,208.0,56.06,2021-07-05,56.06
83,178.0,306.0,132.0,84.08,2021-07-05,84.08
80,152.0,243.0,121.0,84.03,2021-07-05,84.03
09,15.0,31.0,10.0,66.67,2021-07-05,66.67
14,200.0,331.0,152.0,79.58,2021-07-05,79.58
70,23.0,31.0,11.0,52.38,2021-07-05,52.38
33,342.0,595.0,174.0,55.41,2021-07-05,55.41
34,251.0,457.0,123.0,56.94,2021-07-05,56.94
73,44.0,102.0,25.0,62.5,2021-07-05,62.5
76,109.0,301.0,35.0,36.46,2021-07-05,36.46
91,212.0,611.0,96.0,56.8,2021-07-05,56.8
18,12.0,29.0,0.0,0.0,2021-07-05,0.0
66,163.0,258.0,105.0,71.92,2021-07-05,71.92
64,211.0,374.0,56.0,26.79,2021-07-05,26.79
08,49.0,76.0,8.0,19.05,2021-07-05,19.05
74,120.0,170.0,93.0,87.74,2021-07-05,87.74
95,251.0,609.0,91.0,47.15,2021-07-05,47.15
85,62.0,81.0,43.0,74.14,2021-07-05,74.14
42,68.0,134.0,29.0,50.0,2021-07-05,50.0
52,13.0,21.0,10.0,100.0,2021-07-05,100.0
78,271.0,718.0,146.0,60.33,2021-07-05,60.33
32,22.0,45.0,9.0,50.0,2021-07-05,50.0
10,19.0,33.0,10.0,58.82,2021-07-05,58.82
16,16.0,29.0,2.0,18.18,2021-07-05,18.18
43,31.0,49.0,11.0,37.93,2021-07-05,37.93
79,28.0,47.0,20.0,80.0,2021-07-05,80.0
63,66.0,86.0,17.0,32.69,2021-07-05,32.69
89,26.0,68.0,1.0,9.09,2021-07-05,9.09
93,299.0,920.0,127.0,55.7,2021-07-05,55.7
48,4.0,7.0,1.0,33.33,2021-07-05,33.33
86,94.0,113.0,53.0,60.23,2021-07-05,60.23
87,14.0,30.0,7.0,63.64,2021-07-05,63.64
65,32.0,54.0,14.0,43.75,2021-07-05,43.75
69,414.0,640.0,170.0,52.15,2021-07-05,52.15
51,44.0,101.0,13.0,30.95,2021-07-05,30.95
92,322.0,830.0,191.0,66.55,2021-07-05,66.55
94,177.0,628.0,60.0,48.0,2021-07-05,48.0
90,3.0,8.0,1.0,33.33,2021-07-05,33.33
46,14.0,22.0,6.0,50.0,2021-07-05,50.0
47,32.0,56.0,13.0,52.0,2021-07-05,52.0
71,45.0,86.0,10.0,25.0,2021-07-05,25.0
971,33.0,175.0,1.0,3.45,2021-07-05,3.45
82,44.0,73.0,21.0,58.33,2021-07-05,58.33
54,62.0,108.0,21.0,41.18,2021-07-05,41.18
60,104.0,215.0,44.0,48.35,2021-07-05,48.35
12,12.0,24.0,3.0,27.27,2021-07-05,27.27
37,51.0,89.0,23.0,46.94,2021-07-05,46.94
75,606.0,1814.0,325.0,64.61,2021-07-05,64.61
84,70.0,121.0,32.0,52.46,2021-07-05,52.46
59,389.0,638.0,155.0,42.94,2021-07-05,42.94
38,219.0,325.0,134.0,72.83,2021-07-05,72.83
28,30.0,73.0,6.0,33.33,2021-07-05,33.33
30,106.0,172.0,56.0,61.54,2021-07-05,61.54
36,22.0,36.0,9.0,52.94,2021-07-05,52.94
40,158.0,293.0,133.0,85.81,2021-07-05,85.81
50,25.0,47.0,9.0,47.37,2021-07-05,47.37
22,73.0,141.0,35.0,51.47,2021-07-05,51.47
77,163.0,435.0,54.0,52.43,2021-07-05,52.43
81,40.0,76.0,12.0,40.0,2021-07-05,40.0
01,76.0,106.0,34.0,51.52,2021-07-05,51.52
31,412.0,729.0,99.0,27.73,2021-07-05,27.73
02,39.0,80.0,14.0,36.84,2021-07-05,36.84
19,24.0,38.0,14.0,63.64,2021-07-06,63.64
39,57.0,74.0,39.0,70.91,2021-07-06,70.91
03,21.0,52.0,5.0,25.0,2021-07-06,25.0
55,8.0,14.0,4.0,66.67,2021-07-06,66.67
17,53.0,102.0,22.0,44.0,2021-07-06,44.0
89,28.0,68.0,1.0,8.33,2021-07-06,8.33
54,79.0,134.0,28.0,41.79,2021-07-06,41.79
58,9.0,18.0,2.0,50.0,2021-07-06,50.0
10,16.0,30.0,9.0,64.29,2021-07-06,64.29
61,19.0,36.0,14.0,87.5,2021-07-06,87.5
70,24.0,35.0,11.0,50.0,2021-07-06,50.0
13,427.0,1059.0,243.0,62.95,2021-07-06,62.95
976,1.0,19.0,0.0,0.0,2021-07-06,0.0
35,294.0,380.0,122.0,51.05,2021-07-06,51.05
84,74.0,130.0,41.0,61.19,2021-07-06,61.19
22,76.0,149.0,42.0,60.0,2021-07-06,60.0
90,6.0,10.0,3.0,60.0,2021-07-06,60.0
71,36.0,88.0,9.0,30.0,2021-07-06,30.0
83,202.0,349.0,159.0,86.89,2021-07-06,86.89
16,14.0,25.0,2.0,20.0,2021-07-06,20.0
29,119.0,214.0,68.0,60.18,2021-07-06,60.18
01,85.0,122.0,35.0,47.3,2021-07-06,47.3
76,125.0,329.0,43.0,38.05,2021-07-06,38.05
08,43.0,71.0,8.0,21.05,2021-07-06,21.05
51,42.0,97.0,15.0,36.59,2021-07-06,36.59
52,16.0,22.0,13.0,92.86,2021-07-06,92.86
48,4.0,7.0,1.0,33.33,2021-07-06,33.33
57,274.0,334.0,108.0,45.19,2021-07-06,45.19
95,262.0,655.0,99.0,49.25,2021-07-06,49.25
42,76.0,139.0,32.0,47.76,2021-07-06,47.76
74,127.0,183.0,100.0,90.09,2021-07-06,90.09
78,252.0,724.0,142.0,63.11,2021-07-06,63.11
28,28.0,79.0,7.0,41.18,2021-07-06,41.18
31,439.0,810.0,119.0,30.28,2021-07-06,30.28
02,35.0,82.0,13.0,39.39,2021-07-06,39.39
77,172.0,459.0,67.0,56.78,2021-07-06,56.78
81,45.0,89.0,17.0,50.0,2021-07-06,50.0
40,146.0,295.0,117.0,81.25,2021-07-06,81.25
36,23.0,38.0,11.0,61.11,2021-07-06,61.11
30,107.0,180.0,64.0,69.57,2021-07-06,69.57
971,35.0,185.0,5.0,16.13,2021-07-06,16.13
38,240.0,363.0,158.0,77.45,2021-07-06,77.45
59,397.0,655.0,171.0,46.85,2021-07-06,46.85
32,20.0,49.0,8.0,50.0,2021-07-06,50.0
75,708.0,2015.0,407.0,67.5,2021-07-06,67.5
47,28.0,51.0,14.0,63.64,2021-07-06,63.64
18,11.0,32.0,0.0,0.0,2021-07-06,0.0
79,28.0,53.0,19.0,73.08,2021-07-06,73.08
63,65.0,87.0,22.0,38.6,2021-07-06,38.6
93,310.0,949.0,135.0,56.49,2021-07-06,56.49
86,94.0,112.0,56.0,66.67,2021-07-06,66.67
46,18.0,29.0,10.0,62.5,2021-07-06,62.5
65,33.0,58.0,17.0,51.52,2021-07-06,51.52
69,426.0,672.0,193.0,57.44,2021-07-06,57.44
92,373.0,973.0,227.0,67.36,2021-07-06,67.36
94,200.0,693.0,80.0,53.33,2021-07-06,53.33
43,32.0,49.0,13.0,41.94,2021-07-06,41.94
87,17.0,33.0,10.0,66.67,2021-07-06,66.67
64,210.0,412.0,63.0,30.14,2021-07-06,30.14
34,268.0,545.0,147.0,63.09,2021-07-06,63.09
73,40.0,102.0,24.0,66.67,2021-07-06,66.67
91,238.0,653.0,127.0,63.82,2021-07-06,63.82
66,212.0,327.0,152.0,79.17,2021-07-06,79.17
50,29.0,53.0,14.0,60.87,2021-07-06,60.87
37,51.0,89.0,26.0,53.06,2021-07-06,53.06
60,106.0,224.0,45.0,46.88,2021-07-06,46.88
04,8.0,25.0,3.0,37.5,2021-07-06,37.5
49,139.0,174.0,70.0,58.33,2021-07-06,58.33
2B,11.0,26.0,10.0,100.0,2021-07-06,100.0
68,97.0,164.0,35.0,48.61,2021-07-06,48.61
27,41.0,128.0,15.0,45.45,2021-07-06,45.45
23,15.0,17.0,1.0,7.14,2021-07-06,7.14
05,11.0,32.0,5.0,83.33,2021-07-06,83.33
44,219.0,385.0,125.0,62.5,2021-07-06,62.5
974,1092.0,1575.0,14.0,1.65,2021-07-06,1.65
07,19.0,44.0,3.0,23.08,2021-07-06,23.08
21,45.0,80.0,23.0,74.19,2021-07-06,74.19
67,197.0,291.0,114.0,72.61,2021-07-06,72.61
06,369.0,618.0,263.0,80.92,2021-07-06,80.92
56,136.0,208.0,48.0,38.71,2021-07-06,38.71
25,60.0,84.0,17.0,36.96,2021-07-06,36.96
88,31.0,44.0,12.0,60.0,2021-07-06,60.0
12,17.0,31.0,7.0,46.67,2021-07-06,46.67
15,6.0,11.0,1.0,25.0,2021-07-06,25.0
2A,8.0,22.0,7.0,87.5,2021-07-06,87.5
85,71.0,111.0,53.0,76.81,2021-07-06,76.81
82,43.0,78.0,22.0,61.11,2021-07-06,61.11
33,377.0,656.0,208.0,60.29,2021-07-06,60.29
41,54.0,88.0,37.0,82.22,2021-07-06,82.22
11,34.0,110.0,14.0,43.75,2021-07-06,43.75
972,243.0,628.0,4.0,1.84,2021-07-06,1.84
26,39.0,82.0,27.0,77.14,2021-07-06,77.14
62,119.0,202.0,45.0,41.28,2021-07-06,41.28
72,82.0,105.0,36.0,55.38,2021-07-06,55.38
45,87.0,192.0,15.0,19.48,2021-07-06,19.48
09,15.0,39.0,10.0,66.67,2021-07-06,66.67
14,202.0,326.0,151.0,78.65,2021-07-06,78.65
24,29.0,53.0,20.0,76.92,2021-07-06,76.92
80,165.0,264.0,133.0,83.65,2021-07-06,83.65
53,38.0,82.0,10.0,27.78,2021-07-06,27.78
973,267.0,738.0,1.0,0.4,2021-07-06,0.4
