datetime,iso_code,continent,location,total_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
2021-05-04,GBR,Europe,United Kingdom,50682567.0,74.31,51.01,23.29
2021-05-05,GBR,Europe,United Kingdom,51225890.0,75.1,51.22,23.89
2021-05-06,GBR,Europe,United Kingdom,51834361.0,76.0,51.42,24.58
2021-05-07,GBR,Europe,United Kingdom,52433184.0,76.87,51.61,25.26
2021-05-08,GBR,Europe,United Kingdom,53041048.0,77.76,51.86,25.91
2021-05-09,GBR,Europe,United Kingdom,53328845.0,78.19,52.01,26.18
2021-05-10,GBR,Europe,United Kingdom,53675733.0,78.7,52.18,26.52
2021-05-11,GBR,Europe,United Kingdom,54160993.0,79.41,52.37,27.03
2021-05-12,GBR,Europe,United Kingdom,54797640.0,80.34,52.64,27.7
2021-05-13,GBR,Europe,United Kingdom,55434965.0,81.27,52.95,28.32
2021-05-14,GBR,Europe,United Kingdom,56048435.0,82.17,53.27,28.9
2021-05-15,GBR,Europe,United Kingdom,56677012.0,83.1,53.62,29.47
2021-05-16,GBR,Europe,United Kingdom,56992075.0,83.56,53.81,29.74
2021-05-17,GBR,Europe,United Kingdom,57357857.0,84.09,53.97,30.12
2021-05-18,GBR,Europe,United Kingdom,57855958.0,84.82,54.23,30.6
2021-05-19,GBR,Europe,United Kingdom,58489834.0,85.75,54.61,31.14
2021-05-20,GBR,Europe,United Kingdom,59178397.0,86.76,55.01,31.76
2021-05-21,GBR,Europe,United Kingdom,59824737.0,87.71,55.33,32.38
2021-05-22,GBR,Europe,United Kingdom,60587098.0,88.83,55.63,33.2
2021-05-23,GBR,Europe,United Kingdom,60965594.0,89.38,55.82,33.57
2021-05-24,GBR,Europe,United Kingdom,61420928.0,90.05,55.99,34.06
2021-05-25,GBR,Europe,United Kingdom,61995062.0,90.89,56.27,34.62
2021-05-26,GBR,Europe,United Kingdom,62658639.0,91.87,56.61,35.25
2021-05-27,GBR,Europe,United Kingdom,63349252.0,92.88,56.99,35.89
2021-05-28,GBR,Europe,United Kingdom,63989645.0,93.82,57.29,36.53
2021-05-29,GBR,Europe,United Kingdom,64592019.0,94.7,57.56,37.14
2021-05-30,GBR,Europe,United Kingdom,64923228.0,95.19,57.74,37.44
2021-05-31,GBR,Europe,United Kingdom,65211877.0,95.61,57.88,37.73
2021-06-01,GBR,Europe,United Kingdom,65658949.0,96.26,58.04,38.23
2021-06-02,GBR,Europe,United Kingdom,66180731.0,97.03,58.29,38.74
2021-06-03,GBR,Europe,United Kingdom,66749638.0,97.86,58.57,39.29
2021-06-04,GBR,Europe,United Kingdom,67317593.0,98.7,58.83,39.86
2021-06-05,GBR,Europe,United Kingdom,67994584.0,99.69,59.13,40.55
2021-06-06,GBR,Europe,United Kingdom,68381870.0,100.26,59.32,40.94
2021-06-07,GBR,Europe,United Kingdom,68800879.0,100.87,59.49,41.38
2021-06-08,GBR,Europe,United Kingdom,69251163.0,101.53,59.69,41.84
2021-06-09,GBR,Europe,United Kingdom,69743980.0,102.25,59.95,42.31
2021-06-10,GBR,Europe,United Kingdom,70253625.0,103.0,60.24,42.76
2021-06-11,GBR,Europe,United Kingdom,70769348.0,103.76,60.55,43.21
2021-06-12,GBR,Europe,United Kingdom,71343859.0,104.6,60.92,43.68
2021-06-13,GBR,Europe,United Kingdom,71672208.0,105.08,61.14,43.95
2021-06-14,GBR,Europe,United Kingdom,72040763.0,105.62,61.33,44.29
2021-06-15,GBR,Europe,United Kingdom,72461462.0,106.24,61.61,44.63
2021-06-16,GBR,Europe,United Kingdom,72891861.0,106.87,61.89,44.97
2021-06-17,GBR,Europe,United Kingdom,73359099.0,107.55,62.25,45.3
2021-06-18,GBR,Europe,United Kingdom,73787916.0,108.18,62.58,45.6
2021-06-19,GBR,Europe,United Kingdom,74304520.0,108.94,62.99,45.95
2021-06-20,GBR,Europe,United Kingdom,74577678.0,109.34,63.23,46.11
2021-06-21,GBR,Europe,United Kingdom,74638083.0,109.43,63.26,46.17
2021-06-22,GBR,Europe,United Kingdom,75188795.0,110.24,63.7,46.53
2021-06-23,GBR,Europe,United Kingdom,75564430.0,110.79,64.01,46.78
2021-06-24,GBR,Europe,United Kingdom,75963777.0,111.37,64.33,47.04
2021-06-25,GBR,Europe,United Kingdom,76341044.0,111.93,64.63,47.3
2021-06-26,GBR,Europe,United Kingdom,76774990.0,112.56,64.97,47.59
2021-06-27,GBR,Europe,United Kingdom,77038257.0,112.95,65.18,47.77
2021-06-28,GBR,Europe,United Kingdom,77303533.0,113.34,65.36,47.97
2021-06-29,GBR,Europe,United Kingdom,77592212.0,113.76,65.56,48.2
2021-06-30,GBR,Europe,United Kingdom,77909177.0,114.22,65.77,48.45
2021-07-01,GBR,Europe,United Kingdom,78254768.0,114.73,66.0,48.74
2021-07-02,GBR,Europe,United Kingdom,78555851.0,115.17,66.18,49.0
2021-07-03,GBR,Europe,United Kingdom,78889449.0,115.66,66.38,49.28
2021-07-04,GBR,Europe,United Kingdom,79078081.0,115.94,66.49,49.45
2021-07-05,GBR,Europe,United Kingdom,79302857.0,116.27,66.6,49.66
2021-07-06,GBR,Europe,United Kingdom,79541794.0,116.62,66.73,49.89
2021-07-07,GBR,Europe,United Kingdom,79800224.0,117.0,66.86,50.14
2021-07-08,GBR,Europe,United Kingdom,80072121.0,117.4,67.0,50.4
2021-07-09,GBR,Europe,United Kingdom,80341023.0,117.79,67.13,50.66
2021-07-10,GBR,Europe,United Kingdom,80646232.0,118.24,67.27,50.97
2021-07-11,GBR,Europe,United Kingdom,80795852.0,118.46,67.33,51.13
2021-07-12,GBR,Europe,United Kingdom,80975508.0,118.72,67.41,51.31
2021-07-13,GBR,Europe,United Kingdom,81192857.0,119.04,67.5,51.54
2021-07-14,GBR,Europe,United Kingdom,81438892.0,119.4,67.58,51.81
2021-07-15,GBR,Europe,United Kingdom,81702466.0,119.79,67.67,52.11
2021-07-16,GBR,Europe,United Kingdom,81974271.0,120.18,67.78,52.41
2021-07-17,GBR,Europe,United Kingdom,82266702.0,120.61,67.88,52.74
2021-07-18,GBR,Europe,United Kingdom,82413766.0,120.83,67.9,52.93
2021-07-19,GBR,Europe,United Kingdom,82592996.0,121.09,67.95,53.14
2021-07-20,GBR,Europe,United Kingdom,82793310.0,121.39,68.01,53.37
2021-07-21,GBR,Europe,United Kingdom,83021749.0,121.72,68.08,53.64
2021-07-22,GBR,Europe,United Kingdom,83254082.0,122.06,68.14,53.92
2021-07-23,GBR,Europe,United Kingdom,83486397.0,122.4,68.21,54.2
2021-07-24,GBR,Europe,United Kingdom,83734088.0,122.76,68.27,54.49
2021-07-25,GBR,Europe,United Kingdom,83876595.0,122.97,68.31,54.67
2021-07-26,GBR,Europe,United Kingdom,84055550.0,123.24,68.35,54.89
2021-07-27,GBR,Europe,United Kingdom,84242602.0,123.51,68.4,55.11
2021-07-28,GBR,Europe,United Kingdom,84457622.0,123.83,68.47,55.36
2021-07-29,GBR,Europe,United Kingdom,84679893.0,124.15,68.53,55.62
2021-07-30,GBR,Europe,United Kingdom,84887713.0,124.46,68.58,55.87
2021-07-31,GBR,Europe,United Kingdom,85138553.0,124.82,68.64,56.19
2021-08-01,GBR,Europe,United Kingdom,85277829.0,125.03,68.67,56.36
2021-08-02,GBR,Europe,United Kingdom,85430113.0,125.25,68.71,56.54
2021-08-03,GBR,Europe,United Kingdom,85602164.0,125.5,68.75,56.75
2021-08-04,GBR,Europe,United Kingdom,85801167.0,125.8,68.8,57.0
2021-08-05,GBR,Europe,United Kingdom,86009359.0,126.1,68.85,57.25
2021-08-06,GBR,Europe,United Kingdom,86214691.0,126.4,68.91,57.5
2021-08-07,GBR,Europe,United Kingdom,86466264.0,126.77,68.96,57.81
2021-08-08,GBR,Europe,United Kingdom,86611177.0,126.98,69.0,57.99
2021-08-09,GBR,Europe,United Kingdom,86780455.0,127.23,69.04,58.19
2021-08-10,GBR,Europe,United Kingdom,86969109.0,127.51,69.1,58.41
2021-08-11,GBR,Europe,United Kingdom,87184438.0,127.82,69.16,58.66
2021-08-12,GBR,Europe,United Kingdom,87421381.0,128.17,69.22,58.95
2021-08-13,GBR,Europe,United Kingdom,87633456.0,128.48,69.28,59.2
2021-08-14,GBR,Europe,United Kingdom,87879643.0,128.84,69.35,59.49
2021-08-15,GBR,Europe,United Kingdom,88037283.0,129.07,69.4,59.68
2021-08-16,GBR,Europe,United Kingdom,88211389.0,129.33,69.45,59.88
2021-08-17,GBR,Europe,United Kingdom,88401088.0,129.61,69.51,60.09
2021-08-18,GBR,Europe,United Kingdom,88617595.0,129.92,69.58,60.34
2021-08-19,GBR,Europe,United Kingdom,88848633.0,130.26,69.67,60.6
2021-08-20,GBR,Europe,United Kingdom,89076910.0,130.6,69.75,60.84
2021-08-21,GBR,Europe,United Kingdom,89344797.0,130.99,69.86,61.13
2021-08-22,GBR,Europe,United Kingdom,89501494.0,131.22,69.92,61.3
2021-08-23,GBR,Europe,United Kingdom,89679178.0,131.48,69.99,61.49
2021-08-24,GBR,Europe,United Kingdom,89865264.0,131.75,70.07,61.68
2021-08-25,GBR,Europe,United Kingdom,90095045.0,132.09,70.17,61.92
2021-08-26,GBR,Europe,United Kingdom,90295121.0,132.38,70.25,62.13
2021-08-27,GBR,Europe,United Kingdom,90471514.0,132.64,70.32,62.33
2021-08-28,GBR,Europe,United Kingdom,90648473.0,132.9,70.38,62.52
2021-08-29,GBR,Europe,United Kingdom,90752303.0,133.05,70.42,62.64
2021-08-30,GBR,Europe,United Kingdom,90838594.0,133.18,70.44,62.74
2021-08-31,GBR,Europe,United Kingdom,90997895.0,133.41,70.5,62.91
2021-09-01,GBR,Europe,United Kingdom,91155368.0,133.64,70.57,63.08
2021-09-02,GBR,Europe,United Kingdom,91314745.0,133.88,70.63,63.25
2021-09-03,GBR,Europe,United Kingdom,91460601.0,134.09,70.68,63.41
2021-09-04,GBR,Europe,United Kingdom,91630208.0,134.34,70.74,63.6
2021-09-05,GBR,Europe,United Kingdom,91725196.0,134.48,70.77,63.71
2021-09-06,GBR,Europe,United Kingdom,91827909.0,134.63,70.8,63.83
2021-09-07,GBR,Europe,United Kingdom,91940381.0,134.8,70.84,63.95
2021-09-08,GBR,Europe,United Kingdom,92053472.0,134.96,70.88,64.08
2021-09-09,GBR,Europe,United Kingdom,92175948.0,135.14,70.92,64.22
2021-09-10,GBR,Europe,United Kingdom,92293823.0,135.31,70.96,64.36
2021-09-11,GBR,Europe,United Kingdom,92419795.0,135.5,71.0,64.5
2021-09-12,GBR,Europe,United Kingdom,92487365.0,135.6,71.02,64.58
2021-09-13,GBR,Europe,United Kingdom,92567446.0,135.72,71.05,64.67
2021-09-14,GBR,Europe,United Kingdom,92651816.0,135.84,71.07,64.77
2021-09-15,GBR,Europe,United Kingdom,92739508.0,135.97,71.11,64.86
2021-09-16,GBR,Europe,United Kingdom,92826532.0,136.1,71.14,64.95
2021-09-17,GBR,Europe,United Kingdom,92907694.0,136.21,71.17,65.04
2021-09-18,GBR,Europe,United Kingdom,93006389.0,136.36,71.21,65.15
2021-09-19,GBR,Europe,United Kingdom,93055386.0,136.43,71.23,65.2
2021-09-20,GBR,Europe,United Kingdom,93121878.0,136.53,71.26,65.27
2021-09-21,GBR,Europe,United Kingdom,93185668.0,136.62,71.29,65.33
2021-09-22,GBR,Europe,United Kingdom,93252394.0,136.72,71.32,65.4
2021-09-23,GBR,Europe,United Kingdom,93322065.0,136.82,71.36,65.46
2021-09-24,GBR,Europe,United Kingdom,93394441.0,136.93,71.4,65.53
2021-09-25,GBR,Europe,United Kingdom,93465855.0,137.03,71.44,65.6
2021-09-26,GBR,Europe,United Kingdom,93507378.0,137.09,71.46,65.63
2021-09-27,GBR,Europe,United Kingdom,93565474.0,137.18,71.5,65.68
2021-09-28,GBR,Europe,United Kingdom,93630859.0,137.27,71.54,65.73
2021-09-29,GBR,Europe,United Kingdom,93696491.0,137.37,71.59,65.78
2021-09-30,GBR,Europe,United Kingdom,94633524.0,138.74,71.64,65.83
2021-10-01,GBR,Europe,United Kingdom,94859905.0,139.08,71.7,65.88
2021-10-02,GBR,Europe,United Kingdom,95119823.0,139.46,71.74,65.93
2021-10-03,GBR,Europe,United Kingdom,95254996.0,139.66,71.78,65.96
2021-10-04,GBR,Europe,United Kingdom,95445881.0,139.94,71.83,66.01
2021-10-05,GBR,Europe,United Kingdom,95671900.0,140.27,71.89,66.05
2021-10-06,GBR,Europe,United Kingdom,95895401.0,140.59,71.94,66.09
2021-10-07,GBR,Europe,United Kingdom,96134715.0,140.95,71.99,66.13
2021-10-08,GBR,Europe,United Kingdom,96369396.0,141.29,72.04,66.18
2021-10-09,GBR,Europe,United Kingdom,96685077.0,141.75,72.08,66.22
2021-10-10,GBR,Europe,United Kingdom,96820110.0,141.95,72.11,66.25
2021-10-11,GBR,Europe,United Kingdom,96997450.0,142.21,72.16,66.29
2021-10-12,GBR,Europe,United Kingdom,97224561.0,142.54,72.21,66.33
2021-10-13,GBR,Europe,United Kingdom,97754591.0,143.32,72.27,66.37
2021-10-14,GBR,Europe,United Kingdom,98065088.0,143.78,72.33,66.41
2021-10-15,GBR,Europe,United Kingdom,98356171.0,144.2,72.39,66.45
2021-10-16,GBR,Europe,United Kingdom,98724853.0,144.74,72.43,66.5
2021-10-17,GBR,Europe,United Kingdom,98877987.0,144.97,72.46,66.53
2021-10-18,GBR,Europe,United Kingdom,99119443.0,145.32,72.52,66.56
2021-10-19,GBR,Europe,United Kingdom,99427187.0,145.77,72.58,66.61
2021-10-20,GBR,Europe,United Kingdom,99759726.0,146.26,72.65,66.65
2021-10-21,GBR,Europe,United Kingdom,100447478.0,147.27,72.72,66.69
2021-10-22,GBR,Europe,United Kingdom,100818583.0,147.81,72.79,66.73
2021-10-23,GBR,Europe,United Kingdom,101259347.0,148.46,72.85,66.77
2021-10-24,GBR,Europe,United Kingdom,101473681.0,148.77,72.89,66.8
2021-10-25,GBR,Europe,United Kingdom,101777928.0,149.22,72.94,66.83
2021-10-26,GBR,Europe,United Kingdom,102106510.0,149.7,73.0,66.86
2021-10-27,GBR,Europe,United Kingdom,102461683.0,150.22,73.07,66.9
2021-10-28,GBR,Europe,United Kingdom,102827764.0,150.76,73.13,66.93
2021-10-29,GBR,Europe,United Kingdom,103176238.0,151.27,73.19,66.96
2021-10-30,GBR,Europe,United Kingdom,103610105.0,151.91,73.25,67.0
2021-10-31,GBR,Europe,United Kingdom,103814905.0,152.21,73.29,67.02
2021-11-01,GBR,Europe,United Kingdom,104112757.0,152.64,73.34,67.05
2021-11-02,GBR,Europe,United Kingdom,104477012.0,153.18,73.41,67.08
2021-11-03,GBR,Europe,United Kingdom,104896053.0,153.79,73.47,67.11
2021-11-04,GBR,Europe,United Kingdom,105294664.0,154.37,73.54,67.14
2021-11-05,GBR,Europe,United Kingdom,105683491.0,154.94,73.6,67.17
2021-11-06,GBR,Europe,United Kingdom,106167621.0,155.65,73.65,67.2
2021-11-07,GBR,Europe,United Kingdom,106417956.0,156.02,73.69,67.23
2021-11-08,GBR,Europe,United Kingdom,106749454.0,156.51,73.74,67.26
2021-11-09,GBR,Europe,United Kingdom,107150783.0,157.1,73.8,67.29
2021-11-10,GBR,Europe,United Kingdom,107849975.0,158.12,73.97,67.36
2021-11-11,GBR,Europe,United Kingdom,108279832.0,158.75,74.03,67.39
2021-11-12,GBR,Europe,United Kingdom,108693992.0,159.36,74.08,67.42
2021-11-13,GBR,Europe,United Kingdom,109213829.0,160.12,74.13,67.46
2021-11-14,GBR,Europe,United Kingdom,109471164.0,160.5,74.16,67.48
2021-11-15,GBR,Europe,United Kingdom,109807847.0,160.99,74.21,67.51
2021-11-16,GBR,Europe,United Kingdom,110206709.0,161.58,74.25,67.54
2021-11-17,GBR,Europe,United Kingdom,110646342.0,162.22,74.3,67.57
2021-11-18,GBR,Europe,United Kingdom,111082929.0,162.86,74.34,67.6
2021-11-19,GBR,Europe,United Kingdom,111495504.0,163.47,74.38,67.63
2021-11-20,GBR,Europe,United Kingdom,112008774.0,164.22,74.42,67.67
2021-11-21,GBR,Europe,United Kingdom,112277085.0,164.61,74.45,67.69
2021-11-22,GBR,Europe,United Kingdom,112627026.0,165.13,74.48,67.72
2021-11-23,GBR,Europe,United Kingdom,113041002.0,165.73,74.52,67.75
2021-11-24,GBR,Europe,United Kingdom,113467966.0,166.36,74.56,67.78
2021-11-25,GBR,Europe,United Kingdom,113910449.0,167.01,74.59,67.82
2021-11-26,GBR,Europe,United Kingdom,114321190.0,167.61,74.62,67.85
2021-11-27,GBR,Europe,United Kingdom,114842975.0,168.37,74.65,67.9
2021-11-28,GBR,Europe,United Kingdom,115179248.0,168.87,74.69,67.94
2021-11-29,GBR,Europe,United Kingdom,115546402.0,169.41,74.72,67.98
2021-11-30,GBR,Europe,United Kingdom,116001687.0,170.07,74.76,68.03
2020-12-13,USA,North America,United States,22311.0,0.01,0.01,0.0
2020-12-14,USA,North America,United States,26651.0,0.01,0.01,0.0
2020-12-15,USA,North America,United States,75425.0,0.02,0.02,0.0
2020-12-16,USA,North America,United States,234335.0,0.07,0.07,0.0
2020-12-17,USA,North America,United States,505008.0,0.15,0.14,0.0
2020-12-18,USA,North America,United States,918237.0,0.27,0.27,0.0
2020-12-19,USA,North America,United States,1099011.0,0.33,0.32,0.0
2020-12-20,USA,North America,United States,1203292.0,0.36,0.35,0.0
2020-12-21,USA,North America,United States,1583874.0,0.47,0.46,0.0
2020-12-22,USA,North America,United States,2032169.0,0.6,0.59,0.0
2020-12-23,USA,North America,United States,2604060.0,0.77,0.76,0.0
2020-12-24,USA,North America,United States,2799624.0,0.83,0.81,0.0
2020-12-25,USA,North America,United States,2812201.0,0.84,0.82,0.0
2020-12-26,USA,North America,United States,2953032.0,0.88,0.86,0.0
2020-12-27,USA,North America,United States,3049374.0,0.91,0.89,0.0
2020-12-28,USA,North America,United States,3635837.0,1.08,1.06,0.01
2020-12-29,USA,North America,United States,4352536.0,1.29,1.27,0.01
2020-12-30,USA,North America,United States,5189691.0,1.54,1.51,0.01
2020-12-31,USA,North America,United States,5610035.0,1.67,1.63,0.01
2021-01-01,USA,North America,United States,5695834.0,1.69,1.66,0.01
2021-01-02,USA,North America,United States,5957010.0,1.77,1.73,0.01
2021-01-03,USA,North America,United States,6093625.0,1.81,1.77,0.01
2021-01-04,USA,North America,United States,6744403.0,2.01,1.95,0.03
2021-01-05,USA,North America,United States,7568674.0,2.25,2.16,0.05
2021-01-06,USA,North America,United States,8582762.0,2.55,2.41,0.1
2021-01-07,USA,North America,United States,9745205.0,2.9,2.66,0.18
2021-01-08,USA,North America,United States,10974504.0,3.26,2.91,0.29
2021-01-09,USA,North America,United States,11480554.0,3.41,3.02,0.33
2021-01-10,USA,North America,United States,11729354.0,3.49,3.08,0.35
2021-01-11,USA,North America,United States,12795454.0,3.8,3.29,0.45
2021-01-12,USA,North America,United States,14048436.0,4.18,3.56,0.54
2021-01-13,USA,North America,United States,15367248.0,4.57,3.87,0.62
2021-01-14,USA,North America,United States,16675114.0,4.96,4.21,0.66
2021-01-15,USA,North America,United States,17935326.0,5.33,4.54,0.69
2021-01-16,USA,North America,United States,18590128.0,5.53,4.72,0.72
2021-01-17,USA,North America,United States,18896807.0,5.62,4.79,0.73
2021-01-18,USA,North America,United States,19781170.0,5.88,4.98,0.8
2021-01-19,USA,North America,United States,21130035.0,6.28,5.27,0.9
2021-01-20,USA,North America,United States,22753494.0,6.77,5.62,1.03
2021-01-21,USA,North America,United States,24397733.0,7.25,6.02,1.11
2021-01-22,USA,North America,United States,26017454.0,7.74,6.43,1.17
2021-01-23,USA,North America,United States,26922819.0,8.01,6.66,1.21
2021-01-24,USA,North America,United States,27318870.0,8.12,6.75,1.24
2021-01-25,USA,North America,United States,28686395.0,8.53,7.0,1.38
2021-01-26,USA,North America,United States,30342321.0,9.02,7.31,1.55
2021-01-27,USA,North America,United States,32265328.0,9.59,7.68,1.74
2021-01-28,USA,North America,United States,34219292.0,10.17,8.09,1.91
2021-01-29,USA,North America,United States,36127356.0,10.74,8.5,2.05
2021-01-30,USA,North America,United States,37146871.0,11.04,8.73,2.12
2021-01-31,USA,North America,United States,37608791.0,11.18,8.82,2.16
2021-02-01,USA,North America,United States,38977015.0,11.59,9.05,2.32
2021-02-02,USA,North America,United States,40663229.0,12.09,9.34,2.53
2021-02-03,USA,North America,United States,42797288.0,12.72,9.71,2.77
2021-02-04,USA,North America,United States,45131183.0,13.42,10.12,3.04
2021-02-05,USA,North America,United States,47485123.0,14.12,10.53,3.32
2021-02-06,USA,North America,United States,48780864.0,14.5,10.78,3.44
2021-02-07,USA,North America,United States,49229026.0,14.64,10.87,3.49
2021-02-08,USA,North America,United States,50800732.0,15.1,11.11,3.7
2021-02-09,USA,North America,United States,52766770.0,15.69,11.42,3.96
2021-02-10,USA,North America,United States,55060633.0,16.37,11.79,4.26
2021-02-11,USA,North America,United States,57454562.0,17.08,12.16,4.59
2021-02-12,USA,North America,United States,60032496.0,17.85,12.57,4.93
2021-02-13,USA,North America,United States,61504069.0,18.29,12.83,5.1
2021-02-14,USA,North America,United States,62096217.0,18.46,12.93,5.16
2021-02-15,USA,North America,United States,63272535.0,18.81,13.12,5.32
2021-02-16,USA,North America,United States,64891436.0,19.29,13.36,5.55
2021-02-17,USA,North America,United States,66851265.0,19.88,13.63,5.85
2021-02-18,USA,North America,United States,68705431.0,20.43,13.88,6.13
2021-02-19,USA,North America,United States,70668893.0,21.01,14.13,6.46
2021-02-20,USA,North America,United States,71973520.0,21.4,14.31,6.65
2021-02-21,USA,North America,United States,72568256.0,21.58,14.38,6.75
2021-02-22,USA,North America,United States,74027220.0,22.01,14.57,6.98
2021-02-23,USA,North America,United States,75965410.0,22.59,14.83,7.28
2021-02-24,USA,North America,United States,78485922.0,23.34,15.21,7.64
2021-02-25,USA,North America,United States,81413704.0,24.21,15.67,8.03
2021-02-26,USA,North America,United States,84509944.0,25.13,16.17,8.43
2021-02-27,USA,North America,United States,86494489.0,25.72,16.51,8.67
2021-02-28,USA,North America,United States,87346696.0,25.97,16.67,8.75
2021-03-01,USA,North America,United States,89362626.0,26.57,17.03,8.98
2021-03-02,USA,North America,United States,91814951.0,27.3,17.46,9.26
2021-03-03,USA,North America,United States,94708893.0,28.16,17.98,9.59
2021-03-04,USA,North America,United States,97899057.0,29.11,18.56,9.95
2021-03-05,USA,North America,United States,101114117.0,30.06,19.16,10.33
2021-03-06,USA,North America,United States,103161123.0,30.67,19.56,10.59
2021-03-07,USA,North America,United States,104087444.0,30.95,19.77,10.69
2021-03-08,USA,North America,United States,106241466.0,31.59,20.21,10.94
2021-03-09,USA,North America,United States,108941924.0,32.39,20.75,11.25
2021-03-10,USA,North America,United States,112060106.0,33.32,21.36,11.63
2021-03-11,USA,North America,United States,115491757.0,34.34,22.04,12.04
2021-03-12,USA,North America,United States,118906666.0,35.35,22.67,12.48
2021-03-13,USA,North America,United States,121095353.0,36.01,23.08,12.78
2021-03-14,USA,North America,United States,122078610.0,36.3,23.28,12.91
2021-03-15,USA,North America,United States,124354741.0,36.97,23.72,13.16
2021-03-16,USA,North America,United States,127229918.0,37.83,24.3,13.47
2021-03-17,USA,North America,United States,130385434.0,38.77,24.93,13.8
2021-03-18,USA,North America,United States,133785117.0,39.78,25.62,14.15
2021-03-19,USA,North America,United States,137109942.0,40.77,26.28,14.51
2021-03-20,USA,North America,United States,139259942.0,41.41,26.7,14.76
2021-03-21,USA,North America,United States,140280123.0,41.71,26.9,14.87
2021-03-22,USA,North America,United States,142636830.0,42.41,27.38,15.1
2021-03-23,USA,North America,United States,145690221.0,43.32,27.97,15.44
2021-03-24,USA,North America,United States,149233617.0,44.37,28.63,15.85
2021-03-25,USA,North America,United States,153053383.0,45.51,29.31,16.33
2021-03-26,USA,North America,United States,156870482.0,46.64,29.94,16.86
2021-03-27,USA,North America,United States,159332710.0,47.37,30.35,17.2
2021-03-28,USA,North America,United States,160538467.0,47.73,30.55,17.36
2021-03-29,USA,North America,United States,163365604.0,48.57,31.03,17.73
2021-03-30,USA,North America,United States,166943399.0,49.64,31.63,18.21
2021-03-31,USA,North America,United States,171095065.0,50.87,32.35,18.78
2021-04-01,USA,North America,United States,175603806.0,52.21,33.1,19.43
2021-04-02,USA,North America,United States,179242394.0,53.29,33.71,19.96
2021-04-03,USA,North America,United States,181535915.0,53.98,34.11,20.3
2021-04-04,USA,North America,United States,182295581.0,54.2,34.24,20.41
2021-04-05,USA,North America,United States,185384075.0,55.12,34.75,20.88
2021-04-06,USA,North America,United States,189347989.0,56.3,35.44,21.49
2021-04-07,USA,North America,United States,193690263.0,57.59,36.2,22.16
2021-04-08,USA,North America,United States,198170790.0,58.92,36.97,22.9
2021-04-09,USA,North America,United States,202469213.0,60.2,37.69,23.61
2021-04-10,USA,North America,United States,205338828.0,61.05,38.21,24.09
2021-04-11,USA,North America,United States,206736816.0,61.47,38.45,24.33
2021-04-12,USA,North America,United States,209735677.0,62.36,38.94,24.83
2021-04-13,USA,North America,United States,213195168.0,63.39,39.46,25.33
2021-04-14,USA,North America,United States,216868987.0,64.48,39.98,25.9
2021-04-15,USA,North America,United States,220593795.0,65.59,40.51,26.46
2021-04-16,USA,North America,United States,224175772.0,66.65,40.99,27.03
