dep,datetime,hosp_pour_100k,rea_pour_100k,tx_incidence,tx_positivite,taux_occupation_sae
70,2021-08-06,3.8,1.7,,,
69,2021-08-06,12.7,3.3,,,
68,2021-08-06,6.3,1.7,,,
67,2021-08-06,6.6,1.2,,,
73,2021-08-06,13.5,0.5,,,
66,2021-08-06,22.8,3.6,,,
65,2021-08-06,11.8,3.5,,,
63,2021-08-06,9.0,1.1,,,
58,2021-08-06,7.7,1.0,,,
61,2021-08-06,12.0,2.1,,,
60,2021-08-06,14.6,1.3,,,
59,2021-08-06,10.1,1.6,,,
57,2021-08-06,7.3,1.4,,,
56,2021-08-06,11.1,1.1,,,
55,2021-08-06,3.2,0.0,,,
54,2021-08-06,11.3,2.0,,,
53,2021-08-06,3.3,0.0,,,
52,2021-08-06,5.7,0.0,,,
74,2021-08-06,7.8,1.7,,,
62,2021-08-06,9.3,1.0,,,
75,2021-08-06,12.7,3.7,,,
51,2021-08-06,8.8,0.5,,,
77,2021-08-06,14.2,3.6,,,
974,2021-08-06,20.3,4.9,,,
973,2021-08-06,35.7,9.3,,,
972,2021-08-06,69.2,14.2,,,
971,2021-08-06,53.0,10.0,,,
95,2021-08-06,12.9,1.5,,,
94,2021-08-06,13.3,1.7,,,
93,2021-08-06,19.5,2.2,,,
92,2021-08-06,20.8,2.9,,,
91,2021-08-06,14.7,2.9,,,
90,2021-08-06,11.2,1.4,,,
76,2021-08-06,12.7,2.4,,,
89,2021-08-06,4.7,1.5,,,
87,2021-08-06,9.3,2.1,,,
86,2021-08-06,2.5,0.7,,,
85,2021-08-06,3.9,0.7,,,
84,2021-08-06,15.4,1.4,,,
83,2021-08-06,16.6,2.2,,,
82,2021-08-06,7.4,2.7,,,
81,2021-08-06,10.8,3.4,,,
80,2021-08-06,15.5,1.9,,,
79,2021-08-06,4.3,0.8,,,
78,2021-08-06,10.6,1.6,,,
88,2021-08-06,9.2,0.8,,,
50,2021-08-06,11.9,0.8,,,
976,2021-08-06,0.8,0.0,,,
48,2021-08-06,2.6,0.0,,,
23,2021-08-06,14.3,1.7,,,
22,2021-08-06,3.7,0.2,,,
21,2021-08-06,6.4,1.1,,,
19,2021-08-06,6.2,2.5,,,
18,2021-08-06,2.6,0.3,,,
17,2021-08-06,13.2,2.0,,,
16,2021-08-06,4.5,1.4,,,
15,2021-08-06,2.8,0.0,,,
14,2021-08-06,11.7,1.9,191.3,3.73,22.9
13,2021-08-06,31.0,6.6,677.0,6.47,47.2
24,2021-08-06,21.8,0.7,,,
12,2021-08-06,9.3,1.1,197.2,3.7,44.5
10,2021-08-06,8.4,0.6,77.8,1.86,14.2
09,2021-08-06,21.5,5.9,277.6,5.31,44.5
08,2021-08-06,0.7,0.4,62.1,1.88,14.2
07,2021-08-06,7.1,0.6,146.5,3.73,22.0
06,2021-08-06,21.4,4.6,629.9,6.44,47.2
05,2021-08-06,10.6,0.7,255.4,5.61,47.2
04,2021-08-06,26.2,0.6,331.1,5.93,47.2
03,2021-08-06,4.1,0.9,82.7,2.79,22.0
02,2021-08-06,6.5,0.6,82.1,2.74,18.7
01,2021-08-06,10.6,0.5,167.7,3.91,22.0
11,2021-08-06,21.3,3.5,433.9,6.35,44.5
25,2021-08-06,3.5,0.4,,,
49,2021-08-06,5.3,0.5,,,
27,2021-08-06,11.5,0.3,,,
47,2021-08-06,3.0,0.6,,,
46,2021-08-06,2.9,0.6,,,
45,2021-08-06,13.9,2.5,,,
44,2021-08-06,4.2,1.1,,,
43,2021-08-06,14.1,0.4,,,
42,2021-08-06,10.7,1.7,,,
41,2021-08-06,9.3,1.2,,,
40,2021-08-06,4.7,1.2,,,
39,2021-08-06,4.6,1.2,,,
38,2021-08-06,9.5,1.0,,,
37,2021-08-06,7.4,1.2,,,
26,2021-08-06,8.6,1.0,,,
35,2021-08-06,13.9,1.0,,,
34,2021-08-06,19.4,5.0,,,
33,2021-08-06,10.0,2.3,,,
32,2021-08-06,7.3,2.6,,,
31,2021-08-06,17.6,4.3,,,
30,2021-08-06,12.8,2.6,,,
2B,2021-08-06,23.1,5.6,,,
2A,2021-08-06,20.3,3.8,,,
29,2021-08-06,4.6,0.3,,,
28,2021-08-06,6.2,1.2,,,
36,2021-08-06,6.7,0.4,,,
66,2021-08-07,22.6,3.6,,,
67,2021-08-07,6.9,1.2,,,
68,2021-08-07,6.2,1.6,,,
69,2021-08-07,13.2,3.4,,,
74,2021-08-07,8.4,1.7,,,
71,2021-08-07,5.6,0.4,,,
72,2021-08-07,4.8,0.2,,,
73,2021-08-07,13.5,0.5,,,
65,2021-08-07,13.1,5.3,,,
70,2021-08-07,3.8,1.7,,,
64,2021-08-07,13.7,2.4,,,
58,2021-08-07,7.7,1.0,,,
61,2021-08-07,12.0,2.1,,,
60,2021-08-07,14.8,1.5,,,
59,2021-08-07,10.4,1.7,,,
57,2021-08-07,7.9,1.7,,,
56,2021-08-07,10.9,1.1,,,
55,2021-08-07,2.7,0.0,,,
54,2021-08-07,11.6,2.0,,,
53,2021-08-07,2.6,0.0,,,
52,2021-08-07,5.7,0.0,,,
75,2021-08-07,12.5,3.5,,,
62,2021-08-07,8.8,1.0,,,
76,2021-08-07,12.7,2.4,,,
88,2021-08-07,9.2,0.8,,,
78,2021-08-07,10.8,1.7,,,
976,2021-08-07,0.8,0.0,,,
974,2021-08-07,21.0,5.3,,,
973,2021-08-07,33.5,10.8,,,
972,2021-08-07,67.9,14.0,,,
971,2021-08-07,45.9,11.3,,,
95,2021-08-07,12.9,1.7,,,
94,2021-08-07,13.5,1.7,,,
93,2021-08-07,19.7,2.4,,,
92,2021-08-07,20.4,2.9,,,
91,2021-08-07,15.0,3.0,,,
77,2021-08-07,14.9,3.6,,,
90,2021-08-07,11.9,1.4,,,
51,2021-08-07,8.6,0.4,,,
87,2021-08-07,9.3,2.1,,,
86,2021-08-07,3.0,0.7,,,
85,2021-08-07,3.9,0.7,,,
84,2021-08-07,15.7,2.0,,,
83,2021-08-07,16.3,2.6,,,
82,2021-08-07,8.1,2.7,,,
81,2021-08-07,12.1,3.6,,,
80,2021-08-07,15.2,1.9,,,
79,2021-08-07,4.8,0.8,,,
89,2021-08-07,4.7,1.8,,,
50,2021-08-07,11.9,0.6,,,
63,2021-08-07,9.0,1.1,,,
48,2021-08-07,2.6,0.0,,,
23,2021-08-07,13.5,1.7,,,
22,2021-08-07,3.7,0.2,,,
21,2021-08-07,5.8,1.1,,,
19,2021-08-07,6.6,2.1,,,
18,2021-08-07,2.3,0.3,,,
17,2021-08-07,12.7,2.2,,,
16,2021-08-07,4.8,1.4,,,
15,2021-08-07,2.8,0.0,,,
14,2021-08-07,10.4,1.9,188.7,3.67,22.5
13,2021-08-07,31.7,6.7,686.1,6.57,49.8
24,2021-08-07,21.8,0.5,,,
12,2021-08-07,9.0,1.1,209.8,3.84,47.9
10,2021-08-07,8.4,0.6,79.4,1.79,14.4
09,2021-08-07,21.5,5.9,284.8,5.47,47.9
08,2021-08-07,0.7,0.4,66.3,2.0,14.4
07,2021-08-07,7.7,0.6,151.7,3.72,23.3
06,2021-08-07,23.3,4.9,627.7,6.38,49.8
05,2021-08-07,14.2,1.4,258.9,5.51,49.8
04,2021-08-07,25.0,0.6,317.2,5.79,49.8
03,2021-08-07,4.4,0.9,84.8,2.81,23.3
02,2021-08-07,6.9,0.6,83.6,2.74,19.4
49,2021-08-07,5.4,0.4,,,
11,2021-08-07,19.4,3.5,429.0,6.23,47.9
25,2021-08-07,3.5,0.4,,,
01,2021-08-07,10.6,0.5,168.8,3.95,23.3
27,2021-08-07,11.5,0.3,,,
26,2021-08-07,8.8,1.0,,,
46,2021-08-07,2.9,0.6,,,
45,2021-08-07,13.9,2.4,,,
44,2021-08-07,3.9,1.0,,,
43,2021-08-07,13.2,0.4,,,
42,2021-08-07,10.7,1.8,,,
41,2021-08-07,9.0,1.2,,,
40,2021-08-07,4.7,1.2,,,
39,2021-08-07,4.6,1.2,,,
38,2021-08-07,10.6,1.4,,,
37,2021-08-07,7.7,1.2,,,
47,2021-08-07,3.0,0.6,,,
36,2021-08-07,7.2,0.4,,,
35,2021-08-07,13.6,1.0,,,
34,2021-08-07,18.9,5.1,,,
33,2021-08-07,10.1,2.3,,,
32,2021-08-07,7.8,2.6,,,
31,2021-08-07,18.2,4.7,,,
30,2021-08-07,14.4,3.2,,,
2B,2021-08-07,23.6,6.8,,,
2A,2021-08-07,19.7,3.8,,,
29,2021-08-07,5.1,0.4,,,
28,2021-08-07,6.0,1.2,,,
65,2021-08-08,13.1,4.8,,,
66,2021-08-08,26.8,4.0,,,
67,2021-08-08,7.0,1.4,,,
68,2021-08-08,7.2,2.1,,,
73,2021-08-08,13.9,0.7,,,
70,2021-08-08,3.8,1.7,,,
71,2021-08-08,5.6,0.4,,,
72,2021-08-08,5.5,0.4,,,
69,2021-08-08,13.7,3.3,,,
64,2021-08-08,13.6,3.0,,,
59,2021-08-08,10.5,1.7,,,
62,2021-08-08,8.9,0.9,,,
61,2021-08-08,12.0,2.1,,,
60,2021-08-08,15.0,1.5,,,
52,2021-08-08,6.3,0.0,,,
58,2021-08-08,7.7,1.0,,,
57,2021-08-08,7.9,1.8,,,
56,2021-08-08,10.9,0.9,,,
55,2021-08-08,2.7,0.0,,,
54,2021-08-08,11.9,2.2,,,
53,2021-08-08,2.6,0.0,,,
74,2021-08-08,8.7,1.9,,,
63,2021-08-08,9.0,1.1,,,
75,2021-08-08,12.7,3.5,,,
87,2021-08-08,9.1,2.4,,,
77,2021-08-08,14.9,3.6,,,
51,2021-08-08,8.8,0.4,,,
974,2021-08-08,21.3,5.5,,,
973,2021-08-08,32.4,10.0,,,
972,2021-08-08,89.9,15.6,,,
971,2021-08-08,48.7,11.3,,,
95,2021-08-08,13.3,1.8,,,
94,2021-08-08,13.5,1.9,,,
93,2021-08-08,19.9,2.4,,,
92,2021-08-08,20.8,3.0,,,
91,2021-08-08,15.0,3.1,,,
76,2021-08-08,11.1,2.0,,,
90,2021-08-08,11.2,2.1,,,
88,2021-08-08,9.2,0.8,,,
86,2021-08-08,3.0,0.7,,,
85,2021-08-08,3.9,0.7,,,
84,2021-08-08,16.3,2.0,,,
83,2021-08-08,17.1,2.6,,,
82,2021-08-08,8.5,2.7,,,
81,2021-08-08,12.1,3.9,,,
80,2021-08-08,15.2,1.9,,,
79,2021-08-08,4.3,0.8,,,
78,2021-08-08,10.9,1.7,,,
89,2021-08-08,4.7,1.8,,,
50,2021-08-08,12.1,0.6,,,
976,2021-08-08,0.8,0.0,,,
48,2021-08-08,2.6,0.0,,,
23,2021-08-08,13.5,1.7,,,
22,2021-08-08,3.7,0.2,,,
21,2021-08-08,5.8,1.1,,,
19,2021-08-08,7.0,2.5,,,
18,2021-08-08,3.0,0.3,,,
17,2021-08-08,12.7,2.0,,,
16,2021-08-08,5.1,1.4,,,
15,2021-08-08,2.8,0.0,,,
14,2021-08-08,10.5,1.6,187.0,3.66,19.2
13,2021-08-08,32.6,6.8,689.9,6.54,50.9
24,2021-08-08,21.8,0.5,,,
12,2021-08-08,9.0,1.1,209.1,3.8,51.1
10,2021-08-08,8.4,0.6,79.1,1.78,16.1
09,2021-08-08,20.2,5.2,285.4,5.42,51.1
08,2021-08-08,0.7,0.4,70.4,2.08,16.1
07,2021-08-08,8.0,0.6,151.4,3.66,23.4
06,2021-08-08,23.0,4.9,628.5,6.35,50.9
05,2021-08-08,16.3,1.4,265.2,5.64,50.9
04,2021-08-08,26.2,1.2,319.0,5.74,50.9
03,2021-08-08,4.4,0.9,85.1,2.8,23.4
02,2021-08-08,6.9,0.6,83.8,2.73,19.2
01,2021-08-08,10.6,0.5,169.6,3.95,23.4
11,2021-08-08,20.5,3.5,428.8,6.18,51.1
25,2021-08-08,3.5,0.4,,,
49,2021-08-08,5.7,0.4,,,
27,2021-08-08,11.3,0.2,,,
47,2021-08-08,4.5,1.5,,,
46,2021-08-08,2.9,0.6,,,
45,2021-08-08,14.0,2.4,,,
44,2021-08-08,4.0,1.1,,,
43,2021-08-08,13.2,0.4,,,
42,2021-08-08,11.0,1.8,,,
26,2021-08-08,9.2,1.0,,,
40,2021-08-08,4.7,1.2,,,
39,2021-08-08,4.6,1.2,,,
38,2021-08-08,10.7,1.4,,,
37,2021-08-08,7.9,1.2,,,
41,2021-08-08,9.0,1.2,,,
35,2021-08-08,13.5,1.0,,,
34,2021-08-08,19.0,5.5,,,
33,2021-08-08,10.7,2.6,,,
32,2021-08-08,8.4,3.1,,,
31,2021-08-08,20.0,4.8,,,
30,2021-08-08,16.3,4.0,,,
2B,2021-08-08,27.0,6.8,,,
2A,2021-08-08,20.3,3.2,,,
29,2021-08-08,5.1,0.4,,,
28,2021-08-08,6.0,1.2,,,
36,2021-08-08,7.2,0.4,,,
65,2021-08-09,14.9,5.3,,,
66,2021-08-09,27.6,4.2,,,
67,2021-08-09,7.4,1.5,,,
68,2021-08-09,7.2,2.0,,,
73,2021-08-09,13.5,0.7,,,
70,2021-08-09,5.5,1.7,,,
71,2021-08-09,5.2,0.5,,,
72,2021-08-09,5.3,0.4,,,
69,2021-08-09,14.8,3.7,,,
64,2021-08-09,14.0,3.0,,,
52,2021-08-09,6.3,0.6,,,
62,2021-08-09,9.3,0.9,,,
61,2021-08-09,12.4,2.5,,,
60,2021-08-09,15.6,1.6,,,
59,2021-08-09,11.1,1.9,,,
58,2021-08-09,7.7,1.0,,,
57,2021-08-09,8.5,1.7,,,
56,2021-08-09,10.9,0.9,,,
55,2021-08-09,2.7,0.0,,,
54,2021-08-09,12.7,2.3,,,
53,2021-08-09,2.9,0.0,,,
74,2021-08-09,9.2,2.1,,,
63,2021-08-09,9.9,1.5,,,
75,2021-08-09,13.0,3.7,,,
87,2021-08-09,8.8,2.4,,,
77,2021-08-09,15.2,3.9,,,
51,2021-08-09,8.8,0.4,,,
974,2021-08-09,23.9,6.6,,,
973,2021-08-09,33.1,9.3,,,
972,2021-08-09,88.8,15.8,,,
971,2021-08-09,49.2,10.8,,,
95,2021-08-09,13.3,1.7,,,
94,2021-08-09,14.0,2.2,,,
93,2021-08-09,19.7,2.3,,,
92,2021-08-09,21.1,3.2,,,
91,2021-08-09,15.0,3.2,,,
76,2021-08-09,11.4,2.2,,,
90,2021-08-09,11.2,2.8,,,
88,2021-08-09,10.9,1.1,,,
86,2021-08-09,3.4,0.7,,,
85,2021-08-09,4.3,1.0,,,
84,2021-08-09,17.5,2.7,,,
83,2021-08-09,18.7,3.0,,,
82,2021-08-09,8.1,2.3,,,
81,2021-08-09,12.6,4.4,,,
80,2021-08-09,15.2,1.9,,,
79,2021-08-09,4.5,0.8,,,
78,2021-08-09,11.0,1.7,,,
89,2021-08-09,5.3,1.8,,,
50,2021-08-09,12.7,0.8,,,
976,2021-08-09,0.0,0.0,,,
48,2021-08-09,2.6,0.0,,,
23,2021-08-09,13.5,1.7,,,
22,2021-08-09,3.7,0.2,,,
21,2021-08-09,6.4,1.5,,,
19,2021-08-09,7.5,2.5,,,
18,2021-08-09,3.0,0.3,,,
17,2021-08-09,12.9,2.2,,,
16,2021-08-09,6.0,1.7,,,
15,2021-08-09,2.8,0.0,,,
14,2021-08-09,10.7,1.6,175.1,3.33,20.8
12,2021-08-09,9.0,1.1,209.1,3.59,53.6
24,2021-08-09,22.2,1.2,,,
11,2021-08-09,19.2,3.5,438.4,6.02,53.6
09,2021-08-09,21.5,5.2,309.7,5.56,53.6
08,2021-08-09,0.7,0.0,80.6,2.22,16.3
07,2021-08-09,9.2,0.9,158.2,3.53,27.2
06,2021-08-09,24.9,5.3,614.0,5.89,57.2
05,2021-08-09,19.8,2.8,257.5,5.2,57.2
04,2021-08-09,28.1,1.8,314.8,5.38,57.2
03,2021-08-09,5.0,0.9,95.7,2.77,27.2
02,2021-08-09,6.5,0.6,82.9,2.49,20.5
01,2021-08-09,11.3,0.8,172.3,3.85,27.2
49,2021-08-09,6.3,0.5,,,
10,2021-08-09,7.7,0.6,79.1,1.68,16.3
25,2021-08-09,3.3,0.4,,,
13,2021-08-09,34.4,7.5,688.8,6.16,57.2
27,2021-08-09,11.3,0.2,,,
26,2021-08-09,10.2,1.6,,,
46,2021-08-09,3.5,1.2,,,
45,2021-08-09,14.0,2.2,,,
44,2021-08-09,4.4,1.1,,,
43,2021-08-09,13.6,0.4,,,
42,2021-08-09,12.3,1.7,,,
41,2021-08-09,9.3,1.2,,,
40,2021-08-09,4.7,1.2,,,
39,2021-08-09,5.0,1.2,,,
38,2021-08-09,11.0,1.6,,,
37,2021-08-09,8.1,1.3,,,
47,2021-08-09,4.5,1.5,,,
35,2021-08-09,13.9,1.0,,,
36,2021-08-09,7.2,0.4,,,
29,2021-08-09,5.2,0.3,,,
2A,2021-08-09,20.3,3.8,,,
2B,2021-08-09,28.7,6.2,,,
30,2021-08-09,17.1,4.0,,,
28,2021-08-09,6.9,1.6,,,
32,2021-08-09,8.9,3.1,,,
33,2021-08-09,10.8,2.8,,,
34,2021-08-09,20.5,5.6,,,
31,2021-08-09,21.0,5.4,,,
64,2021-08-10,13.1,2.7,,,
73,2021-08-10,12.3,0.7,,,
71,2021-08-10,4.0,0.7,,,
70,2021-08-10,5.9,2.5,,,
69,2021-08-10,15.0,3.7,,,
68,2021-08-10,7.9,2.0,,,
67,2021-08-10,8.1,1.8,,,
66,2021-08-10,28.2,4.8,,,
65,2021-08-10,13.1,5.3,,,
72,2021-08-10,5.5,0.5,,,
59,2021-08-10,11.2,1.9,,,
61,2021-08-10,12.4,2.5,,,
60,2021-08-10,14.9,1.7,,,
74,2021-08-10,9.5,2.2,,,
58,2021-08-10,3.9,1.0,,,
57,2021-08-10,9.1,1.8,,,
56,2021-08-10,10.5,1.1,,,
55,2021-08-10,3.7,0.0,,,
54,2021-08-10,13.1,2.2,,,
53,2021-08-10,2.3,0.0,,,
52,2021-08-10,6.8,0.6,,,
62,2021-08-10,9.5,0.8,,,
75,2021-08-10,13.0,3.8,,,
80,2021-08-10,15.4,1.7,,,
77,2021-08-10,16.2,4.3,,,
976,2021-08-10,0.0,0.0,,,
974,2021-08-10,23.8,6.3,,,
973,2021-08-10,35.0,8.9,,,
972,2021-08-10,89.4,16.1,,,
971,2021-08-10,56.6,12.0,,,
95,2021-08-10,14.2,1.8,,,
94,2021-08-10,14.0,2.0,,,
93,2021-08-10,19.7,2.5,,,
92,2021-08-10,21.5,3.4,,,
91,2021-08-10,14.9,3.4,,,
76,2021-08-10,11.7,2.2,,,
90,2021-08-10,14.7,4.2,,,
88,2021-08-10,10.6,1.1,,,
87,2021-08-10,8.8,2.4,,,
51,2021-08-10,9.3,0.2,,,
85,2021-08-10,4.1,1.3,,,
84,2021-08-10,18.4,2.7,,,
83,2021-08-10,18.7,2.6,,,
82,2021-08-10,7.4,3.1,,,
81,2021-08-10,13.9,4.1,,,
79,2021-08-10,4.5,0.8,,,
78,2021-08-10,10.8,1.5,,,
89,2021-08-10,5.0,1.5,,,
86,2021-08-10,3.4,1.1,,,
63,2021-08-10,10.1,1.4,,,
48,2021-08-10,3.9,0.0,,,
22,2021-08-10,4.5,0.2,,,
21,2021-08-10,5.8,1.7,,,
19,2021-08-10,7.5,2.1,,,
18,2021-08-10,2.6,0.3,,,
17,2021-08-10,12.1,2.6,,,
16,2021-08-10,5.4,1.4,,,
15,2021-08-10,3.4,0.0,,,
14,2021-08-10,10.7,1.6,167.3,3.08,22.1
13,2021-08-10,35.3,8.0,695.5,5.86,58.7
12,2021-08-10,9.0,0.7,228.8,3.73,55.7
23,2021-08-10,13.5,1.7,,,
11,2021-08-10,19.2,3.5,428.5,5.64,55.7
09,2021-08-10,19.6,5.9,316.3,5.42,55.7
08,2021-08-10,0.4,0.0,82.1,2.1,16.6
07,2021-08-10,10.1,0.9,163.4,3.39,26.5
06,2021-08-10,25.8,5.6,604.0,5.54,58.7
05,2021-08-10,18.4,2.1,268.8,5.16,58.7
04,2021-08-10,26.2,1.8,326.3,5.26,58.7
03,2021-08-10,5.0,0.9,105.0,2.78,26.5
02,2021-08-10,6.7,0.4,86.5,2.4,19.9
01,2021-08-10,11.5,0.8,179.3,3.79,26.5
49,2021-08-10,6.3,0.5,,,
10,2021-08-10,7.1,0.3,82.6,1.64,16.6
24,2021-08-10,22.2,1.5,,,
50,2021-08-10,13.3,1.4,,,
26,2021-08-10,9.2,1.4,,,
25,2021-08-10,3.5,0.6,,,
46,2021-08-10,4.6,1.7,,,
45,2021-08-10,14.5,2.1,,,
44,2021-08-10,4.7,1.4,,,
43,2021-08-10,14.1,0.4,,,
42,2021-08-10,12.6,1.8,,,
41,2021-08-10,9.9,0.6,,,
40,2021-08-10,5.6,1.2,,,
39,2021-08-10,3.5,0.8,,,
38,2021-08-10,10.6,1.4,,,
37,2021-08-10,8.1,1.2,,,
47,2021-08-10,6.0,1.8,,,
35,2021-08-10,14.2,0.9,,,
34,2021-08-10,22.4,6.3,,,
33,2021-08-10,11.4,3.0,,,
32,2021-08-10,8.9,2.1,,,
31,2021-08-10,20.1,5.1,,,
30,2021-08-10,17.1,4.3,,,
2B,2021-08-10,27.0,6.8,,,
2A,2021-08-10,20.3,3.8,,,
29,2021-08-10,5.4,0.2,,,
28,2021-08-10,6.7,1.6,,,
27,2021-08-10,11.3,0.2,,,
36,2021-08-10,7.2,0.4,,,
65,2021-08-11,12.7,5.3,,,
66,2021-08-11,28.5,4.6,,,
67,2021-08-11,8.2,2.0,,,
73,2021-08-11,12.1,0.9,,,
69,2021-08-11,14.9,3.6,,,
70,2021-08-11,6.3,3.0,,,
71,2021-08-11,4.0,0.9,,,
72,2021-08-11,4.9,0.5,,,
68,2021-08-11,8.1,1.8,,,
64,2021-08-11,13.9,2.7,,,
58,2021-08-11,1.9,1.0,,,
62,2021-08-11,9.1,0.9,,,
61,2021-08-11,12.4,2.5,,,
60,2021-08-11,15.3,1.9,,,
59,2021-08-11,11.0,1.8,,,
57,2021-08-11,9.2,2.0,,,
56,2021-08-11,10.4,0.8,,,
55,2021-08-11,4.8,0.5,,,
54,2021-08-11,12.7,2.0,,,
53,2021-08-11,2.0,0.0,,,
74,2021-08-11,9.8,2.2,,,
52,2021-08-11,7.4,1.1,,,
63,2021-08-11,9.9,1.5,,,
75,2021-08-11,12.8,3.9,,,
87,2021-08-11,9.3,2.4,,,
77,2021-08-11,15.8,4.3,,,
51,2021-08-11,9.8,0.4,,,
974,2021-08-11,22.3,5.9,,,
973,2021-08-11,30.9,9.7,,,
972,2021-08-11,88.6,15.8,,,
971,2021-08-11,60.0,12.0,,,
95,2021-08-11,14.6,1.9,,,
94,2021-08-11,14.3,2.2,,,
93,2021-08-11,20.3,2.3,,,
92,2021-08-11,21.9,3.4,,,
91,2021-08-11,14.5,3.2,,,
76,2021-08-11,11.7,2.2,,,
90,2021-08-11,15.4,4.9,,,
88,2021-08-11,9.8,1.1,,,
86,2021-08-11,3.2,1.6,,,
85,2021-08-11,4.0,1.0,,,
84,2021-08-11,19.8,2.7,,,
83,2021-08-11,18.3,2.5,,,
82,2021-08-11,8.9,3.5,,,
81,2021-08-11,15.0,3.6,,,
80,2021-08-11,16.4,2.6,,,
79,2021-08-11,4.5,1.3,,,
78,2021-08-11,10.9,1.5,,,
89,2021-08-11,5.9,1.5,,,
976,2021-08-11,0.0,0.0,,,
50,2021-08-11,13.7,1.4,,,
48,2021-08-11,5.2,0.0,,,
23,2021-08-11,14.3,2.5,,,
22,2021-08-11,4.2,0.2,,,
21,2021-08-11,6.7,2.2,,,
19,2021-08-11,7.0,2.1,,,
18,2021-08-11,3.0,0.0,,,
17,2021-08-11,12.7,2.8,,,
16,2021-08-11,5.4,1.4,,,
15,2021-08-11,3.4,0.0,,,
14,2021-08-11,10.4,1.7,159.5,2.84,23.3
13,2021-08-11,37.2,8.2,699.7,5.64,60.0
24,2021-08-11,22.0,1.5,,,
12,2021-08-11,11.1,1.1,227.8,3.6,54.9
10,2021-08-11,6.5,0.6,86.5,1.64,17.8
09,2021-08-11,20.2,5.9,323.5,5.29,54.9
08,2021-08-11,0.4,0.0,79.5,1.93,17.8
07,2021-08-11,9.2,0.9,172.5,3.33,27.5
06,2021-08-11,25.3,5.6,604.5,5.32,60.0
05,2021-08-11,18.4,2.8,275.1,4.98,60.0
04,2021-08-11,28.1,2.4,341.4,5.2,60.0
03,2021-08-11,5.3,0.9,109.6,2.73,27.5
02,2021-08-11,6.5,0.4,92.2,2.41,21.5
01,2021-08-11,11.0,1.1,179.6,3.67,27.5
11,2021-08-11,19.2,3.0,418.8,5.3,54.9
25,2021-08-11,3.5,0.9,,,
49,2021-08-11,6.6,0.9,,,
27,2021-08-11,11.3,0.3,,,
47,2021-08-11,5.7,1.5,,,
46,2021-08-11,6.3,1.2,,,
45,2021-08-11,14.9,2.1,,,
44,2021-08-11,4.2,1.4,,,
43,2021-08-11,13.6,0.4,,,
42,2021-08-11,12.7,1.8,,,
26,2021-08-11,9.8,1.4,,,
40,2021-08-11,5.2,1.5,,,
39,2021-08-11,3.1,0.8,,,
38,2021-08-11,11.8,1.6,,,
37,2021-08-11,8.1,1.2,,,
41,2021-08-11,10.5,0.6,,,
35,2021-08-11,14.2,1.0,,,
34,2021-08-11,22.7,5.9,,,
33,2021-08-11,11.6,3.2,,,
32,2021-08-11,10.5,3.1,,,
31,2021-08-11,19.6,5.1,,,
30,2021-08-11,17.3,4.7,,,
2B,2021-08-11,27.6,5.6,,,
2A,2021-08-11,19.7,3.2,,,
29,2021-08-11,5.6,0.3,,,
28,2021-08-11,7.2,1.4,,,
36,2021-08-11,7.2,0.4,,,
66,2021-08-12,28.2,4.2,,,
67,2021-08-12,8.0,2.1,,,
68,2021-08-12,8.8,1.8,,,
69,2021-08-12,15.8,3.6,,,
74,2021-08-12,9.4,2.4,,,
71,2021-08-12,4.0,0.5,,,
72,2021-08-12,4.9,0.5,,,
73,2021-08-12,13.9,1.2,,,
70,2021-08-12,6.8,2.5,,,
65,2021-08-12,15.8,5.3,,,
53,2021-08-12,2.3,0.0,,,
63,2021-08-12,10.9,1.7,,,
62,2021-08-12,9.1,1.0,,,
61,2021-08-12,12.4,2.5,,,
60,2021-08-12,15.9,1.9,,,
59,2021-08-12,11.4,1.9,,,
58,2021-08-12,1.4,1.0,,,
57,2021-08-12,10.0,2.2,,,
56,2021-08-12,10.0,0.7,,,
55,2021-08-12,4.3,0.0,,,
54,2021-08-12,12.3,2.0,,,
75,2021-08-12,13.2,4.1,,,
64,2021-08-12,14.5,2.5,,,
76,2021-08-12,11.8,2.3,,,
88,2021-08-12,10.1,1.4,,,
78,2021-08-12,11.5,1.7,,,
52,2021-08-12,8.5,1.7,,,
976,2021-08-12,0.0,0.0,,,
974,2021-08-12,22.1,5.9,,,
973,2021-08-12,30.9,8.9,,,
972,2021-08-12,96.6,16.4,,,
971,2021-08-12,69.2,14.9,,,
95,2021-08-12,14.8,1.7,,,
94,2021-08-12,14.5,2.4,,,
93,2021-08-12,20.3,2.5,,,
92,2021-08-12,21.4,3.5,,,
77,2021-08-12,15.6,4.3,,,
91,2021-08-12,14.4,3.3,,,
89,2021-08-12,5.9,1.2,,,
87,2021-08-12,9.1,2.1,,,
86,2021-08-12,3.2,1.1,,,
85,2021-08-12,4.1,0.7,,,
84,2021-08-12,20.4,2.7,,,
83,2021-08-12,18.6,3.0,,,
82,2021-08-12,7.7,3.5,,,
81,2021-08-12,15.5,4.4,,,
80,2021-08-12,16.4,3.0,,,
79,2021-08-12,4.8,1.1,,,
90,2021-08-12,14.0,4.9,,,
51,2021-08-12,10.0,0.4,,,
50,2021-08-12,14.3,1.6,,,
49,2021-08-12,6.8,0.9,,,
24,2021-08-12,22.5,1.5,,,
23,2021-08-12,14.3,2.5,,,
22,2021-08-12,4.5,0.2,,,
21,2021-08-12,6.0,2.2,,,
