datetime,dep,tx_incidence,tx_positivite
2021-03-02,35,130.1,6.53
2021-03-03,35,137.4,7.37
2021-03-04,35,135.9,7.94
2021-03-05,35,144.3,9.33
2021-03-06,35,153.0,9.95
2021-03-07,35,157.1,10.11
2021-03-08,35,164.0,10.73
2021-03-09,35,160.0,10.57
2021-03-10,35,173.5,10.97
2021-03-11,35,177.8,9.94
2021-03-12,35,178.2,8.68
2021-03-13,35,182.6,8.71
2021-03-14,35,180.0,8.6
2021-03-15,35,189.5,7.8
2021-03-16,35,204.8,7.21
2021-03-17,35,199.7,6.64
2021-03-18,35,203.0,6.19
2021-03-19,35,217.5,5.91
2021-03-20,35,218.6,5.81
2021-03-21,35,220.5,5.82
2021-01-01,36,74.5,8.58
2021-01-02,36,83.8,9.81
2021-01-03,36,83.8,9.68
2021-01-04,36,86.1,9.2
2021-01-05,36,116.4,11.79
2021-01-06,36,111.8,10.74
2021-01-07,36,121.1,11.76
2021-01-08,36,146.7,11.27
2021-01-09,36,123.4,9.35
2021-01-10,36,123.4,9.41
2021-01-11,36,128.1,9.58
2021-01-12,36,116.4,8.43
2021-01-13,36,135.0,9.18
2021-01-14,36,130.4,8.63
2021-01-15,36,130.4,8.71
2021-01-16,36,165.3,10.33
2021-01-17,36,167.6,10.4
2021-01-18,36,188.6,11.28
2021-01-19,36,186.3,10.18
2021-01-20,36,186.3,9.67
2021-01-21,36,202.6,9.13
2021-01-22,36,214.2,8.87
2021-01-23,36,207.2,8.41
2021-01-24,36,204.9,8.35
2021-01-25,36,197.9,7.75
2021-01-26,36,211.9,8.27
2021-01-27,36,200.2,7.95
2021-01-28,36,186.3,7.72
2021-01-29,36,202.6,8.47
2021-01-30,36,190.9,8.28
2021-01-31,36,190.9,8.26
2021-02-01,36,188.6,8.11
2021-02-02,36,183.9,8.0
2021-02-03,36,197.9,8.42
2021-02-04,36,197.9,8.64
2021-02-05,36,195.6,8.24
2021-02-06,36,183.9,7.65
2021-02-07,36,186.3,7.74
2021-02-08,36,183.9,7.8
2021-02-09,36,170.0,7.14
2021-02-10,36,153.7,6.53
2021-02-11,36,158.3,6.64
2021-02-12,36,132.7,5.72
2021-02-13,36,137.4,6.02
2021-02-14,36,135.0,5.91
2021-02-15,36,130.4,5.9
2021-02-16,36,128.1,5.94
2021-02-17,36,123.4,5.74
2021-02-18,36,114.1,5.37
2021-02-19,36,111.8,5.54
2021-02-20,36,118.7,5.89
2021-02-21,36,118.7,5.9
2021-02-22,36,109.4,5.45
2021-02-23,36,114.1,6.09
2021-02-24,36,123.4,7.17
2021-02-25,36,111.8,7.01
2021-02-26,36,100.1,6.32
2021-02-27,36,95.5,6.19
2021-02-28,36,95.5,6.13
2021-03-01,36,81.5,5.65
2021-03-02,36,74.5,5.32
2021-03-03,36,62.9,4.83
2021-03-04,36,79.2,6.14
2021-03-05,36,76.8,6.72
2021-03-06,36,76.8,6.75
2021-03-07,36,76.8,6.9
2021-03-08,36,83.8,7.61
2021-03-09,36,86.1,7.89
2021-03-10,36,97.8,8.25
2021-03-11,36,109.4,9.18
2021-03-12,36,116.4,9.78
2021-03-13,36,114.1,9.48
2021-03-14,36,114.1,9.35
2021-03-15,36,128.1,10.0
2021-03-16,36,149.0,9.28
2021-03-17,36,176.9,10.86
2021-03-18,36,160.6,8.48
2021-03-19,36,174.6,7.2
2021-03-20,36,202.6,7.87
2021-03-21,36,204.9,7.95
2021-01-01,37,50.0,4.52
2021-01-02,37,57.0,5.15
2021-01-03,37,57.7,5.19
2021-01-04,37,63.3,6.0
2021-01-05,37,68.3,7.5
2021-01-06,37,70.4,8.25
2021-01-07,37,78.8,8.75
2021-01-08,37,102.7,9.22
2021-01-09,37,101.3,9.02
2021-01-10,37,101.3,9.09
2021-01-11,37,112.6,9.67
2021-01-12,37,112.6,9.25
2021-01-13,37,124.5,9.75
2021-01-14,37,132.3,10.21
2021-01-15,37,136.5,10.0
2021-01-16,37,146.4,10.61
2021-01-17,37,146.4,10.53
2021-01-18,37,152.7,10.5
2021-01-19,37,170.3,10.86
2021-01-20,37,182.2,11.21
2021-01-21,37,186.5,10.83
2021-01-22,37,185.1,10.02
2021-01-23,37,183.6,9.4
2021-01-24,37,183.6,9.4
2021-01-25,37,179.4,8.95
2021-01-26,37,175.2,8.86
2021-01-27,37,173.8,8.66
2021-01-28,37,161.1,7.95
2021-01-29,37,156.9,7.85
2021-01-30,37,153.4,7.88
2021-01-31,37,152.7,7.83
2021-02-01,37,141.4,7.4
2021-02-02,37,137.9,6.97
2021-02-03,37,123.1,6.25
2021-02-04,37,129.5,6.59
2021-02-05,37,141.4,7.25
2021-02-06,37,140.7,7.16
2021-02-07,37,141.4,7.19
2021-02-08,37,142.1,6.95
2021-02-09,37,142.8,6.79
2021-02-10,37,136.5,6.27
2021-02-11,37,127.4,5.78
2021-02-12,37,123.1,5.62
2021-02-13,37,128.1,5.87
2021-02-14,37,128.8,5.93
2021-02-15,37,125.9,5.85
2021-02-16,37,116.1,5.44
2021-02-17,37,123.8,5.75
2021-02-18,37,125.2,5.78
2021-02-19,37,127.4,5.68
2021-02-20,37,120.3,5.2
2021-02-21,37,121.7,5.24
2021-02-22,37,135.1,5.78
2021-02-23,37,144.2,6.53
2021-02-24,37,139.3,6.73
2021-02-25,37,151.3,7.41
2021-02-26,37,131.6,6.73
2021-02-27,37,137.2,7.28
2021-02-28,37,134.4,7.16
2021-03-01,37,120.3,6.83
2021-03-02,37,114.0,6.73
2021-03-03,37,121.7,7.47
2021-03-04,37,125.2,8.25
2021-03-05,37,138.6,9.74
2021-03-06,37,142.1,10.22
2021-03-07,37,145.6,10.42
2021-03-08,37,158.3,11.61
2021-03-09,37,169.6,11.6
2021-03-10,37,167.5,11.02
2021-03-11,37,161.8,10.13
2021-03-12,37,156.9,9.25
2021-03-13,37,156.2,8.88
2021-03-14,37,153.4,8.74
2021-03-15,37,162.5,8.57
2021-03-16,37,185.8,8.66
2021-03-17,37,200.5,8.64
2021-03-18,37,216.0,7.82
2021-03-19,37,243.5,7.38
2021-03-20,37,254.7,7.54
2021-03-21,37,257.5,7.63
2021-01-01,38,100.9,7.14
2021-01-02,38,107.8,7.85
2021-01-03,38,108.8,7.9
2021-01-04,38,120.0,9.28
2021-01-05,38,130.9,10.74
2021-01-06,38,127.5,11.41
2021-01-07,38,126.9,12.08
2021-01-08,38,148.1,11.64
2021-01-09,38,141.9,11.46
2021-01-10,38,139.4,11.41
2021-01-11,38,132.5,10.63
2021-01-12,38,116.6,9.16
2021-01-13,38,114.4,8.99
2021-01-14,38,109.4,8.49
2021-01-15,38,105.6,7.96
2021-01-16,38,110.9,8.23
2021-01-17,38,111.9,8.27
2021-01-18,38,111.6,8.19
2021-01-19,38,122.2,8.67
2021-01-20,38,132.8,9.3
2021-01-21,38,140.6,9.52
2021-01-22,38,154.7,9.89
2021-01-23,38,155.3,9.81
2021-01-24,38,154.7,9.78
2021-01-25,38,163.8,9.75
2021-01-26,38,169.4,9.78
2021-01-27,38,166.6,9.27
2021-01-28,38,164.1,8.91
2021-01-29,38,172.2,9.12
2021-01-30,38,166.9,8.83
2021-01-31,38,170.0,8.97
2021-02-01,38,170.9,9.03
2021-02-02,38,164.4,8.74
2021-02-03,38,158.4,8.21
2021-02-04,38,160.6,8.27
2021-02-05,38,145.0,7.39
2021-02-06,38,146.9,7.13
2021-02-07,38,145.9,7.1
2021-02-08,38,137.2,6.76
2021-02-09,38,130.3,6.61
2021-02-10,38,135.9,7.06
2021-02-11,38,138.1,7.28
2021-02-12,38,134.1,7.51
2021-02-13,38,125.6,7.42
2021-02-14,38,126.3,7.44
2021-02-15,38,122.8,7.58
2021-02-16,38,120.9,7.75
2021-02-17,38,111.3,7.8
2021-02-18,38,108.1,8.2
2021-02-19,38,107.2,8.83
2021-02-20,38,114.7,9.77
2021-02-21,38,113.1,9.61
2021-02-22,38,122.2,10.55
2021-02-23,38,140.0,11.67
2021-02-24,38,148.4,11.68
2021-02-25,38,149.4,11.51
2021-02-26,38,158.4,11.53
2021-02-27,38,160.6,11.44
2021-02-28,38,159.7,11.4
2021-03-01,38,155.0,10.69
2021-03-02,38,142.5,9.39
2021-03-03,38,136.9,8.72
2021-03-04,38,141.3,8.23
2021-03-05,38,140.3,7.35
2021-03-06,38,135.3,7.06
2021-03-07,38,137.5,7.16
2021-03-08,38,139.1,6.94
2021-03-09,38,146.3,7.09
2021-03-10,38,153.4,7.29
2021-03-11,38,154.4,6.85
2021-03-12,38,172.2,7.21
2021-03-13,38,177.2,7.25
2021-03-14,38,176.6,7.2
2021-03-15,38,196.6,7.47
2021-03-16,38,204.7,7.32
2021-03-17,38,209.7,7.35
2021-03-18,38,212.8,7.31
2021-03-19,38,207.2,6.98
2021-03-20,38,212.5,7.09
2021-03-21,38,214.7,7.15
2021-01-01,39,156.1,10.45
2021-01-02,39,178.7,11.78
2021-01-03,39,180.4,11.72
2021-01-04,39,185.6,10.96
2021-01-05,39,190.8,10.76
2021-01-06,39,187.4,11.21
2021-01-07,39,175.2,10.84
2021-01-08,39,216.9,10.88
2021-01-09,39,209.9,10.36
2021-01-10,39,209.9,10.41
2021-01-11,39,206.5,9.94
2021-01-12,39,225.5,10.87
2021-01-13,39,216.9,10.28
2021-01-14,39,209.9,10.13
2021-01-15,39,203.0,9.57
2021-01-16,39,203.0,9.38
2021-01-17,39,201.3,9.32
2021-01-18,39,225.5,10.74
2021-01-19,39,204.7,9.33
2021-01-20,39,216.9,9.68
2021-01-21,39,225.5,9.83
2021-01-22,39,234.2,9.89
2021-01-23,39,242.9,10.51
2021-01-24,39,244.6,10.58
2021-01-25,39,237.7,9.64
2021-01-26,39,241.2,9.96
2021-01-27,39,232.5,9.12
2021-01-28,39,234.2,8.95
2021-01-29,39,241.2,9.11
2021-01-30,39,223.8,8.51
2021-01-31,39,223.8,8.53
2021-02-01,39,242.9,9.47
2021-02-02,39,258.5,9.67
2021-02-03,39,251.6,9.9
2021-02-04,39,237.7,8.87
2021-02-05,39,215.1,8.13
2021-02-06,39,204.7,7.63
2021-02-07,39,203.0,7.49
2021-02-08,39,182.2,6.86
2021-02-09,39,168.3,6.75
2021-02-10,39,163.1,6.74
2021-02-11,39,173.5,7.43
2021-02-12,39,168.3,7.14
2021-02-13,39,180.4,7.64
2021-02-14,39,182.2,7.77
2021-02-15,39,154.4,6.61
2021-02-16,39,135.3,5.9
2021-02-17,39,137.1,5.98
2021-02-18,39,121.4,5.91
2021-02-19,39,131.9,7.28
2021-02-20,39,133.6,7.71
2021-02-21,39,137.1,7.86
2021-02-22,39,154.4,9.42
2021-02-23,39,180.4,11.17
2021-02-24,39,182.2,11.74
2021-02-25,39,187.4,11.44
2021-02-26,39,178.7,9.77
2021-02-27,39,173.5,9.31
2021-02-28,39,168.3,9.04
2021-03-01,39,156.1,7.88
2021-03-02,39,126.7,6.06
2021-03-03,39,128.4,5.92
2021-03-04,39,131.9,5.84
2021-03-05,39,131.9,5.95
2021-03-06,39,133.6,5.97
2021-03-07,39,133.6,5.99
2021-03-08,39,133.6,6.16
2021-03-09,39,149.2,6.83
2021-03-10,39,145.7,6.02
2021-03-11,39,180.4,6.91
2021-03-12,39,215.1,6.78
2021-03-13,39,227.3,6.98
2021-03-14,39,227.3,6.98
2021-03-15,39,258.5,7.14
2021-03-16,39,294.9,7.75
2021-03-17,39,324.4,8.34
2021-03-18,39,301.9,6.97
2021-03-19,39,312.3,6.77
2021-03-20,39,305.3,6.49
2021-03-21,39,305.3,6.45
2021-01-01,40,79.9,6.22
2021-01-02,40,82.2,6.42
2021-01-03,40,83.4,6.5
2021-01-04,40,88.1,7.17
2021-01-05,40,88.1,7.5
2021-01-06,40,89.3,7.88
2021-01-07,40,99.8,8.95
2021-01-08,40,125.7,8.92
2021-01-09,40,125.7,8.89
2021-01-10,40,125.7,8.92
2021-01-11,40,118.6,7.93
2021-01-12,40,119.8,7.54
2021-01-13,40,125.7,7.55
2021-01-14,40,128.0,7.31
2021-01-15,40,119.8,6.42
2021-01-16,40,122.1,6.51
2021-01-17,40,121.0,6.44
2021-01-18,40,123.3,6.4
2021-01-19,40,146.8,7.44
2021-01-20,40,143.3,7.02
2021-01-21,40,168.0,7.0
2021-01-22,40,202.0,7.7
2021-01-23,40,200.8,7.59
2021-01-24,40,202.0,7.62
2021-01-25,40,218.5,6.64
2021-01-26,40,219.6,6.31
2021-01-27,40,223.2,6.4
2021-01-28,40,203.2,5.42
2021-01-29,40,187.9,4.96
2021-01-30,40,187.9,4.96
2021-01-31,40,189.1,4.98
2021-02-01,40,168.0,5.13
2021-02-02,40,143.3,4.11
2021-02-03,40,124.5,3.63
2021-02-04,40,113.9,3.91
2021-02-05,40,91.6,3.51
2021-02-06,40,82.2,3.09
2021-02-07,40,83.4,3.13
2021-02-08,40,89.3,3.44
2021-02-09,40,89.3,4.16
2021-02-10,40,94.0,4.51
2021-02-11,40,81.0,4.26
2021-02-12,40,81.0,4.35
2021-02-13,40,81.0,4.66
2021-02-14,40,78.7,4.54
2021-02-15,40,63.4,4.06
2021-02-16,40,51.7,3.63
2021-02-17,40,42.3,3.32
2021-02-18,40,42.3,3.48
2021-02-19,40,35.2,3.25
2021-02-20,40,37.6,3.47
2021-02-21,40,36.4,3.37
2021-02-22,40,41.1,3.85
2021-02-23,40,43.5,4.02
2021-02-24,40,44.6,3.98
2021-02-25,40,55.2,4.66
2021-02-26,40,64.6,4.57
2021-02-27,40,62.2,4.44
2021-02-28,40,62.2,4.44
2021-03-01,40,63.4,4.34
2021-03-02,40,65.8,3.5
2021-03-03,40,85.7,4.51
2021-03-04,40,84.6,2.79
2021-03-05,40,90.4,3.0
2021-03-06,40,91.6,3.04
2021-03-07,40,91.6,3.03
2021-03-08,40,86.9,2.65
2021-03-09,40,90.4,2.34
2021-03-10,40,89.3,2.23
2021-03-11,40,96.3,3.23
2021-03-12,40,84.6,2.96
2021-03-13,40,92.8,3.22
2021-03-14,40,92.8,3.21
2021-03-15,40,101.0,3.39
2021-03-16,40,106.9,3.52
2021-03-17,40,86.9,2.93
2021-03-18,40,83.4,2.36
2021-03-19,40,90.4,2.43
2021-03-20,40,82.2,2.17
2021-03-21,40,83.4,2.14
2021-01-01,41,67.2,6.99
2021-01-02,41,79.5,8.18
2021-01-03,41,79.5,8.17
2021-01-04,41,79.5,8.16
2021-01-05,41,80.9,8.24
2021-01-06,41,90.5,9.81
2021-01-07,41,96.0,10.85
2021-01-08,41,111.0,10.34
2021-01-09,41,104.2,10.04
2021-01-10,41,104.2,10.08
2021-01-11,41,97.3,9.66
2021-01-12,41,93.2,9.24
2021-01-13,41,93.2,8.99
2021-01-14,41,100.1,9.28
2021-01-15,41,96.0,8.37
2021-01-16,41,98.7,8.4
2021-01-17,41,101.4,8.55
2021-01-18,41,91.8,7.32
2021-01-19,41,89.1,6.92
2021-01-20,41,96.0,7.25
2021-01-21,41,90.5,6.73
2021-01-22,41,111.0,8.27
2021-01-23,41,116.5,8.5
2021-01-24,41,115.1,8.45
2021-01-25,41,127.5,9.4
2021-01-26,41,135.7,9.83
2021-01-27,41,124.7,8.87
2021-01-28,41,123.4,8.41
2021-01-29,41,113.8,7.51
2021-01-30,41,106.9,6.97
2021-01-31,41,105.5,6.89
2021-02-01,41,100.1,6.36
2021-02-02,41,91.8,5.65
2021-02-03,41,93.2,5.54
2021-02-04,41,94.6,5.85
2021-02-05,41,104.2,6.09
2021-02-06,41,100.1,5.98
2021-02-07,41,100.1,5.96
2021-02-08,41,106.9,6.34
2021-02-09,41,113.8,6.28
2021-02-10,41,109.7,6.18
2021-02-11,41,112.4,5.91
2021-02-12,41,104.2,5.52
2021-02-13,41,109.7,5.76
2021-02-14,41,109.7,5.76
2021-02-15,41,109.7,5.48
2021-02-16,41,105.5,5.45
2021-02-17,41,113.8,5.52
2021-02-18,41,117.9,5.82
2021-02-19,41,108.3,5.14
2021-02-20,41,101.4,4.73
2021-02-21,41,102.8,4.78
2021-02-22,41,90.5,4.35
2021-02-23,41,87.7,4.44
2021-02-24,41,82.2,4.55
2021-02-25,41,78.1,4.45
2021-02-26,41,74.0,4.84
2021-02-27,41,82.2,5.51
2021-02-28,41,83.6,5.61
2021-03-01,41,101.4,7.09
2021-03-02,41,111.0,8.16
2021-03-03,41,106.9,7.98
2021-03-04,41,113.8,8.98
2021-03-05,41,133.0,10.44
2021-03-06,41,131.6,10.32
2021-03-07,41,128.9,10.13
2021-03-08,41,119.3,9.56
2021-03-09,41,120.6,9.79
2021-03-10,41,149.4,11.6
2021-03-11,41,167.2,11.87
2021-03-12,41,170.0,11.59
2021-03-13,41,168.6,11.09
2021-03-14,41,168.6,11.12
2021-03-15,41,189.2,11.67
2021-03-16,41,222.1,11.86
2021-03-17,41,228.9,10.9
2021-03-18,41,237.1,9.67
2021-03-19,41,244.0,8.65
2021-03-20,41,264.6,9.22
2021-03-21,41,264.6,9.15
2021-01-01,42,104.8,8.0
2021-01-02,42,119.9,9.43
2021-01-03,42,120.9,9.54
2021-01-04,42,122.0,9.11
2021-01-05,42,136.5,10.13
2021-01-06,42,149.4,11.66
2021-01-07,42,152.6,11.68
2021-01-08,42,177.4,11.45
2021-01-09,42,169.8,10.91
2021-01-10,42,169.3,10.93
2021-01-11,42,173.1,11.57
2021-01-12,42,166.1,10.86
2021-01-13,42,164.5,10.13
2021-01-14,42,167.2,10.31
2021-01-15,42,173.6,10.12
2021-01-16,42,179.5,10.12
2021-01-17,42,182.2,10.12
2021-01-18,42,199.9,10.28
2021-01-19,42,208.5,10.12
2021-01-20,42,210.7,10.06
2021-01-21,42,225.7,10.27
2021-01-22,42,229.0,10.06
2021-01-23,42,230.0,10.07
2021-01-24,42,226.8,10.01
2021-01-25,42,217.1,8.83
2021-01-26,42,203.2,8.24
2021-01-27,42,202.6,8.19
2021-01-28,42,191.9,6.95
2021-01-29,42,195.6,6.5
2021-01-30,42,188.1,6.26
2021-01-31,42,188.7,6.29
2021-02-01,42,189.2,6.19
2021-02-02,42,190.3,6.05
2021-02-03,42,185.4,5.87
2021-02-04,42,181.1,5.99
2021-02-05,42,167.2,5.72
2021-02-06,42,162.3,5.46
2021-02-07,42,161.8,5.45
2021-02-08,42,147.3,5.54
2021-02-09,42,142.4,5.79
2021-02-10,42,131.7,5.58
2021-02-11,42,126.8,6.04
2021-02-12,42,115.6,6.36
2021-02-13,42,119.3,6.84
2021-02-14,42,120.4,6.89
2021-02-15,42,117.7,7.15
2021-02-16,42,115.6,7.52
2021-02-17,42,109.1,7.57
2021-02-18,42,105.9,7.83
2021-02-19,42,117.7,9.05
2021-02-20,42,115.6,9.38
2021-02-21,42,113.9,9.24
2021-02-22,42,125.8,9.61
2021-02-23,42,134.4,7.62
2021-02-24,42,150.5,8.01
2021-02-25,42,149.4,6.24
2021-02-26,42,152.6,5.42
2021-02-27,42,156.4,5.43
2021-02-28,42,159.6,5.45
2021-03-01,42,144.6,4.69
2021-03-02,42,146.2,4.6
2021-03-03,42,147.3,4.66
2021-03-04,42,157.5,5.18
2021-03-05,42,152.1,5.3
2021-03-06,42,154.8,5.36
2021-03-07,42,153.2,5.39
2021-03-08,42,163.9,5.88
2021-03-09,42,169.3,6.37
2021-03-10,42,160.7,5.86
2021-03-11,42,161.2,5.83
2021-03-12,42,179.0,5.74
2021-03-13,42,181.1,5.77
2021-03-14,42,182.2,5.76
2021-03-15,42,191.9,5.91
2021-03-16,42,199.9,5.79
2021-03-17,42,225.7,6.35
2021-03-18,42,248.9,6.49
2021-03-19,42,259.1,6.5
2021-03-20,42,270.9,6.62
2021-03-21,42,277.3,6.77
2021-01-01,43,38.3,3.0
2021-01-02,43,60.4,4.72
2021-01-03,43,64.4,5.1
2021-01-04,43,66.5,5.55
2021-01-05,43,78.5,6.82
2021-01-06,43,100.7,9.47
2021-01-07,43,106.7,10.86
2021-01-08,43,136.9,11.53
2021-01-09,43,132.9,10.87
2021-01-10,43,128.9,10.46
2021-01-11,43,159.1,11.29
2021-01-12,43,169.2,11.21
2021-01-13,43,161.1,10.13
2021-01-14,43,155.1,9.45
2021-01-15,43,155.1,8.28
2021-01-16,43,143.0,7.59
2021-01-17,43,143.0,7.63
2021-01-18,43,128.9,6.82
2021-01-19,43,141.0,7.25
2021-01-20,43,159.1,8.36
2021-01-21,43,187.3,9.02
2021-01-22,43,193.3,9.23
2021-01-23,43,197.3,9.4
2021-01-24,43,201.4,9.54
2021-01-25,43,209.4,9.84
2021-01-26,43,205.4,9.58
2021-01-27,43,193.3,8.81
2021-01-28,43,179.2,8.36
2021-01-29,43,173.2,8.47
2021-01-30,43,179.2,8.74
2021-01-31,43,175.2,8.58
2021-02-01,43,171.2,8.13
2021-02-02,43,149.0,6.92
2021-02-03,43,149.0,6.77
2021-02-04,43,138.9,6.22
2021-02-05,43,147.0,6.49
2021-02-06,43,145.0,6.22
2021-02-07,43,147.0,6.31
2021-02-08,43,122.8,5.8
2021-02-09,43,112.8,5.83
2021-02-10,43,98.7,5.43
2021-02-11,43,98.7,6.07
2021-02-12,43,78.5,5.26
2021-02-13,43,60.4,4.49
2021-02-14,43,58.4,4.34
2021-02-15,43,60.4,4.69
2021-02-16,43,78.5,6.36
2021-02-17,43,72.5,6.25
2021-02-18,43,72.5,6.53
2021-02-19,43,82.6,7.98
2021-02-20,43,94.6,9.25
2021-02-21,43,94.6,9.25
2021-02-22,43,94.6,9.0
2021-02-23,43,86.6,7.54
2021-02-24,43,90.6,7.79
2021-02-25,43,78.5,6.69
2021-02-26,43,58.4,4.82
2021-02-27,43,50.3,4.14
2021-02-28,43,50.3,4.13
2021-03-01,43,54.4,4.28
2021-03-02,43,44.3,3.69
2021-03-03,43,42.3,3.63
2021-03-04,43,46.3,4.03
2021-03-05,43,50.3,3.49
2021-03-06,43,58.4,4.01
2021-03-07,43,58.4,4.01
2021-03-08,43,54.4,3.88
2021-03-09,43,54.4,3.19
2021-03-10,43,58.4,3.39
2021-03-11,43,62.4,3.44
2021-03-12,43,70.5,3.55
2021-03-13,43,70.5,3.48
2021-03-14,43,74.5,3.67
2021-03-15,43,72.5,3.28
2021-03-16,43,88.6,4.28
2021-03-17,43,82.6,3.8
2021-03-18,43,86.6,2.54
2021-03-19,43,96.7,2.07
2021-03-20,43,104.7,2.2
2021-03-21,43,100.7,2.11
2021-01-01,44,50.6,3.97
2021-01-02,44,56.9,4.56
2021-01-03,44,60.5,4.81
2021-01-04,44,65.2,5.4
2021-01-05,44,67.1,5.81
2021-01-06,44,68.7,6.28
2021-01-07,44,70.1,6.62
2021-01-08,44,85.8,6.89
2021-01-09,44,86.9,7.0
2021-01-10,44,85.8,6.96
2021-01-11,44,82.2,6.52
2021-01-12,44,86.1,6.63
2021-01-13,44,88.3,6.62
2021-01-14,44,86.9,6.36
2021-01-15,44,93.2,6.45
2021-01-16,44,88.5,5.98
2021-01-17,44,89.4,5.99
2021-01-18,44,100.9,6.54
2021-01-19,44,105.6,6.61
2021-01-20,44,103.7,6.3
2021-01-21,44,107.0,6.13
2021-01-22,44,100.9,5.64
2021-01-23,44,105.9,5.92
2021-01-24,44,104.5,5.85
2021-01-25,44,98.4,5.13
2021-01-26,44,91.8,4.83
2021-01-27,44,93.5,5.02
2021-01-28,44,102.0,5.52
2021-01-29,44,109.4,5.72
2021-01-30,44,107.8,5.58
2021-01-31,44,109.4,5.66
2021-02-01,44,110.5,5.84
2021-02-02,44,109.4,5.58
2021-02-03,44,108.6,5.26
2021-02-04,44,99.3,4.4
2021-02-05,44,91.6,4.03
2021-02-06,44,91.8,4.0
2021-02-07,44,90.5,3.92
2021-02-08,44,84.4,3.7
2021-02-09,44,81.1,3.38
2021-02-10,44,83.6,3.54
2021-02-11,44,81.7,3.62
2021-02-12,44,76.2,3.54
2021-02-13,44,74.5,3.54
2021-02-14,44,74.0,3.54
2021-02-15,44,79.2,3.72
2021-02-16,44,83.6,4.0
2021-02-17,44,87.4,4.08
2021-02-18,44,95.1,4.23
2021-02-19,44,101.7,4.05
2021-02-20,44,109.2,4.01
2021-02-21,44,110.5,4.02
2021-02-22,44,109.2,4.06
2021-02-23,44,110.8,4.27
2021-02-24,44,106.1,4.2
2021-02-25,44,105.9,4.51
2021-02-26,44,105.0,4.84
2021-02-27,44,101.7,5.1
2021-02-28,44,101.2,5.11
2021-03-01,44,104.8,5.44
2021-03-02,44,105.6,5.79
2021-03-03,44,104.8,6.12
2021-03-04,44,108.1,6.71
2021-03-05,44,108.3,7.27
2021-03-06,44,104.2,7.32
2021-03-07,44,107.0,7.55
2021-03-08,44,105.0,7.68
2021-03-09,44,103.1,7.19
2021-03-10,44,111.1,7.6
2021-03-11,44,109.7,6.52
2021-03-12,44,113.8,6.09
2021-03-13,44,124.0,6.24
2021-03-14,44,120.4,6.06
2021-03-15,44,132.3,5.87
2021-03-16,44,140.5,5.66
2021-03-17,44,147.7,5.43
2021-03-18,44,148.8,5.3
2021-03-19,44,155.6,5.11
2021-03-20,44,153.7,5.02
2021-03-21,44,155.9,5.04
2021-01-01,45,70.8,6.34
2021-01-02,45,70.2,6.35
2021-01-03,45,69.0,6.24
2021-01-04,45,72.5,6.55
2021-01-05,45,74.3,6.82
2021-01-06,45,78.9,7.7
2021-01-07,45,72.5,7.43
2021-01-08,45,92.3,7.79
2021-01-09,45,102.7,8.51
2021-01-10,45,105.6,8.75
2021-01-11,45,101.0,8.11
2021-01-12,45,103.9,8.12
2021-01-13,45,110.2,8.25
2021-01-14,45,105.6,7.72
2021-01-15,45,112.6,7.73
2021-01-16,45,113.1,7.6
2021-01-17,45,111.4,7.48
2021-01-18,45,123.6,7.28
2021-01-19,45,139.3,7.23
2021-01-20,45,144.5,7.36
2021-01-21,45,154.3,7.73
2021-01-22,45,161.9,7.86
2021-01-23,45,159.6,7.71
2021-01-24,45,159.0,7.6
2021-01-25,45,158.4,8.4
2021-01-26,45,151.4,8.51
2021-01-27,45,156.1,8.72
2021-01-28,45,156.7,8.64
2021-01-29,45,149.1,8.27
2021-01-30,45,147.4,8.02
2021-01-31,45,155.5,8.44
2021-02-01,45,163.6,8.64
2021-02-02,45,165.9,8.77
2021-02-03,45,152.0,8.09
2021-02-04,45,156.7,8.13
2021-02-05,45,155.5,7.8
2021-02-06,45,157.8,7.96
2021-02-07,45,152.0,7.72
2021-02-08,45,137.5,6.98
2021-02-09,45,135.8,6.89
2021-02-10,45,130.6,6.76
2021-02-11,45,119.5,6.24
2021-02-12,45,106.8,5.81
2021-02-13,45,104.4,5.8
2021-02-14,45,102.1,5.67
2021-02-15,45,101.0,5.59
2021-02-16,45,89.4,5.15
2021-02-17,45,91.1,5.24
2021-02-18,45,87.6,5.22
2021-02-19,45,95.2,5.75
2021-02-20,45,91.1,5.29
2021-02-21,45,92.8,5.34
2021-02-22,45,93.4,5.59
2021-02-23,45,89.4,5.51
2021-02-24,45,92.8,5.91
2021-02-25,45,106.2,6.66
2021-02-26,45,98.6,6.41
2021-02-27,45,99.8,6.81
2021-02-28,45,103.9,7.16
2021-03-01,45,105.0,7.52
2021-03-02,45,106.8,8.11
2021-03-03,45,104.4,8.14
2021-03-04,45,100.4,8.77
2021-03-05,45,105.6,9.88
2021-03-06,45,110.8,10.87
2021-03-07,45,103.9,10.38
2021-03-08,45,99.2,10.04
2021-03-09,45,114.9,11.42
2021-03-10,45,117.2,11.33
2021-03-11,45,114.3,10.2
2021-03-12,45,134.6,10.11
2021-03-13,45,149.1,10.51
2021-03-14,45,149.7,10.54
2021-03-15,45,158.4,10.64
2021-03-16,45,150.3,9.04
2021-03-17,45,159.6,9.07
2021-03-18,45,171.7,8.39
2021-03-19,45,167.1,7.57
2021-03-20,45,159.0,7.05
2021-03-21,45,163.6,7.2
2021-01-01,46,47.1,5.19
2021-01-02,46,40.8,4.56
