datetime,dep,tx_incidence,tx_positivite,taux_occupation_sae
2020-10-15,08,170.6,7.6,14.4
2020-10-15,11,128.0,6.04,33.3
2020-10-15,02,150.4,9.29,38.1
2020-10-15,13,294.6,8.56,44.3
2020-10-15,03,135.8,7.28,45.4
2020-10-15,01,333.2,14.65,45.4
2020-10-15,12,280.9,10.05,33.3
2020-10-15,14,188.3,8.13,26.7
2020-10-15,10,167.2,8.49,14.4
2020-10-15,07,292.2,13.14,45.4
2020-10-15,05,259.6,13.01,44.3
2020-10-15,15,112.7,5.48,45.4
2020-10-15,04,166.5,8.51,44.3
2020-10-16,04,171.9,8.34,45.4
2020-10-16,08,186.0,7.69,15.5
2020-10-16,05,288.5,14.13,45.4
2020-10-16,11,135.5,6.38,35.9
2020-10-16,07,327.6,13.93,47.2
2020-10-16,13,312.9,8.86,45.4
2020-10-16,02,168.8,9.82,40.2
2020-10-16,01,369.6,15.19,47.2
2020-10-16,06,169.1,7.93,45.4
2020-10-16,10,179.1,8.74,15.5
2020-10-16,14,196.4,8.08,26.2
2020-10-16,15,116.2,5.96,47.2
2020-10-16,09,299.9,10.47,35.9
2020-10-16,12,274.8,9.45,35.9
2020-10-16,03,145.5,7.76,47.2
2020-10-17,05,298.4,13.99,48.0
2020-10-17,01,385.0,15.51,49.2
2020-10-17,02,173.6,9.98,44.7
2020-10-17,12,286.0,9.5,37.3
2020-10-17,14,206.1,8.3,28.3
2020-10-17,10,183.3,8.74,13.5
2020-10-17,03,153.9,8.03,49.2
2020-10-17,06,169.1,7.86,48.0
2020-10-17,09,304.5,10.58,37.3
2020-10-17,07,328.3,13.65,49.2
2020-10-17,11,139.0,6.57,37.3
2020-10-17,04,168.9,8.24,48.0
2020-10-17,15,123.9,6.17,49.2
2020-10-17,08,192.1,7.78,13.5
2020-10-17,13,319.0,8.94,48.0
2020-10-18,13,321.6,8.99,49.6
2020-10-18,10,189.1,8.94,14.0
2020-10-18,14,205.8,8.31,29.2
2020-10-18,15,124.6,6.21,51.7
2020-10-18,09,298.6,10.4,39.5
2020-10-18,04,168.9,8.21,49.6
2020-10-18,05,310.4,14.11,49.6
2020-10-18,07,325.8,13.54,51.7
2020-10-18,06,168.3,7.81,49.6
2020-10-18,12,287.4,9.53,39.5
2020-10-18,08,193.2,7.82,14.0
2020-10-18,11,140.3,6.63,39.5
2020-10-18,02,173.9,9.97,45.9
2020-10-18,01,387.1,15.56,51.7
2020-10-18,03,157.6,8.22,51.7
2020-10-19,07,377.5,15.14,55.6
2020-10-19,02,195.4,10.56,52.1
2020-10-19,05,325.2,15.18,53.7
2020-10-19,06,174.0,7.88,53.7
2020-10-19,15,122.5,6.3,55.6
2020-10-19,08,215.8,8.57,14.6
2020-10-19,10,221.4,10.19,14.6
2020-10-19,04,170.1,8.22,53.7
2020-10-19,11,157.5,7.33,42.0
2020-10-19,03,197.4,10.27,55.6
2020-10-19,13,366.5,10.0,53.7
2020-10-19,12,292.1,9.43,42.0
2020-10-19,01,428.8,16.68,55.6
2020-10-19,14,231.8,9.09,32.1
2020-10-19,09,322.8,10.5,42.0
2020-10-20,06,182.3,8.03,53.5
2020-10-20,08,246.3,9.28,15.9
2020-10-20,03,235.4,11.23,60.8
2020-10-20,12,326.2,9.83,42.4
2020-10-20,07,434.7,16.89,60.8
2020-10-20,05,361.9,16.24,53.5
2020-10-20,04,177.4,8.87,53.5
2020-10-20,15,149.2,7.62,60.8
2020-10-20,09,325.5,9.87,42.4
2020-10-20,10,254.9,11.5,15.9
2020-10-20,14,239.8,9.41,34.2
2020-10-20,11,180.3,8.11,42.4
2020-10-20,13,409.4,10.88,53.5
2020-10-20,02,216.3,11.43,51.6
2020-10-20,01,494.1,18.42,60.8
2020-10-21,07,511.8,19.17,64.4
2020-10-21,10,283.6,12.43,17.4
2020-10-21,14,259.7,10.28,35.8
2020-10-21,13,453.3,11.76,54.3
2020-10-21,09,350.4,10.49,46.6
2020-10-21,15,168.0,8.15,64.4
2020-10-21,04,197.3,9.93,54.3
2020-10-21,11,193.4,8.86,46.6
2020-10-21,06,194.5,8.51,54.3
2020-10-21,03,293.1,12.19,64.4
2020-10-21,02,228.3,11.94,52.7
2020-10-21,08,276.4,10.18,17.4
2020-10-21,01,554.1,19.98,64.4
2020-10-21,05,402.1,16.94,54.3
2020-10-21,12,336.6,9.77,46.6
2020-10-22,12,370.4,10.4,44.5
2020-10-22,05,448.7,18.21,57.0
2020-10-22,07,559.8,20.29,67.1
2020-10-22,04,228.2,11.8,57.0
2020-10-22,01,608.1,20.75,67.1
2020-10-22,06,215.7,9.19,57.0
2020-10-22,03,339.6,12.53,67.1
2020-10-22,02,256.2,13.01,56.2
2020-10-22,11,212.5,9.78,44.5
2020-10-22,08,294.9,10.07,17.8
2020-10-22,14,281.2,11.16,33.3
2020-10-22,10,302.4,12.97,17.8
2020-10-22,09,354.3,11.03,44.5
2020-10-22,15,202.4,9.54,67.1
2020-10-22,13,499.3,12.57,57.0
2020-10-23,14,305.9,12.06,36.2
2020-10-23,11,245.0,10.59,46.2
2020-10-23,12,400.2,10.71,46.2
2020-10-23,09,349.1,11.06,46.2
2020-10-23,10,339.5,13.48,21.3
2020-10-23,04,268.2,12.6,58.5
2020-10-23,02,276.0,13.6,57.3
2020-10-23,08,335.6,10.32,21.3
2020-10-23,03,393.3,13.2,71.9
2020-10-23,15,239.5,10.5,71.9
2020-10-23,05,457.8,18.29,58.5
2020-10-23,06,234.0,9.67,58.5
2020-10-23,07,623.2,21.64,71.9
2020-10-23,13,543.3,12.95,58.5
2020-10-23,01,681.3,22.11,71.9
2020-10-24,08,357.0,10.66,20.4
2020-10-24,12,403.1,10.71,49.8
2020-10-24,04,290.6,13.1,59.8
2020-10-24,06,240.1,9.68,59.8
2020-10-24,10,359.8,13.96,20.4
2020-10-24,07,643.4,22.28,74.4
2020-10-24,15,261.2,11.22,74.4
2020-10-24,11,249.0,10.76,49.8
2020-10-24,05,497.3,19.11,59.8
2020-10-24,09,345.2,10.87,49.8
2020-10-24,02,289.1,13.95,59.4
2020-10-24,14,313.5,12.21,36.2
2020-10-24,01,705.5,22.66,74.4
2020-10-24,13,557.2,13.15,59.8
2020-10-24,03,411.1,13.46,74.4
2020-10-25,02,289.9,13.93,61.4
2020-10-25,01,712.7,22.73,76.4
2020-10-25,04,292.4,13.16,61.3
2020-10-25,03,411.1,13.44,76.4
2020-10-25,05,495.2,20.1,61.3
2020-10-25,08,366.8,10.9,21.7
2020-10-25,15,261.2,10.87,76.4
2020-10-25,10,363.3,14.0,21.7
2020-10-25,11,249.0,10.79,52.3
2020-10-25,14,317.0,12.26,38.8
2020-10-25,13,561.8,13.24,61.3
2020-10-25,09,342.5,10.81,52.3
2020-10-25,07,650.4,22.44,76.4
2020-10-25,06,243.9,9.79,61.3
2020-10-25,12,406.0,10.77,52.3
2020-10-26,14,328.0,12.77,42.1
2020-10-26,02,296.2,14.0,67.6
2020-10-26,03,480.5,14.5,84.4
2020-10-26,08,398.1,11.37,23.7
2020-10-26,12,422.5,10.95,52.1
2020-10-26,05,541.1,20.6,65.9
2020-10-26,04,358.4,15.24,65.9
2020-10-26,06,268.2,10.35,65.9
2020-10-26,13,595.5,13.77,65.9
2020-10-26,07,713.7,23.35,84.4
2020-10-26,09,368.8,11.03,52.1
2020-10-26,11,282.3,11.31,52.1
2020-10-26,10,394.0,14.95,23.7
2020-10-26,15,299.0,11.31,84.4
2020-10-26,01,779.2,23.72,84.4
2020-10-27,09,350.4,10.84,56.1
2020-10-27,01,837.8,24.73,88.7
2020-10-27,08,427.1,12.08,25.8
2020-10-27,13,608.3,13.79,66.5
2020-10-27,05,613.7,21.99,66.5
2020-10-27,10,427.6,15.82,25.8
2020-10-27,02,306.4,14.02,69.2
2020-10-27,07,737.3,23.24,88.7
2020-10-27,06,297.1,10.98,66.5
2020-10-27,03,506.8,14.97,88.7
2020-10-27,12,445.8,11.19,56.1
2020-10-27,11,290.6,11.31,56.1
2020-10-27,14,354.0,13.31,44.2
2020-10-27,04,372.9,15.22,66.5
2020-10-28,11,310.2,11.58,59.9
2020-10-28,04,378.9,14.71,68.5
2020-10-28,05,699.8,23.7,68.5
2020-10-28,10,445.0,16.07,27.3
2020-10-28,01,889.0,25.21,92.8
2020-10-28,03,527.0,15.24,92.8
2020-10-28,06,311.1,10.93,68.5
2020-10-28,02,323.2,14.01,74.9
2020-10-28,14,368.5,13.43,44.6
2020-10-28,09,334.0,10.11,59.9
2020-10-28,08,457.6,12.66,27.3
2020-10-28,13,619.0,13.86,68.5
2020-10-28,07,739.7,22.82,92.8
2020-10-28,12,462.0,11.37,59.9
2020-10-29,04,360.2,14.59,70.7
2020-10-29,07,751.0,22.24,98.6
2020-10-29,06,323.6,11.1,70.7
2020-10-29,05,737.2,24.21,70.7
2020-10-29,09,340.6,10.51,62.2
2020-10-29,13,612.5,13.57,70.7
2020-10-29,12,476.4,11.32,62.2
2020-10-29,03,553.2,15.44,98.6
2020-10-29,08,485.1,13.24,28.4
2020-10-29,01,926.1,25.38,98.6
2020-10-29,14,371.8,13.44,48.3
2020-10-29,02,316.9,13.52,76.0
2020-10-29,11,325.7,11.5,62.2
2020-10-29,10,479.8,16.48,28.4
2020-10-30,04,362.0,14.1,76.1
2020-10-30,06,337.5,11.42,76.1
2020-10-30,02,318.4,13.29,81.5
2020-10-30,10,472.7,16.83,32.5
2020-10-30,01,933.1,25.26,105.0
2020-10-30,03,575.9,15.37,105.0
2020-10-30,09,336.0,10.44,63.1
2020-10-30,07,739.7,21.49,105.0
2020-10-30,13,608.0,13.61,76.1
2020-10-30,05,773.2,24.8,76.1
2020-10-30,08,505.4,14.14,32.5
2020-10-30,14,373.8,13.22,55.8
2020-10-30,12,502.6,11.91,63.1
2020-10-30,11,332.7,11.37,63.1
2020-10-31,02,324.3,13.37,87.0
2020-10-31,04,348.7,13.97,77.6
2020-10-31,13,605.4,13.56,77.6
2020-10-31,06,342.0,11.59,77.6
2020-10-31,12,512.3,12.16,62.4
2020-10-31,10,461.4,16.22,33.5
2020-10-31,07,741.3,21.39,110.7
2020-10-31,11,327.3,11.05,62.4
2020-10-31,08,504.6,14.04,33.5
2020-10-31,05,741.4,24.98,77.6
2020-10-31,14,383.1,13.35,55.4
2020-10-31,01,938.7,25.28,110.7
2020-10-31,03,589.2,15.48,110.7
2020-10-31,09,338.6,10.51,62.4
2020-11-01,12,510.1,12.11,67.9
2020-11-01,04,355.9,14.2,80.4
2020-11-01,07,739.1,21.36,112.9
2020-11-01,08,501.6,13.99,37.4
2020-11-01,05,747.8,25.3,80.4
2020-11-01,10,459.5,16.19,37.4
2020-11-01,06,344.0,11.67,80.4
2020-11-01,01,939.5,25.31,112.9
2020-11-01,03,591.6,15.55,112.9
2020-11-01,09,341.2,10.58,67.9
2020-11-01,13,604.2,13.54,80.4
2020-11-01,11,326.0,10.96,67.9
2020-11-01,14,385.3,13.2,52.9
2020-11-01,02,325.4,13.43,93.2
2020-11-02,11,328.4,10.56,68.8
2020-11-02,10,452.1,15.63,39.6
2020-11-02,04,364.4,13.48,81.5
2020-11-02,05,768.2,25.93,81.5
2020-11-02,02,334.0,13.79,97.7
2020-11-02,01,961.4,25.29,114.7
2020-11-02,13,596.4,13.49,81.5
2020-11-02,09,287.4,9.67,68.8
2020-11-02,14,375.0,12.72,55.4
2020-11-02,06,354.4,11.9,81.5
2020-11-02,12,520.2,12.08,68.8
2020-11-02,07,717.7,21.17,114.7
2020-11-02,03,592.5,15.34,114.7
2020-11-02,08,540.4,14.54,39.6
2020-11-03,04,399.5,13.59,86.5
2020-11-03,01,972.2,25.08,120.8
2020-11-03,14,365.2,12.15,57.1
2020-11-03,10,439.8,14.8,43.4
2020-11-03,08,551.4,14.38,43.4
2020-11-03,11,339.4,10.53,70.9
2020-11-03,02,330.4,13.49,100.2
2020-11-03,09,288.1,9.87,70.9
2020-11-03,03,602.8,15.08,120.8
2020-11-03,05,768.2,25.95,86.5
2020-11-03,13,593.0,13.5,86.5
2020-11-03,07,701.8,20.91,120.8
2020-11-03,06,365.3,12.31,86.5
2020-11-03,12,497.9,11.57,70.9
2020-11-04,12,482.5,11.69,77.2
2020-11-04,06,372.1,12.69,94.6
2020-11-04,08,550.2,13.98,44.5
2020-11-04,02,334.0,13.5,102.3
2020-11-04,14,340.4,11.51,61.2
2020-11-04,09,290.0,9.77,77.2
2020-11-04,03,600.3,14.93,128.3
2020-11-04,13,574.5,13.15,94.6
2020-11-04,01,943.1,24.38,128.3
2020-11-04,10,432.4,14.19,44.5
2020-11-04,11,336.7,10.18,77.2
2020-11-04,07,671.8,19.89,128.3
2020-11-04,04,428.6,14.62,94.6
2020-11-04,05,721.7,24.78,94.6
2020-11-05,13,550.3,12.71,95.7
2020-11-05,02,335.0,13.28,105.9
2020-11-05,11,328.7,9.65,80.2
2020-11-05,03,573.5,14.38,133.5
2020-11-05,05,748.5,24.55,95.7
2020-11-05,04,450.4,14.68,95.7
2020-11-05,14,322.2,10.84,63.3
2020-11-05,01,916.4,24.06,133.5
2020-11-05,08,527.2,13.44,46.9
2020-11-05,06,370.7,12.6,95.7
2020-11-05,09,274.9,8.83,80.2
2020-11-05,12,461.3,10.88,80.2
2020-11-05,10,402.4,13.43,46.9
2020-11-05,07,652.2,19.15,133.5
2020-11-06,10,391.7,13.18,51.2
2020-11-06,11,322.2,9.22,79.3
2020-11-06,09,269.0,8.65,79.3
2020-11-06,04,459.4,15.15,100.9
2020-11-06,07,617.4,18.17,133.8
2020-11-06,14,296.3,10.25,64.2
2020-11-06,05,756.2,25.07,100.9
2020-11-06,12,402.4,9.42,79.3
2020-11-06,06,371.6,12.31,100.9
2020-11-06,01,879.5,23.31,133.8
2020-11-06,03,553.2,13.75,133.8
2020-11-06,02,330.0,12.76,109.1
2020-11-06,13,514.1,12.1,100.9
2020-11-06,08,509.2,13.24,51.2
2020-11-07,08,499.8,13.13,53.1
2020-11-07,06,369.8,12.27,104.6
2020-11-07,04,466.7,15.27,104.6
2020-11-07,14,278.0,9.93,65.8
2020-11-07,03,540.3,13.42,139.5
2020-11-07,11,328.7,9.36,79.3
2020-11-07,10,387.5,13.34,53.1
2020-11-07,02,334.2,12.77,111.4
2020-11-07,01,859.6,22.98,139.5
2020-11-07,05,744.2,24.74,104.6
2020-11-07,13,501.9,11.91,104.6
2020-11-07,12,393.7,9.05,79.3
2020-11-07,07,597.2,17.88,139.5
2020-11-07,09,261.8,8.47,79.3
2020-11-08,06,367.0,12.19,107.2
2020-11-08,08,497.1,13.1,54.2
2020-11-08,05,728.7,24.25,107.2
2020-11-08,02,333.4,12.76,112.8
2020-11-08,04,463.1,15.17,107.2
2020-11-08,13,499.9,11.88,107.2
2020-11-08,01,854.1,22.91,144.7
2020-11-08,14,273.9,9.94,69.2
2020-11-08,11,332.2,9.47,81.0
2020-11-08,12,395.2,9.07,81.0
2020-11-08,10,385.9,13.34,54.2
2020-11-08,07,597.2,17.83,144.7
2020-11-08,03,537.0,13.32,144.7
2020-11-08,09,259.2,8.39,81.0
2020-11-09,03,506.5,12.64,148.5
2020-11-09,04,450.4,15.68,110.2
2020-11-09,05,735.1,23.32,110.2
2020-11-09,06,355.1,11.88,110.2
2020-11-09,11,307.5,9.1,80.6
2020-11-09,08,459.5,12.61,59.6
2020-11-09,10,354.0,12.5,59.6
2020-11-09,13,454.7,11.16,110.2
2020-11-09,12,349.2,8.33,80.6
2020-11-09,14,252.5,9.22,71.2
2020-11-09,07,556.5,16.82,148.5
2020-11-09,02,323.9,12.58,115.1
2020-11-09,01,783.6,21.98,148.5
2020-11-09,09,218.5,7.33,80.6
2020-11-10,08,444.8,12.36,63.4
2020-11-10,07,510.6,15.81,146.9
2020-11-10,03,488.7,12.23,146.9
2020-11-10,09,202.8,7.14,82.3
2020-11-10,06,330.4,11.03,109.8
2020-11-10,12,319.0,8.14,82.3
2020-11-10,10,326.2,11.82,63.4
2020-11-10,14,227.5,8.59,70.0
2020-11-10,01,694.4,20.46,146.9
2020-11-10,02,317.1,12.23,114.4
2020-11-10,04,429.2,14.8,109.8
2020-11-10,05,703.3,21.99,109.8
2020-11-10,13,408.8,10.21,109.8
2020-11-10,11,284.4,8.56,82.3
2020-11-11,03,403.2,11.8,149.0
2020-11-11,13,329.4,9.61,111.3
2020-11-11,05,594.7,21.4,111.3
2020-11-11,10,264.6,11.54,65.2
2020-11-11,12,259.0,7.48,79.1
2020-11-11,11,233.4,8.26,79.1
2020-11-11,07,427.4,15.73,149.0
2020-11-11,09,150.9,6.85,79.1
2020-11-11,04,351.7,13.74,111.3
2020-11-11,08,367.6,11.99,65.2
2020-11-11,14,192.8,8.33,71.7
2020-11-11,06,269.9,10.41,111.3
2020-11-11,01,558.8,19.91,149.0
2020-11-11,02,264.0,12.02,115.8
2020-11-12,14,188.6,8.23,72.1
2020-11-12,01,504.6,18.52,151.0
2020-11-12,03,418.0,12.2,151.0
2020-11-12,07,412.4,15.91,151.0
2020-11-12,05,500.9,18.76,111.3
2020-11-12,13,312.5,9.01,111.3
2020-11-12,04,313.0,12.76,111.3
2020-11-12,02,247.9,11.61,117.1
2020-11-12,08,398.4,12.64,68.6
2020-11-12,09,141.7,6.25,82.5
2020-11-12,06,260.2,9.75,111.3
2020-11-12,11,225.1,8.08,82.5
2020-11-12,12,241.8,7.11,82.5
2020-11-12,10,273.0,11.96,68.6
2020-11-13,13,294.5,8.68,111.3
2020-11-13,02,238.0,11.46,117.1
2020-11-13,08,373.2,12.23,69.9
2020-11-13,07,383.0,15.74,148.1
2020-11-13,01,458.9,17.35,148.1
2020-11-13,11,189.7,7.21,84.0
2020-11-13,03,401.1,12.31,148.1
2020-11-13,10,255.6,11.3,69.9
2020-11-13,06,232.2,9.1,111.3
2020-11-13,12,222.7,6.85,84.0
2020-11-13,04,292.4,12.13,111.3
2020-11-13,09,113.5,5.48,84.0
2020-11-13,05,449.4,16.95,111.3
2020-11-13,14,181.2,7.84,69.6
2020-11-14,07,383.9,15.91,150.8
2020-11-14,14,173.8,7.53,68.8
2020-11-14,09,110.9,5.36,82.9
2020-11-14,12,209.4,6.6,82.9
2020-11-14,08,368.7,12.36,72.0
2020-11-14,11,180.3,6.89,82.9
2020-11-14,06,228.2,9.04,108.7
2020-11-14,01,443.7,17.09,150.8
2020-11-14,10,245.6,10.82,72.0
2020-11-14,03,382.7,11.93,150.8
2020-11-14,02,219.0,10.93,116.4
2020-11-14,04,279.1,11.79,108.7
2020-11-14,05,443.7,16.78,108.7
2020-11-14,13,286.8,8.49,108.7
2020-11-15,03,381.5,11.93,153.5
2020-11-15,13,282.7,8.39,107.6
2020-11-15,09,110.2,5.33,84.0
2020-11-15,05,448.7,17.03,107.6
2020-11-15,04,277.8,11.83,107.6
2020-11-15,10,244.9,10.79,73.5
2020-11-15,11,177.6,6.8,84.0
2020-11-15,02,219.0,10.94,116.7
2020-11-15,01,441.9,17.02,153.5
2020-11-15,14,169.4,7.43,67.1
2020-11-15,07,381.8,15.87,153.5
2020-11-15,12,206.9,6.54,84.0
2020-11-15,06,226.2,8.92,107.6
2020-11-15,08,369.1,12.51,73.5
2020-11-16,08,345.0,12.38,74.0
2020-11-16,10,244.6,10.9,74.0
2020-11-16,02,197.1,10.24,117.4
2020-11-16,01,397.1,16.39,154.9
2020-11-16,03,331.1,11.08,154.9
2020-11-16,14,160.8,7.21,66.2
2020-11-16,07,331.0,15.13,154.9
2020-11-16,12,172.4,5.86,81.9
2020-11-16,06,210.0,8.57,110.4
2020-11-16,09,96.5,4.95,81.9
2020-11-16,11,143.6,5.96,81.9
2020-11-16,13,253.2,7.88,110.4
2020-11-16,04,245.2,10.78,110.4
2020-11-16,05,407.0,16.02,110.4
2020-11-17,02,174.1,9.73,118.0
2020-11-17,14,149.2,7.02,66.7
2020-11-17,03,284.0,10.35,152.8
2020-11-17,05,361.9,15.18,107.8
2020-11-17,13,241.8,7.94,107.8
2020-11-17,04,218.5,10.24,107.8
2020-11-17,12,154.1,5.78,81.6
2020-11-17,07,310.8,15.21,152.8
2020-11-17,06,194.5,8.29,107.8
2020-11-17,11,116.2,5.3,81.6
2020-11-17,01,349.5,15.69,152.8
2020-11-17,08,314.8,11.96,73.8
2020-11-17,09,76.1,4.17,81.6
2020-11-17,10,234.9,10.93,73.8
2020-11-18,01,386.6,15.08,149.7
2020-11-18,02,198.3,9.71,116.9
2020-11-18,09,89.9,4.24,80.0
2020-11-18,08,347.6,11.97,75.9
2020-11-18,14,156.3,6.8,65.8
2020-11-18,06,220.5,8.33,108.3
2020-11-18,07,321.8,14.19,149.7
2020-11-18,12,166.3,5.75,80.0
2020-11-18,13,261.9,7.77,108.3
2020-11-18,03,306.4,10.25,149.7
2020-11-18,05,409.9,15.18,108.3
2020-11-18,11,127.2,5.26,80.0
2020-11-18,10,257.8,10.85,75.9
2020-11-18,04,239.7,10.17,108.3
2020-11-19,02,188.8,9.69,113.9
2020-11-19,08,300.9,11.3,73.5
2020-11-19,14,133.3,6.06,64.6
2020-11-19,10,226.5,9.75,73.5
2020-11-19,04,239.1,10.51,108.9
2020-11-19,05,378.8,14.72,108.9
2020-11-19,03,247.2,9.19,148.3
2020-11-19,12,135.8,5.39,78.7
2020-11-19,06,192.2,7.83,108.9
2020-11-19,11,102.0,4.66,78.7
2020-11-19,09,68.9,3.57,78.7
2020-11-19,07,262.8,12.9,148.3
2020-11-19,13,232.7,7.44,108.9
2020-11-19,01,338.4,14.39,148.3
2020-11-20,06,178.7,7.45,103.7
2020-11-20,14,121.3,5.65,63.3
2020-11-20,08,290.0,11.06,74.6
2020-11-20,09,68.9,3.69,77.4
2020-11-20,11,91.2,4.55,77.4
2020-11-20,12,124.7,5.19,77.4
2020-11-20,10,222.6,10.03,74.6
2020-11-20,02,170.9,9.25,112.1
2020-11-20,05,361.9,14.56,103.7
2020-11-20,04,207.6,9.4,103.7
2020-11-20,01,299.7,13.92,145.6
2020-11-20,03,203.4,8.43,145.6
2020-11-20,07,239.5,12.06,145.6
2020-11-20,13,207.8,6.87,103.7
2020-11-21,10,223.3,10.07,75.9
2020-11-21,03,203.1,8.58,141.0
2020-11-21,05,359.8,14.15,101.7
2020-11-21,12,118.6,4.95,75.9
2020-11-21,08,282.4,10.78,75.9
2020-11-21,04,213.7,9.39,101.7
2020-11-21,01,286.0,13.38,141.0
2020-11-21,02,161.8,8.81,108.7
2020-11-21,13,206.8,6.77,101.7
2020-11-21,09,68.9,3.67,75.9
2020-11-21,06,178.2,7.34,101.7
2020-11-21,14,116.6,5.47,63.3
2020-11-21,07,219.4,11.31,141.0
2020-11-21,11,86.9,4.44,75.9
2020-11-22,11,85.3,4.36,74.7
2020-11-22,13,206.0,6.74,100.2
2020-11-22,01,284.0,13.35,142.2
2020-11-22,09,68.9,3.67,74.7
2020-11-22,07,214.8,11.18,142.2
2020-11-22,02,160.4,8.74,107.8
2020-11-22,08,281.7,10.66,76.8
2020-11-22,03,204.9,8.66,142.2
2020-11-22,05,344.2,13.57,100.2
2020-11-22,12,117.1,4.9,74.7
2020-11-22,06,178.3,7.37,100.2
2020-11-22,04,210.0,9.25,100.2
2020-11-22,10,219.1,9.92,76.8
2020-11-22,14,114.1,5.37,62.9
2020-11-23,08,266.6,9.99,75.9
2020-11-23,06,157.9,6.7,97.6
2020-11-23,10,200.7,9.53,75.9
2020-11-23,03,193.8,8.67,139.4
2020-11-23,13,181.5,6.31,97.6
2020-11-23,05,299.1,12.29,97.6
2020-11-23,12,105.6,4.62,71.3
2020-11-23,04,182.8,8.42,97.6
2020-11-23,07,187.2,10.53,139.4
2020-11-23,02,158.2,8.77,105.5
2020-11-23,09,59.7,3.45,71.3
2020-11-23,11,69.5,3.84,71.3
2020-11-23,14,98.5,4.94,61.7
2020-11-23,01,246.1,12.36,139.4
2020-11-24,06,150.4,6.47,95.2
2020-11-24,02,150.6,8.39,97.3
2020-11-24,11,61.4,3.4,69.6
2020-11-24,14,86.6,4.52,60.0
2020-11-24,10,194.6,9.19,75.5
2020-11-24,04,165.9,7.86,95.2
2020-11-24,09,65.0,3.79,69.6
2020-11-24,12,94.8,4.35,69.6
2020-11-24,05,277.9,11.33,95.2
2020-11-24,03,188.3,8.65,136.5
2020-11-24,08,254.6,9.75,75.5
2020-11-24,07,162.1,9.75,136.5
2020-11-24,13,157.8,5.72,95.2
2020-11-24,01,221.0,11.75,136.5
2020-11-25,13,152.7,5.6,91.7
2020-11-25,04,158.6,7.93,91.7
2020-11-25,10,183.3,8.6,74.6
2020-11-25,12,95.6,4.42,66.7
2020-11-25,14,82.4,4.39,55.0
2020-11-25,11,58.2,3.3,66.7
2020-11-25,09,61.7,3.93,66.7
2020-11-25,06,143.6,6.18,91.7
2020-11-25,03,180.8,8.36,135.6
2020-11-25,05,254.7,10.76,91.7
2020-11-25,07,154.8,9.57,135.6
2020-11-25,08,235.8,8.98,74.6
2020-11-25,01,203.2,11.67,135.6
2020-11-25,02,142.4,8.17,92.7
2020-11-26,05,235.6,10.11,91.1
2020-11-26,03,169.9,8.21,131.1
2020-11-26,01,197.0,11.81,131.1
2020-11-26,02,135.7,7.92,88.4
2020-11-26,14,80.3,4.39,53.3
2020-11-26,11,53.9,3.17,66.7
2020-11-26,06,142.9,6.27,91.1
2020-11-26,12,90.2,4.4,66.7
2020-11-26,09,61.0,4.34,66.7
2020-11-26,10,168.8,8.3,71.4
2020-11-26,04,144.1,7.47,91.1
2020-11-26,08,229.0,8.98,71.4
2020-11-26,13,144.0,5.4,91.1
2020-11-26,07,149.3,9.72,131.1
2020-11-27,09,62.3,4.22,64.1
2020-11-27,02,129.1,7.67,87.2
2020-11-27,14,74.9,4.28,50.4
2020-11-27,11,51.0,3.07,64.1
2020-11-27,07,147.5,10.21,124.3
2020-11-27,13,142.8,5.39,87.6
2020-11-27,08,227.5,8.83,67.7
2020-11-27,01,186.2,11.67,124.3
2020-11-27,05,219.4,9.52,87.6
2020-11-27,06,141.2,6.17,87.6
2020-11-27,12,94.8,4.81,64.1
2020-11-27,03,168.4,7.89,124.3
2020-11-27,10,152.0,7.42,67.7
2020-11-27,04,141.6,7.36,87.6
2020-11-28,07,148.7,10.28,121.3
2020-11-28,03,162.1,7.7,121.3
2020-11-28,10,150.7,7.42,66.0
2020-11-28,13,144.2,5.43,84.8
2020-11-28,08,230.5,8.75,66.0
2020-11-28,04,136.8,7.39,84.8
2020-11-28,12,92.3,4.68,62.9
2020-11-28,01,188.8,11.81,121.3
2020-11-28,09,63.6,4.31,62.9
2020-11-28,06,138.5,6.03,84.8
2020-11-28,11,48.8,2.94,62.9
2020-11-28,14,70.4,4.07,47.1
2020-11-28,02,124.5,7.49,86.3
2020-11-28,05,220.1,9.73,84.8
2020-11-29,10,149.1,7.4,66.7
2020-11-29,06,139.1,6.06,84.3
2020-11-29,13,143.6,5.39,84.3
2020-11-29,11,49.1,2.97,63.3
2020-11-29,01,188.1,11.79,119.5
2020-11-29,03,163.3,7.75,119.5
2020-11-29,14,68.7,3.99,46.2
2020-11-29,02,125.5,7.55,85.6
2020-11-29,04,135.0,7.28,84.3
2020-11-29,12,93.4,4.72,63.3
2020-11-29,05,217.3,9.75,84.3
2020-11-29,07,151.7,10.48,119.5
2020-11-29,09,64.3,4.3,63.3
2020-11-29,08,226.0,8.6,66.7
2020-11-30,10,144.9,7.45,67.5
2020-11-30,04,123.5,6.81,86.5
2020-11-30,08,219.2,8.75,67.5
2020-11-30,02,118.2,7.28,87.4
2020-11-30,07,159.7,11.08,117.0
2020-11-30,13,144.4,5.39,86.5
2020-11-30,05,196.8,8.78,86.5
2020-11-30,12,87.7,4.61,62.2
2020-11-30,06,143.2,6.27,86.5
2020-11-30,14,67.1,3.92,47.5
2020-11-30,11,53.9,3.22,62.2
