dep,datetime,tx_incidence,tx_positivite,td
92,2021-11-26,731.61,6.13,11926.13
93,2021-11-26,359.25,3.61,9952.82
94,2021-11-26,711.28,5.78,12296.58
95,2021-11-26,507.07,7.14,7101.14
971,2021-11-26,13.18,3.33,395.41
972,2021-11-26,116.11,5.26,2206.15
973,2021-11-26,39.65,6.59,601.41
974,2021-11-26,409.43,3.86,10609.48
976,2021-11-26,7.41,1.38,536.32
01,2021-11-27,868.1,7.23,12004.62
02,2021-11-27,468.92,3.7,12672.25
03,2021-11-27,348.0,4.28,8139.67
04,2021-11-27,848.02,7.22,11740.09
05,2021-11-27,1190.77,10.54,11300.12
06,2021-11-27,837.5,7.28,11499.17
07,2021-11-27,1519.1,8.2,18522.14
08,2021-11-27,869.73,3.33,26156.42
09,2021-11-27,721.61,5.73,12596.53
10,2021-11-27,434.92,4.23,10272.34
11,2021-11-27,356.28,6.34,5618.68
12,2021-11-27,766.6,5.04,15206.63
13,2021-11-27,850.9,6.03,14106.35
14,2021-11-27,253.51,1.78,14218.91
15,2021-11-27,499.71,3.5,14271.02
16,2021-11-27,706.16,5.75,12279.66
17,2021-11-27,545.73,6.17,8850.98
18,2021-11-27,600.54,4.99,12023.28
19,2021-11-27,618.04,6.63,9319.35
21,2021-11-27,687.58,6.05,11370.41
22,2021-11-27,523.9,5.06,10363.8
23,2021-11-27,762.79,5.66,13469.77
24,2021-11-27,600.75,5.92,10141.53
25,2021-11-27,805.33,6.6,12203.9
26,2021-11-27,919.98,7.55,12189.01
27,2021-11-27,362.62,3.45,10518.45
28,2021-11-27,378.85,5.27,7191.16
29,2021-11-27,385.69,4.64,8313.98
2A,2021-11-27,522.28,5.0,10445.68
2B,2021-11-27,942.91,8.2,11499.44
30,2021-11-27,476.35,6.66,7152.14
31,2021-11-27,669.83,5.25,12752.82
32,2021-11-27,531.54,3.34,15896.1
33,2021-11-27,894.39,4.76,18783.18
34,2021-11-27,973.7,7.59,12830.65
35,2021-11-27,627.91,5.2,12076.09
36,2021-11-27,237.62,2.68,8855.79
37,2021-11-27,572.08,5.61,10194.67
38,2021-11-27,908.15,6.49,13992.59
39,2021-11-27,1254.13,7.25,17288.11
40,2021-11-27,894.76,6.53,13695.96
41,2021-11-27,274.98,3.88,7087.27
42,2021-11-27,780.09,6.15,12676.41
43,2021-11-27,660.9,4.89,13509.05
44,2021-11-27,597.26,4.24,14091.84
45,2021-11-27,374.9,5.3,7069.81
46,2021-11-27,838.6,8.41,9965.97
47,2021-11-27,1040.48,6.1,17059.56
48,2021-11-27,100.68,6.56,1535.36
49,2021-11-27,598.35,4.96,12059.41
50,2021-11-27,544.09,4.98,10922.04
51,2021-11-27,522.87,3.9,13404.8
52,2021-11-27,320.94,3.55,9052.68
53,2021-11-27,380.34,5.12,7434.45
54,2021-11-27,640.91,3.35,19128.93
55,2021-11-27,367.82,3.6,10223.52
56,2021-11-27,630.7,5.67,11113.69
57,2021-11-27,573.01,3.25,17615.53
58,2021-11-27,454.31,3.79,11977.28
59,2021-11-27,769.25,4.36,17626.68
60,2021-11-27,508.96,4.6,11069.88
61,2021-11-27,479.72,6.36,7547.65
62,2021-11-27,597.32,3.86,15477.39
63,2021-11-27,520.13,3.88,13403.05
64,2021-11-27,1194.95,5.1,23439.4
65,2021-11-27,1341.08,5.42,24756.37
66,2021-11-27,870.31,7.65,11377.56
67,2021-11-27,915.16,5.31,17228.96
68,2021-11-27,814.87,5.38,15153.5
69,2021-11-27,1164.98,6.14,18984.3
70,2021-11-27,758.24,5.84,12985.87
71,2021-11-27,788.19,7.12,11076.87
72,2021-11-27,498.46,4.99,9994.87
73,2021-11-27,893.91,6.76,13215.72
74,2021-11-27,1020.39,7.99,12763.08
75,2021-11-27,923.72,4.84,19072.86
76,2021-11-27,335.51,1.48,22615.15
77,2021-11-27,329.13,4.59,7172.17
78,2021-11-27,687.01,4.38,15690.27
79,2021-11-27,256.51,5.42,4732.21
80,2021-11-27,314.66,2.5,12594.9
81,2021-11-27,331.75,3.63,9132.07
82,2021-11-27,600.18,5.09,11785.82
83,2021-11-27,741.29,7.03,10542.23
84,2021-11-27,618.43,7.21,8573.83
85,2021-11-27,593.86,5.07,11709.3
86,2021-11-27,653.99,4.88,13402.72
87,2021-11-27,398.43,3.79,10502.12
88,2021-11-27,577.98,3.63,15922.46
89,2021-11-27,302.47,4.9,6177.59
90,2021-11-27,818.89,5.26,15582.72
91,2021-11-27,369.48,4.12,8967.29
92,2021-11-27,795.01,5.98,13288.72
93,2021-11-27,377.61,3.74,10095.72
94,2021-11-27,788.36,5.94,13265.51
95,2021-11-27,533.82,6.71,7960.16
971,2021-11-27,8.79,2.41,364.66
972,2021-11-27,116.11,5.56,2090.04
973,2021-11-27,39.65,6.35,624.55
974,2021-11-27,421.89,3.94,10715.34
976,2021-11-27,7.41,1.38,538.79
01,2021-11-28,894.74,7.36,12153.37
02,2021-11-28,463.16,3.65,12689.51
03,2021-11-28,348.0,4.28,8133.77
04,2021-11-28,825.99,7.01,11784.14
05,2021-11-28,1227.22,10.55,11628.19
06,2021-11-28,825.34,7.05,11707.67
07,2021-11-28,1524.52,8.19,18625.22
08,2021-11-28,876.18,3.34,26233.73
09,2021-11-28,721.61,5.72,12609.19
10,2021-11-28,419.38,4.08,10272.34
11,2021-11-28,351.47,6.2,5666.83
12,2021-11-28,766.6,5.0,15346.02
13,2021-11-28,869.66,6.05,14370.68
14,2021-11-28,255.97,1.8,14228.75
15,2021-11-28,499.71,3.5,14271.02
16,2021-11-28,689.99,5.57,12398.25
17,2021-11-28,548.71,6.1,8997.11
18,2021-11-28,625.31,5.16,12116.15
19,2021-11-28,634.3,6.75,9400.67
21,2021-11-28,680.8,5.87,11604.12
22,2021-11-28,526.82,5.06,10416.48
23,2021-11-28,762.79,5.66,13488.37
24,2021-11-28,616.03,5.89,10462.27
25,2021-11-28,805.33,6.58,12242.25
26,2021-11-28,910.81,7.4,12308.21
27,2021-11-28,360.17,3.42,10540.5
28,2021-11-28,403.64,5.57,7247.81
29,2021-11-28,385.69,4.57,8441.89
2A,2021-11-28,510.68,4.92,10376.04
2B,2021-11-28,942.91,8.11,11632.67
30,2021-11-28,483.19,6.66,7254.7
31,2021-11-28,692.39,5.3,13059.23
32,2021-11-28,551.6,3.44,16036.51
33,2021-11-28,898.54,4.75,18914.06
34,2021-11-28,978.12,7.47,13097.68
35,2021-11-28,622.18,5.11,12164.77
36,2021-11-28,246.76,2.78,8874.06
37,2021-11-28,574.86,5.63,10214.11
38,2021-11-28,914.22,6.48,14103.08
39,2021-11-28,1267.62,7.29,17389.25
40,2021-11-28,894.76,6.5,13762.4
41,2021-11-28,274.98,3.9,7045.76
42,2021-11-28,809.44,6.31,12825.3
43,2021-11-28,660.9,4.89,13524.78
44,2021-11-28,597.26,4.21,14189.61
45,2021-11-28,368.24,5.16,7129.71
46,2021-11-28,850.75,8.48,10026.74
47,2021-11-28,1062.16,6.18,17200.46
48,2021-11-28,100.68,6.56,1535.36
49,2021-11-28,615.67,5.02,12271.05
50,2021-11-28,547.75,4.99,10987.77
51,2021-11-28,528.71,3.92,13495.36
52,2021-11-28,309.87,3.37,9185.48
53,2021-11-28,380.34,5.11,7444.6
54,2021-11-28,668.97,3.47,19271.61
55,2021-11-28,377.25,3.65,10327.27
56,2021-11-28,630.7,5.62,11229.62
57,2021-11-28,579.73,3.27,17741.56
58,2021-11-28,464.64,3.87,11997.93
59,2021-11-28,787.21,4.4,17896.04
60,2021-11-28,508.96,4.57,11129.96
61,2021-11-28,486.12,6.38,7618.01
62,2021-11-28,596.28,3.84,15545.83
63,2021-11-28,547.51,4.02,13616.58
64,2021-11-28,1221.98,5.17,23620.54
65,2021-11-28,1358.96,5.47,24845.78
66,2021-11-28,888.99,7.71,11534.44
67,2021-11-28,924.51,5.32,17384.86
68,2021-11-28,812.69,5.36,15168.75
69,2021-11-28,1174.23,6.13,19158.29
70,2021-11-28,772.97,5.87,13162.54
71,2021-11-28,797.92,7.12,11209.86
72,2021-11-28,478.52,4.72,10142.99
73,2021-11-28,913.6,6.74,13554.38
74,2021-11-28,1016.74,7.92,12834.27
75,2021-11-28,954.66,4.82,19789.66
76,2021-11-28,341.93,1.51,22675.56
77,2021-11-28,337.84,4.38,7714.27
78,2021-11-28,694.93,4.38,15869.45
79,2021-11-28,256.51,5.44,4714.52
80,2021-11-28,320.43,2.54,12597.79
81,2021-11-28,331.75,3.59,9253.12
82,2021-11-28,617.83,5.12,12068.26
83,2021-11-28,749.93,7.02,10675.28
84,2021-11-28,612.62,7.09,8637.71
85,2021-11-28,581.69,4.95,11762.84
86,2021-11-28,653.99,4.86,13462.54
87,2021-11-28,398.43,3.76,10609.39
88,2021-11-28,577.98,3.62,15963.38
89,2021-11-28,307.6,4.93,6233.98
90,2021-11-28,818.89,5.26,15570.85
91,2021-11-28,380.32,4.17,9111.4
92,2021-11-28,838.28,6.01,13953.91
93,2021-11-28,383.2,3.72,10314.46
94,2021-11-28,794.96,5.87,13551.78
95,2021-11-28,544.51,6.74,8075.7
971,2021-11-28,8.79,2.63,333.9
972,2021-11-28,121.39,5.87,2068.93
973,2021-11-28,39.65,6.19,641.07
974,2021-11-28,414.1,3.86,10724.68
976,2021-11-28,7.41,1.4,528.9
01,2021-11-29,1030.17,8.22,12539.69
02,2021-11-29,474.67,3.98,11938.67
03,2021-11-29,353.9,3.81,9283.94
04,2021-11-29,1090.31,8.64,12621.15
05,2021-11-29,1166.46,9.84,11859.05
06,2021-11-29,907.01,6.8,13347.93
07,2021-11-29,1611.33,7.99,20155.16
08,2021-11-29,856.85,3.18,26916.63
09,2021-11-29,721.61,5.2,13887.83
10,2021-11-29,424.56,3.79,11188.77
11,2021-11-29,433.32,6.41,6764.56
12,2021-11-29,808.42,4.72,17144.05
13,2021-11-29,934.11,5.59,16712.08
14,2021-11-29,310.12,2.1,14762.85
15,2021-11-29,558.5,4.0,13962.38
16,2021-11-29,706.16,5.72,12355.13
17,2021-11-29,611.34,5.91,10339.07
18,2021-11-29,674.84,5.17,13051.02
19,2021-11-29,870.13,9.16,9498.25
21,2021-11-29,843.38,5.93,14225.71
22,2021-11-29,591.21,5.22,11317.94
23,2021-11-29,725.58,5.26,13786.05
24,2021-11-29,834.95,7.19,11612.87
25,2021-11-29,970.53,6.71,14466.5
26,2021-11-29,1118.65,8.1,13818.08
27,2021-11-29,401.82,3.61,11138.33
28,2021-11-29,481.54,6.13,7853.27
29,2021-11-29,430.95,4.64,9293.95
2A,2021-11-29,441.04,4.25,10387.65
2B,2021-11-29,901.92,7.82,11540.43
30,2021-11-29,574.36,6.72,8549.29
31,2021-11-29,859.85,5.98,14388.19
32,2021-11-29,732.12,4.97,14722.7
33,2021-11-29,984.76,4.91,20044.25
34,2021-11-29,1128.6,7.28,15508.31
35,2021-11-29,637.92,4.95,12892.8
36,2021-11-29,310.73,3.6,8627.31
37,2021-11-29,647.06,6.04,10716.77
38,2021-11-29,1025.92,6.68,15356.04
39,2021-11-29,1409.21,6.97,20214.42
40,2021-11-29,1009.92,6.89,14657.16
41,2021-11-29,295.74,3.48,8498.5
42,2021-11-29,941.56,6.89,13655.71
43,2021-11-29,676.63,4.65,14547.6
44,2021-11-29,700.34,4.49,15584.98
45,2021-11-29,412.61,4.95,8338.69
46,2021-11-29,875.06,7.45,11752.55
47,2021-11-29,1387.31,7.15,19411.48
48,2021-11-29,125.85,7.35,1711.55
49,2021-11-29,686.86,5.26,13061.8
50,2021-11-29,620.78,5.42,11444.22
51,2021-11-29,557.92,4.01,13907.23
52,2021-11-29,320.94,3.33,9639.22
53,2021-11-29,385.42,5.03,7667.73
54,2021-11-29,783.59,3.9,20092.63
55,2021-11-29,414.98,4.11,10100.91
56,2021-11-29,686.34,5.64,12164.07
57,2021-11-29,688.96,3.63,18971.6
58,2021-11-29,474.96,4.12,11522.97
59,2021-11-29,894.37,4.61,19406.15
60,2021-11-29,586.72,5.1,11513.45
61,2021-11-29,575.67,6.79,8481.51
62,2021-11-29,625.32,3.78,16527.88
63,2021-11-29,613.21,4.15,14760.87
64,2021-11-29,1373.38,5.55,24766.82
65,2021-11-29,1412.61,5.33,26499.78
66,2021-11-29,1131.78,8.29,13644.85
67,2021-11-29,1043.0,5.44,19174.64
68,2021-11-29,908.56,5.28,17223.35
69,2021-11-29,1304.51,6.03,21621.89
70,2021-11-29,883.39,6.14,14377.21
71,2021-11-29,836.85,7.01,11936.43
72,2021-11-29,518.4,4.44,11672.55
73,2021-11-29,1027.8,6.55,15696.62
74,2021-11-29,1182.85,8.3,14254.42
75,2021-11-29,1057.06,4.61,22932.02
76,2021-11-29,374.07,1.6,23338.86
77,2021-11-29,386.25,4.35,8879.79
78,2021-11-29,729.57,4.22,17278.11
79,2021-11-29,296.32,5.82,5090.44
80,2021-11-29,369.5,2.92,12638.2
81,2021-11-29,372.1,3.88,9598.31
82,2021-11-29,741.39,5.7,13003.82
83,2021-11-29,865.7,6.97,12422.24
84,2021-11-29,734.57,7.09,10356.54
85,2021-11-29,717.99,5.38,13354.59
86,2021-11-29,661.96,4.64,14256.09
87,2021-11-29,490.37,4.36,11258.11
88,2021-11-29,588.21,3.68,15999.18
89,2021-11-29,338.36,4.91,6890.19
90,2021-11-29,818.89,4.88,16781.39
91,2021-11-29,423.66,4.12,10279.44
92,2021-11-29,1026.47,6.12,16778.71
93,2021-11-29,441.48,3.97,11123.97
94,2021-11-29,862.13,5.47,15752.79
95,2021-11-29,645.07,6.41,10068.68
971,2021-11-29,17.57,5.8,303.15
972,2021-11-29,105.56,5.81,1815.59
973,2021-11-29,49.57,8.11,611.33
974,2021-11-29,398.54,3.57,11154.36
976,2021-11-29,7.41,2.21,336.13
01,2021-11-30,1130.08,8.29,13634.24
02,2021-11-30,517.82,4.46,11622.22
03,2021-11-30,430.58,3.14,13719.48
04,2021-11-30,1354.63,9.37,14460.35
05,2021-11-30,1239.37,10.37,11956.26
06,2021-11-30,964.35,6.65,14501.67
07,2021-11-30,1643.88,7.51,21902.13
08,2021-11-30,985.7,3.56,27702.62
09,2021-11-30,822.89,5.76,14280.29
10,2021-11-30,460.81,4.27,10800.46
11,2021-11-30,529.61,6.62,8001.93
12,2021-11-30,829.33,4.86,17060.42
13,2021-11-30,987.14,5.64,17514.85
14,2021-11-30,339.66,2.13,15912.28
15,2021-11-30,485.01,3.52,13771.31
16,2021-11-30,668.43,5.4,12371.3
17,2021-11-30,653.09,6.0,10893.75
18,2021-11-30,687.22,5.0,13732.05
19,2021-11-30,992.11,8.48,11702.04
21,2021-11-30,904.35,5.62,16088.61
22,2021-11-30,497.56,4.26,11672.08
23,2021-11-30,744.19,4.88,15237.21
24,2021-11-30,901.13,7.06,12758.37
25,2021-11-30,1171.13,7.21,16245.32
26,2021-11-30,1344.83,8.74,15386.03
27,2021-11-30,401.82,3.58,11224.09
28,2021-11-30,541.73,6.17,8784.48
29,2021-11-30,501.79,5.38,9327.4
2A,2021-11-30,441.04,4.05,10886.72
2B,2021-11-30,830.17,7.32,11345.7
30,2021-11-30,619.94,6.61,9378.92
31,2021-11-30,922.79,5.97,15452.31
32,2021-11-30,832.41,5.56,14973.42
33,2021-11-30,1054.36,5.07,20789.06
34,2021-11-30,1186.14,7.04,16846.41
35,2021-11-30,672.24,4.58,14689.27
36,2021-11-30,292.45,3.29,8901.48
37,2021-11-30,705.38,5.86,12030.33
38,2021-11-30,1096.34,6.62,16561.65
39,2021-11-30,1732.86,7.95,21792.19
40,2021-11-30,1138.38,6.91,16473.25
41,2021-11-30,347.62,3.79,9162.6
42,2021-11-30,1035.92,6.81,15203.3
43,2021-11-30,739.58,4.56,16223.45
44,2021-11-30,759.85,4.61,16497.87
45,2021-11-30,445.88,4.8,9294.79
46,2021-11-30,947.98,6.9,13733.59
47,2021-11-30,1446.92,6.84,21151.03
48,2021-11-30,100.68,5.8,1736.72
49,2021-11-30,733.03,5.56,13179.16
50,2021-11-30,602.52,5.03,11970.06
51,2021-11-30,566.69,3.83,14809.84
52,2021-11-30,409.47,4.1,9982.29
53,2021-11-30,410.77,5.18,7936.51
54,2021-11-30,795.28,3.81,20850.49
55,2021-11-30,405.55,3.91,10364.99
56,2021-11-30,709.53,5.71,12423.77
57,2021-11-30,667.11,3.36,19872.29
58,2021-11-30,567.89,5.53,10273.62
59,2021-11-30,990.52,4.88,20310.36
60,2021-11-30,652.1,5.53,11796.2
61,2021-11-30,607.65,6.83,8890.88
62,2021-11-30,650.21,3.79,17149.05
63,2021-11-30,637.85,3.81,16726.44
64,2021-11-30,1481.52,5.98,24766.82
65,2021-11-30,1510.95,5.53,27331.25
66,2021-11-30,1303.6,8.0,16296.88
67,2021-11-30,1133.42,5.06,22383.15
68,2021-11-30,989.17,5.1,19380.35
69,2021-11-30,1402.01,6.16,22762.5
70,2021-11-30,934.92,6.62,14119.55
71,2021-11-30,891.99,7.09,12581.9
72,2021-11-30,558.28,4.47,12475.79
73,2021-11-30,1110.5,6.6,16822.87
74,2021-11-30,1319.75,8.64,15271.16
75,2021-11-30,1107.19,4.5,24587.47
76,2021-11-30,393.35,1.62,24256.68
77,2021-11-30,432.71,4.29,10093.71
78,2021-11-30,750.36,4.37,17173.18
79,2021-11-30,309.58,5.16,5997.08
80,2021-11-30,395.49,2.96,13374.33
81,2021-11-30,381.06,3.67,10369.41
82,2021-11-30,788.47,5.59,14115.92
83,2021-11-30,924.45,6.9,13400.26
84,2021-11-30,859.42,7.24,11877.94
85,2021-11-30,776.4,5.33,14571.52
86,2021-11-30,653.99,4.35,15029.71
87,2021-11-30,597.64,4.77,12519.79
88,2021-11-30,583.09,3.59,16229.35
89,2021-11-30,369.12,4.33,8525.58
90,2021-11-30,1044.39,5.67,18419.18
91,2021-11-30,476.75,4.06,11746.54
92,2021-11-30,1105.97,5.67,19521.99
93,2021-11-30,457.44,3.75,12202.52
94,2021-11-30,918.28,5.42,16944.13
95,2021-11-30,729.58,6.58,11082.82
971,2021-11-30,17.57,6.25,281.18
972,2021-11-30,137.22,7.47,1836.7
973,2021-11-30,49.57,7.18,690.64
974,2021-11-30,423.45,3.9,10866.35
976,2021-11-30,7.41,2.27,326.24
01,2021-12-01,1190.03,8.16,14588.93
02,2021-12-01,595.49,4.78,12456.49
03,2021-12-01,477.76,3.34,14309.31
04,2021-12-01,1409.69,9.29,15176.21
05,2021-12-01,1324.42,9.57,13839.61
06,2021-12-01,1002.57,6.13,16346.96
07,2021-12-01,1817.49,7.6,23898.65
08,2021-12-01,992.14,3.41,29055.53
09,2021-12-01,822.89,5.34,15407.01
10,2021-12-01,512.58,4.69,10935.07
11,2021-12-01,645.16,7.22,8931.15
12,2021-12-01,933.86,5.33,17520.38
13,2021-12-01,1046.7,5.51,19001.27
14,2021-12-01,369.19,2.29,16151.03
15,2021-12-01,426.22,3.42,12463.26
16,2021-12-01,689.99,5.7,12112.55
17,2021-12-01,662.03,5.75,11511.05
18,2021-12-01,681.03,4.9,13899.21
19,2021-12-01,983.98,7.7,12775.47
21,2021-12-01,1039.83,5.82,17860.05
22,2021-12-01,477.07,4.04,11815.49
23,2021-12-01,800.0,5.44,14716.28
24,2021-12-01,982.59,7.35,13369.31
25,2021-12-01,1303.87,7.13,18286.68
26,2021-12-01,1583.23,8.66,18286.57
27,2021-12-01,453.28,3.8,11924.83
28,2021-12-01,562.97,5.85,9630.7
29,2021-12-01,552.95,5.25,10537.6
2A,2021-12-01,313.37,2.99,10492.11
2B,2021-12-01,768.68,6.68,11499.44
30,2021-12-01,701.99,6.61,10623.36
31,2021-12-01,996.43,6.04,16502.18
32,2021-12-01,912.65,5.14,17741.45
33,2021-12-01,1106.3,5.07,21813.29
34,2021-12-01,1239.25,6.87,18041.4
35,2021-12-01,736.61,4.79,15388.69
36,2021-12-01,274.17,2.96,9248.77
37,2021-12-01,738.7,5.68,12993.97
38,2021-12-01,1183.76,6.55,18070.78
39,2021-12-01,1705.89,7.47,22850.79
40,2021-12-01,1266.83,7.25,17474.31
41,2021-12-01,389.13,4.21,9240.43
42,2021-12-01,1103.03,6.81,16199.38
43,2021-12-01,833.99,4.81,17332.81
44,2021-12-01,800.24,4.62,17334.24
45,2021-12-01,492.47,4.83,10188.78
46,2021-12-01,960.14,6.23,15422.95
47,2021-12-01,1528.21,6.83,22370.35
48,2021-12-01,50.34,3.12,1610.87
49,2021-12-01,754.19,5.57,13537.02
50,2021-12-01,602.52,4.78,12601.79
51,2021-12-01,625.11,4.01,15589.76
52,2021-12-01,453.74,4.63,9805.22
53,2021-12-01,486.84,5.52,8818.91
54,2021-12-01,835.05,3.96,21103.11
55,2021-12-01,433.84,3.98,10912.01
56,2021-12-01,714.17,5.54,12880.56
57,2021-12-01,725.93,3.45,21021.68
58,2021-12-01,536.91,5.12,10480.12
59,2021-12-01,1064.09,4.95,21481.04
60,2021-12-01,659.17,5.36,12291.03
61,2021-12-01,646.03,6.55,9856.72
62,2021-12-01,683.39,3.86,17704.89
63,2021-12-01,714.5,4.01,17818.72
64,2021-12-01,1578.85,6.09,25945.55
65,2021-12-01,1645.06,5.82,28278.95
66,2021-12-01,1434.33,8.08,17757.36
67,2021-12-01,1208.26,5.09,23714.57
68,2021-12-01,1106.83,5.28,20964.33
69,2021-12-01,1503.72,6.23,24147.7
70,2021-12-01,957.01,6.6,14509.72
71,2021-12-01,917.94,7.07,12990.59
72,2021-12-01,606.7,4.58,13256.24
73,2021-12-01,1114.44,6.18,18023.94
74,2021-12-01,1420.15,8.53,16658.45
75,2021-12-01,1218.12,4.72,25825.86
76,2021-12-01,412.63,1.66,24894.27
77,2021-12-01,480.15,4.28,11224.37
78,2021-12-01,787.98,4.37,18041.34
79,2021-12-01,362.66,5.22,6947.95
80,2021-12-01,424.35,3.09,13746.72
81,2021-12-01,407.96,3.65,11180.85
82,2021-12-01,870.84,6.12,14239.48
83,2021-12-01,1007.4,6.48,15548.11
84,2021-12-01,923.29,7.15,12917.37
85,2021-12-01,868.89,5.54,15681.36
86,2021-12-01,685.89,4.52,15189.22
87,2021-12-01,602.75,4.6,13117.43
88,2021-12-01,608.66,3.68,16541.35
89,2021-12-01,374.24,4.03,9294.58
90,2021-12-01,1079.99,5.52,19570.38
91,2021-12-01,525.51,4.08,12875.58
92,2021-12-01,1173.39,5.65,20759.79
93,2021-12-01,495.76,3.67,13503.01
94,2021-12-01,986.55,5.42,18204.84
95,2021-12-01,806.61,6.38,12640.41
971,2021-12-01,17.57,6.45,272.4
972,2021-12-01,137.22,8.87,1546.42
973,2021-12-01,52.87,7.92,667.5
974,2021-12-01,439.01,4.02,10927.06
976,2021-12-01,4.94,1.67,296.58
01,2021-12-02,1281.06,7.66,16724.76
02,2021-12-02,595.49,5.23,11377.69
03,2021-12-02,454.17,2.93,15488.97
04,2021-12-02,1552.86,8.73,17786.34
05,2021-12-02,1117.86,8.09,13815.31
06,2021-12-02,1046.01,5.94,17624.06
07,2021-12-02,1866.32,7.06,26432.29
08,2021-12-02,1056.56,3.61,29229.48
09,2021-12-02,949.49,6.01,15799.47
10,2021-12-02,616.13,5.4,11416.59
11,2021-12-02,755.9,7.24,10447.76
12,2021-12-02,975.68,5.26,18544.85
13,2021-12-02,1098.91,5.4,20340.85
14,2021-12-02,423.34,2.62,16178.1
15,2021-12-02,382.13,3.18,12007.64
16,2021-12-02,619.91,5.06,12241.93
17,2021-12-02,656.07,5.47,11991.17
18,2021-12-02,668.65,5.0,13379.15
19,2021-12-02,1236.07,8.67,14263.64
21,2021-12-02,1144.83,5.94,19289.39
22,2021-12-02,480.0,3.82,12555.98
23,2021-12-02,725.58,5.03,14437.21
24,2021-12-02,1130.23,7.75,14591.18
25,2021-12-02,1513.32,7.12,21263.16
26,2021-12-02,1815.51,8.0,22690.87
27,2021-12-02,460.63,3.66,12576.57
28,2021-12-02,601.92,5.81,10363.63
29,2021-12-02,550.99,4.5,12257.47
2A,2021-12-02,313.37,3.08,10190.34
2B,2021-12-02,799.43,6.29,12708.82
30,2021-12-02,795.44,6.81,11678.63
31,2021-12-02,1053.43,5.9,17862.02
32,2021-12-02,942.73,4.92,19165.58
33,2021-12-02,1138.5,4.86,23440.02
34,2021-12-02,1329.24,6.72,19766.02
35,2021-12-02,739.47,4.44,16655.94
36,2021-12-02,392.98,4.79,8206.91
37,2021-12-02,766.48,4.96,15443.36
38,2021-12-02,1222.61,6.27,19514.36
39,2021-12-02,1678.92,7.0,23970.06
40,2021-12-02,1413.0,6.84,20645.82
41,2021-12-02,383.94,3.71,10340.35
42,2021-12-02,1191.1,6.48,18380.27
43,2021-12-02,881.2,4.81,18316.29
44,2021-12-02,859.75,4.77,18006.95
45,2021-12-02,583.42,5.0,11659.53
46,2021-12-02,984.44,5.62,17525.52
47,2021-12-02,1604.08,7.05,22738.85
48,2021-12-02,75.51,4.48,1686.38
49,2021-12-02,808.07,5.61,14414.35
50,2021-12-02,584.26,4.15,14066.09
51,2021-12-02,695.22,3.95,17614.07
52,2021-12-02,498.01,4.52,11011.51
53,2021-12-02,446.27,4.7,9503.52
54,2021-12-02,863.12,4.1,21035.27
55,2021-12-02,481.0,4.32,11138.36
56,2021-12-02,748.95,5.61,13355.9
57,2021-12-02,784.74,3.77,20840.19
58,2021-12-02,516.26,5.15,10025.81
59,2021-12-02,1113.33,4.94,22541.07
60,2021-12-02,744.0,5.71,13031.49
61,2021-12-02,678.01,6.57,10317.26
62,2021-12-02,708.28,3.72,19032.26
63,2021-12-02,722.71,3.8,19004.08
64,2021-12-02,1686.99,6.54,25794.16
65,2021-12-02,1725.53,6.27,27501.12
66,2021-12-02,1594.95,7.28,21907.22
67,2021-12-02,1217.61,5.01,24314.8
68,2021-12-02,1209.23,5.2,23260.78
69,2021-12-02,1546.58,5.99,25805.23
70,2021-12-02,949.65,6.18,15371.02
71,2021-12-02,921.18,6.99,13181.97
72,2021-12-02,649.42,4.74,13692.04
73,2021-12-02,1114.44,5.85,19055.68
74,2021-12-02,1568.0,8.36,18752.17
75,2021-12-02,1311.99,4.78,27473.84
76,2021-12-02,437.06,1.75,24935.41
77,2021-12-02,535.32,4.31,12419.9
78,2021-12-02,853.31,4.55,18741.21
79,2021-12-02,393.61,5.3,7421.17
80,2021-12-02,473.43,3.19,14858.12
81,2021-12-02,506.59,4.15,12211.96
82,2021-12-02,906.15,6.32,14339.51
83,2021-12-02,1092.07,6.31,17300.25
84,2021-12-02,981.36,6.86,14305.21
85,2021-12-02,944.34,5.47,17268.24
86,2021-12-02,626.07,4.01,15627.87
87,2021-12-02,628.29,5.05,12443.17
88,2021-12-02,649.58,3.59,18111.61
89,2021-12-02,374.24,3.98,9402.24
90,2021-12-02,1186.8,6.69,17742.7
91,2021-12-02,577.52,3.96,14568.05
92,2021-12-02,1241.82,5.59,22208.92
93,2021-12-02,566.02,3.77,14995.89
94,2021-12-02,1051.51,5.09,20666.8
95,2021-12-02,878.28,6.31,13910.22
971,2021-12-02,21.97,8.33,263.61
972,2021-12-02,142.5,8.46,1683.64
973,2021-12-02,42.96,6.74,637.76
974,2021-12-02,456.14,4.32,10561.22
976,2021-12-02,2.47,0.9,274.34
01,2021-12-03,1394.29,7.68,18161.23
02,2021-12-03,635.77,6.02,10560.69
03,2021-12-03,583.93,3.09,18874.6
04,2021-12-03,1596.92,9.35,17070.48
05,2021-12-03,1044.96,7.49,13948.97
06,2021-12-03,1073.81,5.84,18390.33
07,2021-12-03,1888.02,7.3,25857.2
08,2021-12-03,998.58,3.32,30118.54
09,2021-12-03,974.81,6.48,15052.54
10,2021-12-03,673.09,6.04,11147.35
11,2021-12-03,799.23,7.14,11198.84
12,2021-12-03,975.68,4.98,19611.12
13,2021-12-03,1144.6,5.52,20732.44
14,2021-12-03,452.88,2.87,15801.52
