,1,10,2,3,4,5,6,7,8,9,abstentions,code_insee,exprimes,inscrits,ville,votants,popTotale,taux65Plus,TauxOuvriers,TauxAgricuteurs,TauxCadres,TauxRetraites,TauxChomage
16928,28,187,242,315,67,14,10,6,123,24,226,67168,1016,1263,Gresswiller,1037,1609.0,15.7,11.4,0.0,8.2,18.5,6.1
16929,32,224,495,667,84,27,12,6,203,33,429,67169,1783,2256,Gries,1827,2776.0,17.5,20.8,0.2,7.5,24.7,8.2
16930,42,195,312,488,99,14,7,5,169,30,189,67172,1361,1579,Griesheim-près-Molsheim,1390,2151.0,11.9,17.5,0.5,11.1,15.6,6.5
16931,17,178,102,331,38,9,1,4,137,12,113,67173,829,965,Griesheim-sur-Souffel,852,1122.0,24.3,3.8,0.0,16.7,26.6,7.6
16932,12,111,276,213,48,6,7,1,93,11,193,67174,778,989,Gumbrechtshoffen,796,1139.0,17.6,25.7,0.4,4.8,24.8,7.7
16933,32,358,610,584,106,43,21,10,278,41,551,67176,2083,2688,Gundershoffen,2137,3616.0,15.9,26.7,0.0,3.6,21.6,12.0
16934,8,43,126,175,16,3,4,2,67,5,85,67177,449,543,Gunstett,458,683.0,17.1,25.4,0.0,5.2,22.3,10.7
16935,3,15,46,54,9,3,1,1,29,7,38,67178,168,218,Gungwiller,180,279.0,17.6,23.3,0.0,8.6,23.3,11.7
16936,19,55,115,148,33,1,0,0,57,11,97,67179,439,545,Haegen,448,670.0,18.5,15.3,0.9,8.3,24.2,9.0
16937,350,3104,3702,5995,1107,178,123,51,2187,323,4795,67180,17120,22225,Haguenau,17430,34419.0,15.6,17.2,0.1,7.0,19.7,13.1
16938,12,17,37,73,9,0,0,3,53,1,46,67181,205,256,Handschuheim,210,291.0,18.9,8.0,0.0,11.8,27.1,6.7
16939,20,146,195,388,70,10,4,5,85,17,148,67182,940,1102,Hangenbieten,954,1496.0,13.4,14.3,0.0,14.3,14.0,6.7
16940,7,56,173,175,34,5,3,0,75,8,136,67183,536,687,Harskirchen,551,848.0,17.9,23.3,1.6,3.8,24.4,10.2
16941,32,101,325,368,54,11,14,7,132,15,250,67184,1059,1353,Hatten,1103,1935.0,17.3,27.1,0.3,3.8,19.2,11.6
16942,8,59,131,139,11,7,6,3,61,9,105,67185,434,552,Hattmatt,447,671.0,16.1,20.3,0.0,4.4,18.0,6.4
16943,6,54,76,67,10,1,0,1,25,3,37,67186,243,287,Hegeney,250,404.0,10.6,18.3,0.0,3.3,19.6,6.2
16944,4,36,79,85,16,4,2,1,48,13,50,67187,288,343,Heidolsheim,293,468.0,13.0,30.0,0.0,1.2,21.6,9.8
16945,11,58,118,146,23,2,0,0,51,13,92,67188,422,522,Heiligenberg,430,642.0,16.7,15.0,0.0,3.8,23.1,3.7
16946,27,50,137,185,27,10,2,3,119,10,97,67189,570,683,Heiligenstein,586,959.0,14.6,17.4,2.5,7.6,22.7,6.7
16947,3,13,43,44,2,0,1,0,20,2,15,67190,128,150,Hengwiller,135,183.0,20.8,22.3,0.0,2.9,29.5,7.3
16948,16,168,414,371,71,14,15,11,125,44,323,67191,1249,1600,Herbitzheim,1277,1873.0,19.6,21.6,0.0,4.2,21.9,11.4
16949,11,87,160,199,31,7,16,5,67,14,96,67192,597,715,Herbsheim,619,909.0,13.8,16.3,0.5,6.9,22.7,8.0
16950,46,448,840,1150,141,36,33,7,379,51,754,67194,3131,3970,Herrlisheim,3216,4818.0,19.8,17.1,0.0,8.9,24.3,9.3
16951,2,37,77,135,17,6,3,1,53,6,55,67195,337,396,Hessenheim,341,591.0,16.6,20.5,1.8,4.1,26.6,9.1
16952,43,251,396,482,92,17,17,1,177,36,439,67196,1512,1985,Hilsenheim,1546,2575.0,14.3,19.2,1.2,3.9,19.1,7.0
16953,24,137,197,380,44,4,11,6,111,20,183,67197,934,1133,Hindisheim,950,1396.0,15.5,13.7,0.0,15.1,21.1,6.9
16954,3,2,15,36,9,0,2,0,18,3,19,67198,88,109,Hinsbourg,90,116.0,22.4,4.5,0.0,9.1,41.4,2.0
16955,0,7,15,25,2,0,1,0,5,0,19,67199,55,74,Hinsingen,55,85.0,14.1,31.2,15.6,0.0,5.9,6.8
16956,22,91,123,217,31,6,4,3,71,15,107,67200,583,705,Hipsheim,598,901.0,11.8,10.4,0.0,14.6,21.8,5.2
16957,6,24,54,51,8,2,3,2,35,5,54,67201,190,248,Hirschland,194,331.0,14.5,19.1,1.8,5.3,17.8,14.3
16958,32,250,463,821,102,17,13,4,281,39,409,67202,2022,2469,Hochfelden,2060,3516.0,18.8,16.7,0.1,8.1,24.8,7.4
16959,8,33,40,79,17,2,0,2,37,4,32,67203,222,259,Hochstett,227,324.0,12.3,13.2,1.6,6.8,15.4,2.3
16960,131,1313,1089,1991,531,63,35,13,703,102,1533,67204,5971,7593,Hoenheim,6060,11028.0,21.4,13.2,0.0,7.2,26.7,14.0
16961,72,353,609,1106,127,24,16,7,323,48,567,67205,2685,3305,Hoerdt,2738,4382.0,19.5,15.2,0.4,9.5,22.8,7.7
16962,17,74,210,230,34,9,7,0,76,14,185,67206,671,883,Hoffen,698,1155.0,14.2,21.9,1.5,4.6,18.2,7.9
16963,7,8,29,72,7,0,1,0,15,2,14,67207,141,160,Hohatzenheim,146,207.0,17.4,11.6,0.0,9.3,30.9,8.5
16964,6,45,98,137,22,2,3,0,33,1,60,67208,347,416,Hohengoeft,356,521.0,12.9,20.6,0.0,12.1,16.1,5.9
16965,1,27,53,54,8,1,1,0,22,0,48,67209,167,219,Hohfrankenheim,171,258.0,11.6,17.9,0.0,14.3,15.5,8.2
16966,15,50,81,95,23,5,2,1,28,9,98,67210,309,413,Le Hohwald,315,513.0,15.8,17.9,3.6,8.0,20.3,8.4
16967,27,328,441,825,135,14,9,5,199,32,472,67212,2015,2519,Holtzheim,2047,3584.0,15.9,14.0,0.0,12.7,19.6,7.0
16968,14,39,98,148,22,4,2,1,71,12,125,67213,411,555,Hunspach,430,651.0,18.4,24.3,2.9,1.4,22.1,4.4
16969,8,37,70,144,17,5,1,3,45,12,51,67214,342,401,Hurtigheim,350,576.0,14.6,10.1,4.2,9.2,20.1,4.0
16970,7,24,102,142,9,1,2,0,36,5,59,67215,328,394,Huttendorf,335,492.0,12.8,21.2,2.3,6.7,25.8,5.3
16971,35,229,406,528,93,20,17,4,165,29,469,67216,1526,2028,Huttenheim,1559,2629.0,14.0,18.8,0.0,9.1,20.6,9.1
16972,3,23,27,85,9,3,2,0,32,3,20,67217,187,210,Ichtratzheim,190,273.0,22.7,5.3,0.0,5.3,38.5,3.3
16973,381,3183,2268,4562,953,120,65,40,1677,193,4179,67218,13442,17839,Illkirch-Graffenstaden,13660,26455.0,18.2,11.2,0.0,12.4,21.7,12.2
16974,2,19,49,77,11,4,5,0,27,5,44,67220,199,246,Ingenheim,202,325.0,18.5,16.2,0.0,6.0,27.7,13.1
16975,0,22,55,38,5,2,0,0,29,9,38,67221,160,203,Ingolsheim,165,284.0,14.1,21.3,2.4,4.7,14.1,8.3
16976,44,369,586,717,144,30,17,4,250,34,753,67222,2195,2996,Ingwiller,2243,4189.0,20.4,19.7,0.0,6.0,24.5,13.0
16977,12,105,207,275,25,12,7,3,86,15,136,67223,747,893,Innenheim,757,1126.0,16.5,11.7,0.4,7.2,21.0,4.0
16978,2,8,21,16,4,1,0,0,16,3,12,67225,71,83,Issenhausen,71,106.0,9.4,24.4,0.0,0.0,11.3,1.8
16979,20,203,246,519,74,6,6,4,199,26,252,67226,1303,1575,Ittenheim,1323,2161.0,17.6,6.5,1.1,14.6,22.3,6.7
16980,3,8,30,95,6,0,2,1,29,4,22,67227,178,201,Itterswiller,179,264.0,22.7,21.5,5.9,11.7,30.3,4.5
16981,20,81,65,222,22,0,2,7,66,10,77,67228,495,579,Neugartheim-Ittlenheim,502,787.0,11.9,13.6,2.8,12.2,16.5,4.3
16982,0,14,37,54,6,2,1,1,19,3,23,67229,137,164,Jetterswiller,141,194.0,17.0,16.7,9.5,4.8,16.5,5.8
16983,23,181,351,476,77,13,4,5,142,19,385,67230,1291,1694,Kaltenhouse,1309,2220.0,14.9,16.1,0.0,7.6,17.1,9.0
16984,3,10,28,45,5,0,1,2,13,2,28,67231,109,140,Kauffenheim,112,211.0,9.5,35.8,0.0,7.3,11.4,9.8
16985,3,9,66,40,10,0,1,0,18,2,23,67232,149,175,Keffenach,152,197.0,15.2,39.4,0.0,12.4,15.7,6.9
16986,14,111,226,309,43,10,10,1,80,19,206,67233,823,1054,Kertzfeld,848,1263.0,14.8,22.1,1.2,7.4,18.4,8.1
16987,17,141,316,308,71,16,4,3,99,18,233,67234,993,1248,Keskastel,1015,1584.0,17.0,21.1,2.1,2.9,23.9,11.7
16988,4,17,56,109,8,4,0,0,31,3,37,67235,232,277,Kesseldorf,240,422.0,17.1,30.7,0.0,6.2,17.1,5.2
16989,15,69,55,189,23,4,0,3,53,6,71,67236,417,496,Kienheim,425,586.0,19.1,9.2,2.5,15.0,26.8,4.7
16990,40,255,343,597,92,6,15,3,172,26,322,67237,1549,1896,Kilstett,1574,2555.0,13.3,16.9,0.2,10.7,17.2,5.2
16991,4,27,142,142,14,4,4,2,47,8,80,67238,394,484,Kindwiller,404,608.0,14.5,16.6,0.8,6.2,19.6,6.5
16992,27,169,191,430,64,16,7,3,154,28,201,67239,1089,1319,Kintzheim,1118,1593.0,20.0,15.0,1.5,6.4,26.4,5.9
16993,8,51,109,176,23,2,4,1,71,15,68,67240,460,532,Kirchheim,464,674.0,15.3,20.2,1.4,8.1,18.5,7.0
16994,3,15,42,47,4,2,3,1,10,1,32,67241,128,163,Kirrberg,131,182.0,14.8,17.1,0.0,5.7,19.8,9.5
16995,4,54,89,108,20,2,1,2,48,7,75,67242,335,413,Kirrwiller,338,529.0,12.3,15.9,0.0,8.8,18.1,7.6
16996,1,20,19,45,4,0,1,0,10,0,5,67244,100,106,Kleingoeft,101,146.0,16.4,16.9,4.2,8.5,26.7,5.1
16997,1,21,36,53,2,2,1,0,19,3,21,67245,138,162,Knoersheim,141,214.0,12.1,18.5,0.0,3.2,15.9,2.5
16998,12,100,210,216,35,9,5,1,84,7,178,67246,679,870,Kogenheim,692,1178.0,14.7,24.5,0.4,6.8,18.6,8.1
16999,19,79,119,168,27,4,2,0,89,13,100,67247,520,626,Kolbsheim,526,853.0,16.2,12.3,0.7,11.7,21.7,6.5
17000,33,152,252,460,75,7,10,2,129,22,217,67248,1142,1380,Krautergersheim,1163,1715.0,17.8,18.4,0.3,9.1,22.9,6.4
17001,4,16,31,55,8,1,0,0,13,2,19,67249,130,151,Krautwiller,132,198.0,12.1,18.9,3.0,5.3,9.1,10.1
17002,13,78,99,181,21,1,3,0,75,9,56,67250,480,551,Kriegsheim,495,706.0,10.2,10.6,3.0,14.3,18.1,6.8
17003,9,103,188,212,37,7,3,1,72,10,157,67252,642,808,Kurtzenhouse,651,1037.0,16.6,20.0,0.0,5.7,22.0,5.4
17004,8,77,94,200,22,1,0,1,55,6,51,67253,464,525,Kuttolsheim,474,658.0,17.9,14.6,0.9,9.7,29.2,5.9
17005,11,84,162,162,30,5,11,2,59,15,135,67254,541,694,Kutzenhausen,559,904.0,14.8,20.7,0.0,5.4,20.9,6.7
17006,15,52,89,80,25,3,2,1,17,4,74,67255,288,367,Lalaye,293,436.0,21.6,15.8,0.0,4.5,27.3,11.2
17007,65,330,276,910,92,8,8,6,291,45,429,67256,2031,2487,Lampertheim,2058,2905.0,22.9,7.1,0.0,15.4,24.8,10.0
17008,15,84,142,151,14,3,4,2,49,10,86,67257,474,574,Lampertsloch,488,731.0,19.6,21.8,0.0,5.8,25.7,7.1
17009,0,23,38,40,7,2,1,0,16,3,17,67258,130,149,Landersheim,132,205.0,7.3,28.3,4.3,4.3,17.6,7.1
17010,19,83,181,160,40,3,4,2,54,20,145,67259,566,737,Langensoultzbach,592,922.0,15.8,23.4,0.0,3.4,18.9,9.4
17011,7,25,49,89,7,0,3,2,32,3,26,67260,217,251,Laubach,225,311.0,13.2,9.8,0.0,11.5,18.0,3.7
17012,28,236,166,380,56,18,15,2,98,28,349,67261,1027,1395,Lauterbourg,1046,2257.0,19.2,25.4,0.0,5.9,20.0,11.4
17013,26,141,225,361,44,7,8,5,112,18,239,67263,947,1220,Lembach,981,1614.0,23.3,19.2,0.9,4.5,27.0,4.8
17014,9,67,120,176,20,4,3,1,43,12,78,67264,455,551,Leutenheim,473,854.0,15.7,25.3,0.0,5.0,21.1,10.1
17015,13,29,111,150,12,4,0,2,32,3,100,67265,356,459,Lichtenberg,359,559.0,20.4,27.5,0.0,3.0,27.4,11.9
17016,9,75,110,158,20,1,4,1,56,12,84,67266,446,542,Limersheim,458,666.0,14.7,14.3,0.7,5.8,27.9,6.3
17017,219,2080,1570,2779,630,74,39,14,1008,117,3378,67267,8530,12024,Lingolsheim,8646,17450.0,17.9,13.0,0.0,8.7,22.7,14.2
17018,53,292,342,609,90,13,11,3,219,31,390,67268,1663,2073,Lipsheim,1683,2493.0,16.3,11.4,0.0,14.7,23.7,7.2
17019,3,16,33,70,3,2,0,1,32,4,29,67269,164,195,Littenheim,166,294.0,19.0,13.2,0.0,11.1,29.6,5.4
17020,6,33,69,80,9,1,2,4,26,8,24,67270,238,265,Lixhausen,241,360.0,11.7,22.0,1.3,1.3,11.4,7.9
17021,8,57,115,96,9,11,5,1,45,10,63,67271,357,430,Lobsann,367,627.0,14.8,17.7,0.0,5.5,22.3,11.3
17022,11,42,81,105,17,3,2,2,42,6,51,67272,311,362,Lochwiller,311,441.0,15.2,17.6,0.0,5.5,30.4,6.2
17023,7,31,121,96,26,5,4,5,30,9,88,67273,334,433,Lohr,345,500.0,17.2,32.8,0.0,2.0,14.6,7.3
17024,4,24,42,36,2,8,4,0,20,9,41,67274,149,195,Lorentzen,154,211.0,15.6,32.0,2.2,4.5,22.7,14.3
17025,16,84,126,186,36,5,4,1,63,13,104,67275,534,650,Lupstein,546,808.0,15.7,14.4,0.0,8.9,23.3,7.8
17026,24,158,270,311,95,14,3,2,143,28,279,67276,1048,1341,Lutzelhouse,1062,1850.0,16.8,20.9,0.0,7.7,20.9,8.2
17027,4,53,150,148,23,3,5,0,45,11,82,67277,442,545,Mackenheim,463,747.0,17.8,24.8,0.8,5.4,25.4,12.0
17028,6,35,157,129,15,2,3,1,38,9,108,67278,395,512,Mackwiller,404,585.0,20.5,27.8,1.0,4.1,24.3,8.4
17029,0,5,42,70,7,0,0,0,15,8,18,67279,147,169,Maennolsheim,151,238.0,14.3,21.8,0.0,12.7,13.0,6.2
17030,15,58,152,180,33,7,4,2,60,12,108,67280,523,655,Maisonsgoutte,547,818.0,19.6,23.5,0.0,5.4,28.7,7.8
17031,41,379,588,687,153,23,8,9,241,40,589,67281,2169,2811,Marckolsheim,2222,4177.0,15.1,25.8,0.5,3.6,20.2,15.2
17032,53,344,484,956,129,25,12,6,381,48,586,67282,2438,3061,Marlenheim,2475,4005.0,18.2,12.3,0.3,7.9,24.9,7.4
17033,41,252,435,525,103,12,11,4,237,28,389,67283,1648,2061,Marmoutier,1672,2702.0,16.4,15.8,0.0,6.6,24.2,9.3
17034,21,144,263,289,53,10,7,2,129,20,223,67285,938,1172,Matzenheim,949,1411.0,10.9,17.3,0.0,8.5,17.2,7.5
17035,16,102,320,374,27,5,5,3,98,24,236,67286,974,1223,Meistratzheim,987,1452.0,15.6,19.5,1.4,10.9,20.7,6.0
17036,5,42,99,127,28,4,2,2,32,9,83,67287,350,437,Melsheim,354,575.0,14.4,19.7,0.9,4.3,26.8,7.0
17037,6,26,52,81,9,1,1,0,32,8,39,67288,216,261,Memmelshoffen,222,327.0,17.4,25.3,0.0,4.2,22.0,5.9
17038,9,47,102,145,19,7,3,2,50,8,71,67289,392,473,Menchhoffen,402,576.0,16.1,15.4,1.6,7.3,24.8,5.2
17039,9,73,158,189,40,9,3,0,59,12,128,67290,552,699,Merkwiller-Pechelbronn,571,953.0,19.4,26.3,0.0,4.3,29.9,13.2
17040,27,261,643,674,110,23,18,3,207,29,587,67291,1995,2629,Mertzwiller,2042,3382.0,18.5,19.6,0.0,5.0,22.4,13.3
17041,16,25,135,135,16,3,7,0,53,7,85,67292,397,491,Mietesheim,406,648.0,16.2,21.9,0.7,8.2,24.1,7.6
17042,3,50,98,184,21,6,1,0,57,5,73,67293,425,504,Minversheim,431,682.0,14.5,14.4,2.3,6.8,21.1,6.6
17043,23,71,74,156,15,4,2,0,101,12,121,67295,458,583,Mittelbergheim,462,658.0,21.9,18.9,5.1,11.1,25.2,5.6
17044,25,219,155,560,60,2,5,3,167,12,255,67296,1208,1471,Mittelhausbergen,1216,1836.0,21.1,3.4,0.3,19.4,24.8,7.4
17045,19,60,52,151,22,5,3,0,45,8,58,67297,365,430,Mittelhausen,372,551.0,19.2,12.3,0.0,10.1,20.3,7.4
17046,5,36,73,143,9,3,0,0,41,3,60,67298,313,376,Mittelschaeffolsheim,316,538.0,11.7,16.3,3.6,13.0,6.3,6.1
17047,31,73,138,182,34,8,3,1,69,14,124,67299,553,685,Mollkirch,561,954.0,12.1,18.6,0.0,9.6,13.0,7.9
17048,132,1033,969,1543,414,48,21,14,694,103,1267,67300,4971,6331,Molsheim,5064,9233.0,18.7,16.9,0.4,9.8,21.9,13.8
17049,18,156,239,487,54,6,5,2,160,27,222,67301,1154,1397,Mommenheim,1175,1775.0,19.8,14.2,1.0,7.4,25.4,6.1
17050,32,236,306,310,101,22,8,5,139,20,296,67302,1179,1504,Monswiller,1208,2096.0,16.6,18.7,0.0,6.9,20.4,9.5
17051,4,44,88,146,30,6,2,1,43,10,77,67303,374,454,Morsbronn-les-Bains,377,723.0,20.7,15.6,0.0,10.2,16.2,8.5
17052,8,58,78,146,16,4,2,0,54,5,62,67304,371,444,Morschwiller,382,598.0,12.9,15.9,0.8,8.8,17.7,5.9
17053,18,116,339,349,41,11,10,5,162,31,251,67305,1082,1377,Mothern,1126,2012.0,15.6,26.3,0.0,6.7,18.7,6.4
17054,13,49,99,142,22,9,7,0,53,9,110,67306,403,527,Muhlbach-sur-Bruche,417,650.0,14.8,21.2,0.0,6.0,21.1,8.5
17055,6,37,102,93,17,4,2,1,25,4,42,67307,291,342,Mulhausen,300,460.0,12.6,26.4,1.4,5.7,14.8,6.0
17056,4,44,110,188,14,1,2,2,53,13,53,67308,431,487,Munchhausen,434,702.0,15.2,20.1,0.7,8.7,16.0,8.8
17057,88,713,561,1161,219,24,14,7,440,62,677,67309,3289,4033,Mundolsheim,3356,4817.0,17.6,9.4,0.0,12.7,21.7,7.5
17058,22,105,198,263,39,6,6,2,126,20,142,67310,787,958,Mussig,816,1165.0,15.1,25.5,1.7,7.5,19.5,5.4
17059,55,216,275,363,136,13,8,5,130,35,300,67311,1236,1563,Muttersholtz,1263,1983.0,16.7,16.3,0.0,7.2,25.4,10.6
17060,7,38,80,108,18,1,0,1,36,1,39,67312,290,335,Mutzenhouse,296,413.0,14.5,12.9,2.3,3.4,19.6,6.9
17061,68,559,674,754,224,31,11,16,310,57,954,67313,2704,3732,Mutzig,2778,5864.0,15.0,16.0,0.0,4.5,18.8,14.2
17062,9,128,95,66,19,8,3,0,66,9,74,67314,403,492,Natzwiller,418,578.0,21.3,25.3,0.0,4.0,25.8,10.0
17063,6,31,73,148,9,6,4,1,36,9,90,67315,323,422,Neewiller-près-Lauterbourg,332,632.0,12.2,24.9,0.0,5.7,19.0,6.6
17064,19,101,91,122,26,6,7,1,63,9,78,67317,445,528,Neubois,450,670.0,13.7,17.2,0.0,14.2,18.8,10.7
17065,6,13,52,84,7,1,1,0,23,3,55,67319,190,254,Neuhaeusel,199,359.0,15.9,36.3,0.0,0.0,16.7,6.7
17066,22,74,95,155,32,3,3,2,72,13,76,67320,471,557,Neuve-Eglise,481,623.0,22.6,14.5,0.8,6.5,25.0,11.0
17067,13,52,40,75,21,10,4,1,24,3,61,67321,243,307,Neuviller-la-Roche,246,370.0,17.3,22.9,0.0,6.6,17.8,10.2
17068,36,114,166,206,51,9,9,3,101,12,173,67322,707,893,Neuwiller-lès-Saverne,720,1126.0,17.1,16.8,0.6,9.4,23.0,9.0
17069,30,412,607,781,158,34,20,13,298,48,803,67324,2401,3254,Niederbronn-les-Bains,2451,4336.0,23.9,14.5,0.0,6.5,29.2,13.6
17070,15,117,241,284,44,10,4,3,101,19,154,67325,838,1018,Niederhaslach,864,1403.0,13.8,17.4,0.0,12.8,20.9,10.4
17071,29,158,143,344,68,8,5,2,152,17,185,67326,926,1125,Niederhausbergen,940,1394.0,18.9,7.2,0.3,13.8,28.4,6.9
17072,10,55,114,220,18,4,5,2,64,4,100,67327,496,615,Niederlauterbach,515,947.0,15.8,23.0,0.6,5.1,17.8,6.1
17073,12,62,149,192,37,7,4,0,45,11,122,67328,519,649,Niedermodern,527,871.0,15.2,23.6,0.0,8.4,20.0,6.9
17074,15,93,191,314,34,7,4,7,84,16,142,67329,765,934,Niedernai,792,1195.0,12.3,17.6,1.2,7.6,18.9,7.4
17075,7,46,166,226,18,4,4,2,43,12,107,67330,528,647,Niederroedern,540,928.0,13.7,29.8,1.5,4.1,15.6,6.3
17076,16,81,220,372,49,12,8,3,103,14,145,67331,878,1041,Niederschaeffolsheim,896,1372.0,16.8,20.9,2.6,4.2,22.6,6.3
17077,4,25,43,49,14,2,1,0,22,3,24,67333,163,192,Niedersoultzbach,168,246.0,12.6,31.2,6.2,10.4,9.8,8.6
17078,4,15,27,43,4,2,0,0,10,0,25,67334,105,131,Niedersteinbach,106,136.0,38.2,27.8,0.0,0.0,47.1,5.5
17079,14,70,115,247,24,4,1,1,77,6,112,67335,559,679,Nordheim,567,797.0,14.8,12.3,3.3,9.7,23.7,3.8
17080,23,142,275,415,52,9,7,2,122,22,252,67336,1069,1347,Nordhouse,1095,1726.0,15.2,13.8,1.4,9.9,21.8,5.8
17081,5,37,80,132,12,4,0,2,57,6,56,67337,335,394,Nothalten,338,465.0,16.1,13.2,7.5,6.5,28.6,9.9
17082,11,116,238,310,54,7,3,0,113,24,178,67338,876,1069,Obenheim,891,1405.0,15.3,16.8,0.7,7.4,18.8,8.1
17083,56,324,679,663,128,30,23,13,230,60,571,67339,2206,2844,Betschdorf,2273,4119.0,16.0,27.1,0.4,2.2,20.1,11.1
17084,14,135,322,288,44,8,9,2,65,14,245,67340,901,1166,Oberbronn,921,1503.0,21.6,18.6,0.3,6.2,27.3,7.8
17085,6,35,84,68,18,6,3,0,28,11,54,67341,259,324,Oberdorf-Spachbach,270,364.0,17.3,28.8,1.6,8.0,16.5,8.3
17086,29,138,286,442,63,9,3,4,122,20,216,67342,1116,1352,Oberhaslach,1136,1759.0,13.6,16.6,0.0,8.2,20.5,7.4
17087,84,525,377,1061,199,18,14,6,330,44,503,67343,2658,3201,Oberhausbergen,2698,4855.0,17.1,7.5,0.2,16.3,21.8,6.6
17088,8,29,34,73,13,4,0,1,30,2,32,67344,194,233,Oberhoffen-lès-Wissembourg,201,327.0,12.8,23.2,0.0,17.4,12.2,4.5
17089,33,249,630,695,101,18,13,9,204,50,502,67345,2002,2549,Oberhoffen-sur-Moder,2047,3419.0,14.8,20.6,0.4,6.0,21.2,7.2
17090,15,37,71,99,14,7,9,1,45,5,48,67346,303,367,Oberlauterbach,319,535.0,12.9,31.9,0.0,1.8,15.7,6.9
17091,32,144,242,340,69,18,8,2,167,30,268,67347,1052,1346,Obermodern-Zutzendorf,1078,1720.0,16.0,17.0,0.9,7.1,21.4,5.8
17092,152,1153,1220,2181,435,45,23,16,700,101,1799,67348,6026,7948,Obernai,6149,10932.0,17.0,17.0,0.1,9.1,21.6,13.2
17093,8,19,78,126,11,9,3,1,24,13,50,67349,292,358,Oberroedern,308,547.0,12.4,27.0,0.9,3.6,15.5,5.4
17094,36,297,276,557,78,4,8,5,207,27,279,67350,1495,1797,Oberschaeffolsheim,1518,2244.0,19.4,6.1,0.3,17.7,25.6,7.8
17095,38,93,259,432,48,17,4,4,155,28,245,67351,1078,1354,Seebach,1109,1707.0,16.9,27.8,0.8,5.0,17.3,6.3
17096,6,20,102,101,11,6,1,0,30,9,46,67352,286,336,Obersoultzbach,290,422.0,14.9,27.0,0.0,10.4,20.9,4.9
17097,15,28,35,37,11,1,1,3,23,0,25,67353,154,181,Obersteinbach,156,238.0,23.5,14.1,0.0,3.6,36.6,8.8
17098,11,39,64,113,14,3,1,2,44,8,35,67354,299,339,Odratzheim,304,454.0,18.1,10.0,1.3,8.7,22.7,7.2
17099,14,63,223,256,37,11,5,2,88,17,117,67355,716,854,Oermingen,737,1235.0,17.0,16.7,0.5,4.6,20.4,10.2
17100,25,187,393,507,39,19,7,7,194,23,342,67356,1401,1779,Offendorf,1437,2352.0,15.4,20.5,0.0,8.4,22.5,7.0
17101,8,59,205,186,24,5,5,2,61,6,140,67358,561,714,Offwiller,574,816.0,18.1,17.2,0.7,7.4,26.5,9.2
17102,15,86,210,418,31,10,8,4,120,25,165,67359,927,1107,Ohlungen,942,1312.0,17.5,14.3,0.7,6.6,25.9,5.1
17103,9,71,175,200,46,7,6,1,73,13,128,67360,601,747,Ohnenheim,619,958.0,11.6,27.7,0.5,5.6,16.3,6.0
17104,7,47,56,128,20,2,2,0,46,3,58,67361,311,376,Olwisheim,318,494.0,16.8,14.5,3.0,8.6,15.2,5.0
17105,13,64,66,159,29,5,2,3,58,7,85,67362,406,509,Orschwiller,424,633.0,13.7,16.3,3.1,14.7,24.3,6.2
17106,13,88,108,222,25,6,3,1,77,6,68,67363,549,631,Osthoffen,563,832.0,14.3,11.5,3.0,13.9,20.7,5.5
17107,15,73,122,274,26,2,5,2,72,15,175,67364,606,802,Osthouse,627,911.0,20.2,11.6,2.6,11.6,27.7,6.2
17108,161,1372,1446,1912,507,48,23,13,618,81,1496,67365,6181,7757,Ostwald,6261,11925.0,17.4,13.8,0.0,9.1,22.5,12.9
17109,16,87,81,188,29,9,5,5,71,14,85,67366,505,600,Ottersthal,515,683.0,27.7,10.3,0.0,7.8,30.5,9.2
17110,24,150,206,306,51,6,9,0,137,18,165,67367,907,1084,Otterswiller,919,1362.0,19.1,11.7,0.0,9.5,29.7,7.7
17111,34,158,217,460,43,13,7,1,163,12,219,67368,1108,1350,Ottrott,1131,1567.0,18.8,10.9,0.3,15.2,23.2,6.6
17112,2,26,38,54,13,0,1,0,17,3,36,67369,154,198,Ottwiller,162,250.0,20.4,24.5,0.0,2.0,26.0,7.1
17113,16,43,124,134,31,5,8,1,42,11,122,67370,415,545,Petersbach,423,657.0,19.2,21.9,0.9,0.9,24.7,10.7
17114,12,58,88,121,23,4,5,0,46,7,111,67371,364,488,La Petite-Pierre,377,633.0,24.8,16.3,0.0,8.0,28.6,7.8
17115,31,198,385,495,118,10,10,3,174,26,436,67372,1450,1913,Pfaffenhoffen,1477,2794.0,17.6,16.7,0.7,6.4,22.2,13.9
17116,9,32,45,67,15,6,1,0,21,4,48,67373,200,251,Pfalzweyer,203,318.0,17.0,18.7,3.7,0.0,31.8,8.0
17117,27,75,78,245,30,4,9,1,70,14,54,67374,553,614,Pfettisheim,560,804.0,19.8,8.6,1.8,11.0,27.4,6.6
17118,31,175,124,301,47,6,5,2,127,9,145,67375,827,993,Pfulgriesheim,848,1253.0,21.7,8.5,2.4,14.7,27.5,5.9
17119,24,136,200,152,45,10,4,0,80,12,139,67377,663,817,Plaine,678,986.0,17.3,20.3,1.4,5.3,26.8,10.0
17120,54,497,547,936,171,32,9,2,286,42,518,67378,2576,3136,Plobsheim,2618,4181.0,15.7,15.2,0.6,9.7,20.3,5.7
17121,10,72,181,183,23,11,9,3,59,13,142,67379,564,729,Preuschdorf,587,942.0,19.1,25.7,0.6,2.6,23.4,9.8
