CodCirLg,Inscrits,Abstentions,Votants,Blancs,Nuls,Exprimes,codeDepartement,code_dep_min,code_dep,votes,entete,id_circo,elu_T1
01,85938,58632,27306,1564,1227,24515,974,974,ZD,"[{""NomPsn"":""NAILLET"",""PrenomPsn"":""Philippe"",""CivilitePsn"":""M."",""CodNua"":""DVG"",""LibNua"":""Divers gauche"",""NumPanneauCand"":""13"",""NbVoix"":14876,""score"":60.7},{""NomPsn"":""MOREL"",""PrenomPsn"":""Jean Jacques"",""CivilitePsn"":""M."",""CodNua"":""DVD"",""LibNua"":""Divers droite"",""NumPanneauCand"":""12"",""NbVoix"":9639,""score"":39.3}]",DVG,ZD001,0
02,98988,70117,28871,1205,1494,26172,974,974,ZD,"[{""NomPsn"":""LEBON"",""PrenomPsn"":""Karine"",""CivilitePsn"":""Mme"",""CodNua"":""DVG"",""LibNua"":""Divers gauche"",""NumPanneauCand"":""5"",""NbVoix"":18164,""score"":69.4},{""NomPsn"":""FONTAINE"",""PrenomPsn"":""Audrey"",""CivilitePsn"":""Mme"",""CodNua"":""UDI"",""LibNua"":""Union des D\u00e9mocrates et des Ind\u00e9pendants"",""NumPanneauCand"":""13"",""NbVoix"":8008,""score"":30.6}]",DVG,ZD002,0
03,96230,62012,34218,2211,2730,29277,974,974,ZD,"[{""NomPsn"":""BASSIRE"",""PrenomPsn"":""Nathalie"",""CivilitePsn"":""Mme"",""CodNua"":""DVD"",""LibNua"":""Divers droite"",""NumPanneauCand"":""7"",""NbVoix"":15186,""score"":51.9},{""NomPsn"":""THIEN-AH-KOON"",""PrenomPsn"":""Patrice"",""CivilitePsn"":""M."",""CodNua"":""DVD"",""LibNua"":""Divers droite"",""NumPanneauCand"":""12"",""NbVoix"":14091,""score"":48.1}]",DVD,ZD003,0
04,108941,60812,48129,1395,1839,44895,974,974,ZD,"[{""NomPsn"":""K\\\/BIDI"",""PrenomPsn"":""Emeline"",""CivilitePsn"":""Mme"",""CodNua"":""DVG"",""LibNua"":""Divers gauche"",""NumPanneauCand"":""11"",""NbVoix"":27532,""score"":61.3},{""NomPsn"":""LORION"",""PrenomPsn"":""David"",""CivilitePsn"":""M."",""CodNua"":""LR"",""LibNua"":""Les R\u00e9publicains"",""NumPanneauCand"":""7"",""NbVoix"":17363,""score"":38.7}]",DVG,ZD004,0
05,87702,57252,30450,923,1269,28258,974,974,ZD,"[{""NomPsn"":""RATENON"",""PrenomPsn"":""Jean-Hugues"",""CivilitePsn"":""M."",""CodNua"":""DVG"",""LibNua"":""Divers gauche"",""NumPanneauCand"":""7"",""NbVoix"":17748,""score"":62.8},{""NomPsn"":""ISSA"",""PrenomPsn"":""Ridwane"",""CivilitePsn"":""M."",""CodNua"":""DVG"",""LibNua"":""Divers gauche"",""NumPanneauCand"":""3"",""NbVoix"":10510,""score"":37.2}]",DVG,ZD005,0
06,82051,56044,26007,1141,978,23888,974,974,ZD,"[{""NomPsn"":""MAILLOT"",""PrenomPsn"":""Fr\u00e9d\u00e9ric"",""CivilitePsn"":""M."",""CodNua"":""DVG"",""LibNua"":""Divers gauche"",""NumPanneauCand"":""7"",""NbVoix"":12659,""score"":53.0},{""NomPsn"":""LA\u00cf-KANE-CHEONG"",""PrenomPsn"":""Alexandre"",""CivilitePsn"":""M."",""CodNua"":""DXG"",""LibNua"":""Divers extr\u00eame gauche"",""NumPanneauCand"":""11"",""NbVoix"":11229,""score"":47.0}]",DVG,ZD006,0
07,118287,78102,40185,2157,2173,35855,974,974,ZD,"[{""NomPsn"":""GAILLARD"",""PrenomPsn"":""Perceval"",""CivilitePsn"":""M."",""CodNua"":""DVG"",""LibNua"":""Divers gauche"",""NumPanneauCand"":""13"",""NbVoix"":18372,""score"":51.2},{""NomPsn"":""ROBERT"",""PrenomPsn"":""Thierry"",""CivilitePsn"":""M."",""CodNua"":""DVC"",""LibNua"":""Divers centre"",""NumPanneauCand"":""4"",""NbVoix"":17483,""score"":48.8}]",DVG,ZD007,0
01,5049,2224,2825,121,65,2639,975,975,ZS,"[{""NomPsn"":""LENORMAND"",""PrenomPsn"":""St\u00e9phane"",""CivilitePsn"":""M."",""CodNua"":""DVD"",""LibNua"":""Divers droite"",""NumPanneauCand"":""4"",""NbVoix"":1329,""score"":50.4},{""NomPsn"":""GASTON"",""PrenomPsn"":""Olivier"",""CivilitePsn"":""M."",""CodNua"":""DVG"",""LibNua"":""Divers gauche"",""NumPanneauCand"":""3"",""NbVoix"":1310,""score"":49.6}]",DVD,ZS001,0
01,42866,23400,19466,505,666,18295,976,976,ZM,"[{""NomPsn"":""YOUSSOUFFA"",""PrenomPsn"":""Estelle"",""CivilitePsn"":""Mme"",""CodNua"":""DIV"",""LibNua"":""Divers"",""NumPanneauCand"":""10"",""NbVoix"":12180,""score"":66.6},{""NomPsn"":""NARAYANIN"",""PrenomPsn"":""Th\u00e9ophane"",""CivilitePsn"":""M."",""CodNua"":""DIV"",""LibNua"":""Divers"",""NumPanneauCand"":""3"",""NbVoix"":6115,""score"":33.4}]",DIV,ZM001,0
02,49867,23508,26359,890,1413,24056,976,976,ZM,"[{""NomPsn"":""KAMARDINE"",""PrenomPsn"":""Mansour"",""CivilitePsn"":""M."",""CodNua"":""LR"",""LibNua"":""Les R\u00e9publicains"",""NumPanneauCand"":""6"",""NbVoix"":14250,""score"":59.2},{""NomPsn"":""ISSA ABDOU"",""PrenomPsn"":""Issa"",""CivilitePsn"":""M."",""CodNua"":""DVC"",""LibNua"":""Divers centre"",""NumPanneauCand"":""5"",""NbVoix"":9806,""score"":40.8}]",LR,ZM002,0
01,24567,18533,6034,120,80,5834,977,977,ZX,"[{""NomPsn"":""GUMBS"",""PrenomPsn"":""Frantz"",""CivilitePsn"":""M."",""CodNua"":""DVC"",""LibNua"":""Divers centre"",""NumPanneauCand"":""6"",""NbVoix"":3921,""score"":67.2},{""NomPsn"":""GIBBS"",""PrenomPsn"":""Daniel"",""CivilitePsn"":""M."",""CodNua"":""DVD"",""LibNua"":""Divers droite"",""NumPanneauCand"":""2"",""NbVoix"":1913,""score"":32.8}]",DVC,ZX001,0
01,9580,2064,7516,62,36,7418,986,986,ZW,"[{""NomPsn"":""SEO"",""PrenomPsn"":""Mikaele"",""CivilitePsn"":""M."",""CodNua"":""DVC"",""LibNua"":""Divers centre"",""NumPanneauCand"":""8"",""NbVoix"":3717,""score"":50.1},{""NomPsn"":""MULUKIHAAMEA"",""PrenomPsn"":""Etuato"",""CivilitePsn"":""M."",""CodNua"":""DVC"",""LibNua"":""Divers centre"",""NumPanneauCand"":""1"",""NbVoix"":3701,""score"":49.9}]",DVC,ZW001,0
01,72170,32942,39228,469,385,38374,987,987,ZP,"[{""NomPsn"":""LE GAYIC"",""PrenomPsn"":""Tematai"",""CivilitePsn"":""M."",""CodNua"":""REG"",""LibNua"":""R\u00e9gionaliste"",""NumPanneauCand"":""2"",""NbVoix"":19523,""score"":50.9},{""NomPsn"":""BOUTEAU"",""PrenomPsn"":""Nicole"",""CivilitePsn"":""Mme"",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""6"",""NbVoix"":18851,""score"":49.1}]",REG,ZP001,0
02,67260,32601,34659,337,397,33925,987,987,ZP,"[{""NomPsn"":""CHAILLOUX"",""PrenomPsn"":""Steve"",""CivilitePsn"":""M."",""CodNua"":""REG"",""LibNua"":""R\u00e9gionaliste"",""NumPanneauCand"":""5"",""NbVoix"":19978,""score"":58.9},{""NomPsn"":""TERIITAHI"",""PrenomPsn"":""Tepuaraurii"",""CivilitePsn"":""Mme"",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""10"",""NbVoix"":13947,""score"":41.1}]",REG,ZP002,0
03,66921,30372,36549,397,378,35774,987,987,ZP,"[{""NomPsn"":""BROTHERSON"",""PrenomPsn"":""Moetai"",""CivilitePsn"":""M."",""CodNua"":""REG"",""LibNua"":""R\u00e9gionaliste"",""NumPanneauCand"":""1"",""NbVoix"":21937,""score"":61.3},{""NomPsn"":""TUMAHAI"",""PrenomPsn"":""Tuterai"",""CivilitePsn"":""M."",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""7"",""NbVoix"":13837,""score"":38.7}]",REG,ZP003,0
01,96922,57195,39727,771,325,38631,988,988,ZN,"[{""NomPsn"":""DUNOYER"",""PrenomPsn"":""Philippe"",""CivilitePsn"":""M."",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""3"",""NbVoix"":25652,""score"":66.4},{""NomPsn"":""WAHETRA"",""PrenomPsn"":""Walisaune"",""CivilitePsn"":""Mme"",""CodNua"":""REG"",""LibNua"":""R\u00e9gionaliste"",""NumPanneauCand"":""6"",""NbVoix"":12979,""score"":33.6}]",ENS,ZN001,0
02,122223,62992,59231,810,523,57898,988,988,ZN,"[{""NomPsn"":""METZDORF"",""PrenomPsn"":""Nicolas"",""CivilitePsn"":""M."",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""3"",""NbVoix"":31398,""score"":54.2},{""NomPsn"":""REIGNIER"",""PrenomPsn"":""G\u00e9rard"",""CivilitePsn"":""M."",""CodNua"":""REG"",""LibNua"":""R\u00e9gionaliste"",""NumPanneauCand"":""8"",""NbVoix"":26500,""score"":45.8}]",ENS,ZN002,0
