datetime,quantite_hydraulique,quantite_conso
2015-06-04 02:00:00,5338,42499
2015-06-04 04:00:00,5001,38547
2015-06-04 06:00:00,5671,40282
2015-06-04 08:00:00,8304,49986
2015-06-04 10:00:00,9659,53738
2015-06-04 12:00:00,9573,55676
2015-06-04 14:00:00,8562,54928
2015-06-04 16:00:00,7581,52947
2015-06-04 18:00:00,8511,51410
2015-06-04 20:00:00,10890,50581
2015-06-04 22:00:00,8261,47264
2015-06-05 00:00:00,7960,50066
2015-06-05 02:00:00,5272,42442
2015-06-05 04:00:00,5113,38307
2015-06-05 06:00:00,5243,39974
2015-06-05 08:00:00,8706,49462
2015-06-05 10:00:00,11503,54192
2015-06-05 12:00:00,11278,56389
2015-06-05 14:00:00,9413,55438
2015-06-05 16:00:00,8763,52872
2015-06-05 18:00:00,8067,51146
2015-06-05 20:00:00,10244,49164
2015-06-05 22:00:00,7666,46066
2015-06-06 00:00:00,8046,48773
2015-06-06 02:00:00,5941,41030
2015-06-06 04:00:00,5354,36101
2015-06-06 06:00:00,5161,34940
2015-06-06 08:00:00,6089,38921
2015-06-06 10:00:00,7211,44930
2015-06-06 12:00:00,7143,46918
2015-06-06 14:00:00,6325,46013
2015-06-06 16:00:00,5914,43363
2015-06-06 18:00:00,6518,42747
2015-06-06 20:00:00,8074,42588
2015-06-06 22:00:00,7923,41283
2015-06-07 00:00:00,8183,45435
2015-06-07 02:00:00,6043,38689
2015-06-07 04:00:00,5112,33732
2015-06-07 06:00:00,4971,31998
2015-06-07 08:00:00,5262,33909
2015-06-07 10:00:00,5991,39184
2015-06-07 12:00:00,6307,42296
2015-06-07 14:00:00,5445,41315
2015-06-07 16:00:00,5019,38496
2015-06-07 18:00:00,5548,38692
2015-06-07 20:00:00,6971,41430
2015-06-07 22:00:00,6675,41399
2015-06-08 00:00:00,6760,44580
2015-06-08 02:00:00,5489,38173
2015-06-08 04:00:00,5040,34580
2015-06-08 06:00:00,5745,37596
2015-06-08 08:00:00,8771,47173
2015-06-08 10:00:00,10193,51714
2015-06-08 12:00:00,10583,53905
2015-06-08 14:00:00,7679,53247
2015-06-08 16:00:00,7704,51079
2015-06-08 18:00:00,7789,49422
2015-06-08 20:00:00,8933,49171
2015-06-08 22:00:00,6972,45607
2015-06-09 00:00:00,7001,48075
2015-06-09 02:00:00,6010,41275
2015-06-09 04:00:00,4981,37536
2015-06-09 06:00:00,5836,39572
2015-06-09 08:00:00,9138,49169
2015-06-09 10:00:00,8662,52717
2015-06-09 12:00:00,9976,54671
2015-06-09 14:00:00,8139,53621
2015-06-09 16:00:00,6549,51497
2015-06-09 18:00:00,7153,49819
2015-06-09 20:00:00,8499,49441
2015-06-09 22:00:00,7612,45668
2015-06-10 00:00:00,7487,48274
2015-06-10 02:00:00,6165,41413
2015-06-10 04:00:00,5331,37931
2015-06-10 06:00:00,5896,39707
2015-06-10 08:00:00,8844,48970
2015-06-10 10:00:00,10431,52778
2015-06-10 12:00:00,9814,54630
2015-06-10 14:00:00,8235,53722
2015-06-10 16:00:00,7295,51505
2015-06-10 18:00:00,8088,50248
2015-06-10 20:00:00,10063,49725
2015-06-10 22:00:00,7926,45944
2015-06-11 00:00:00,7173,48625
2015-06-11 02:00:00,5990,41957
2015-06-11 04:00:00,5866,37966
2015-06-11 06:00:00,5910,39784
2015-06-11 08:00:00,9787,49156
2015-06-11 10:00:00,11300,53516
2015-06-11 12:00:00,10838,55721
2015-06-11 14:00:00,9454,54960
2015-06-11 16:00:00,8767,52959
2015-06-11 18:00:00,9982,51451
2015-06-11 20:00:00,10308,49941
2015-06-11 22:00:00,8346,46408
2015-06-12 00:00:00,7542,48864
2015-06-12 02:00:00,6456,41949
2015-06-12 04:00:00,5778,37681
2015-06-12 06:00:00,5887,39435
2015-06-12 08:00:00,9446,48882
2015-06-12 10:00:00,11326,53379
2015-06-12 12:00:00,10678,55497
2015-06-12 14:00:00,8817,53441
2015-06-12 16:00:00,7335,50759
2015-06-12 18:00:00,9039,49180
2015-06-12 20:00:00,10430,47760
2015-06-12 22:00:00,8938,44365
2015-06-13 00:00:00,9619,47397
2015-06-13 02:00:00,7504,40142
2015-06-13 04:00:00,6856,35519
2015-06-13 06:00:00,7160,34556
2015-06-13 08:00:00,8035,38219
2015-06-13 10:00:00,9557,44154
2015-06-13 12:00:00,8883,46606
2015-06-13 14:00:00,6969,45237
2015-06-13 16:00:00,6866,42637
2015-06-13 18:00:00,6908,41900
2015-06-13 20:00:00,8655,41837
2015-06-13 22:00:00,8788,40134
2015-06-14 00:00:00,9359,44778
2015-06-14 02:00:00,7336,38278
2015-06-14 04:00:00,6670,33291
2015-06-14 06:00:00,6275,31593
2015-06-14 08:00:00,6618,33324
2015-06-14 10:00:00,7077,38778
2015-06-14 12:00:00,8187,42486
2015-06-14 14:00:00,7453,40945
2015-06-14 16:00:00,7031,38216
2015-06-14 18:00:00,7592,38324
2015-06-14 20:00:00,9542,41217
2015-06-14 22:00:00,9407,40813
2015-06-15 00:00:00,9161,43965
2015-06-15 02:00:00,8408,37778
2015-06-15 04:00:00,7830,34031
2015-06-15 06:00:00,8243,37153
2015-06-15 08:00:00,10246,47000
2015-06-15 10:00:00,11109,51686
2015-06-15 12:00:00,11817,53658
2015-06-15 14:00:00,10105,52719
2015-06-15 16:00:00,8681,50603
2015-06-15 18:00:00,8846,48944
2015-06-15 20:00:00,9636,48645
2015-06-15 22:00:00,8531,44585
2015-06-16 00:00:00,9003,47631
2015-06-16 02:00:00,7712,40703
2015-06-16 04:00:00,7591,36973
2015-06-16 06:00:00,7883,38992
2015-06-16 08:00:00,8467,48427
2015-06-16 10:00:00,11245,52465
2015-06-16 12:00:00,10374,54321
2015-06-16 14:00:00,9863,53277
2015-06-16 16:00:00,9986,50982
2015-06-16 18:00:00,9537,49387
2015-06-16 20:00:00,9475,48796
2015-06-16 22:00:00,8085,44757
2015-06-17 00:00:00,8524,47706
2015-06-17 02:00:00,8199,40803
2015-06-17 04:00:00,7908,37046
2015-06-17 06:00:00,7665,39039
2015-06-17 08:00:00,10180,48418
2015-06-17 10:00:00,12491,52605
2015-06-17 12:00:00,11886,54291
2015-06-17 14:00:00,9919,53635
2015-06-17 16:00:00,9488,51462
2015-06-17 18:00:00,10444,49730
2015-06-17 20:00:00,11400,49307
2015-06-17 22:00:00,10087,45391
2015-06-18 00:00:00,10420,48672
2015-06-18 02:00:00,8218,41439
2015-06-18 04:00:00,7859,37692
2015-06-18 06:00:00,8107,39401
2015-06-18 08:00:00,10662,49117
2015-06-18 10:00:00,11555,53290
2015-06-18 12:00:00,11301,55194
2015-06-18 14:00:00,10641,54117
2015-06-18 16:00:00,9388,51811
2015-06-18 18:00:00,9482,50405
2015-06-18 20:00:00,9965,49287
2015-06-18 22:00:00,8319,45480
2015-06-19 00:00:00,9425,48207
2015-06-19 02:00:00,7772,41248
2015-06-19 04:00:00,7436,37523
2015-06-19 06:00:00,7337,39127
2015-06-19 08:00:00,8658,48172
2015-06-19 10:00:00,10932,52286
2015-06-19 12:00:00,10599,53812
2015-06-19 14:00:00,9030,52285
2015-06-19 16:00:00,8519,49570
2015-06-19 18:00:00,9703,48291
2015-06-19 20:00:00,9090,46912
2015-06-19 22:00:00,8871,44142
2015-06-20 00:00:00,9164,47378
2015-06-20 02:00:00,7429,40003
2015-06-20 04:00:00,6596,35468
2015-06-20 06:00:00,6462,34568
2015-06-20 08:00:00,6455,38167
2015-06-20 10:00:00,8524,43821
2015-06-20 12:00:00,7933,46281
2015-06-20 14:00:00,6081,44923
2015-06-20 16:00:00,5801,42256
2015-06-20 18:00:00,6518,41634
2015-06-20 20:00:00,8315,41824
2015-06-20 22:00:00,7976,40512
2015-06-21 00:00:00,9392,44956
2015-06-21 02:00:00,6317,38404
2015-06-21 04:00:00,5572,33537
2015-06-21 06:00:00,4970,31356
2015-06-21 08:00:00,4846,33299
2015-06-21 10:00:00,5929,38816
2015-06-21 12:00:00,5844,42268
2015-06-21 14:00:00,5534,40890
2015-06-21 16:00:00,5335,38313
2015-06-21 18:00:00,5473,38201
2015-06-21 20:00:00,7010,40663
2015-06-21 22:00:00,7415,40669
2015-06-22 00:00:00,8434,44573
2015-06-22 02:00:00,5689,38230
2015-06-22 04:00:00,5668,34596
2015-06-22 06:00:00,5873,37104
2015-06-22 08:00:00,8304,46805
2015-06-22 10:00:00,9252,51538
2015-06-22 12:00:00,10428,54202
2015-06-22 14:00:00,9683,53690
2015-06-22 16:00:00,10626,51724
2015-06-22 18:00:00,10004,50397
2015-06-22 20:00:00,9894,50088
2015-06-22 22:00:00,8095,45988
2015-06-23 00:00:00,8444,48557
2015-06-23 02:00:00,5714,41449
2015-06-23 04:00:00,5455,37698
2015-06-23 06:00:00,5769,39726
2015-06-23 08:00:00,8621,48911
2015-06-23 10:00:00,9335,52809
2015-06-23 12:00:00,10088,54905
2015-06-23 14:00:00,8738,53783
2015-06-23 16:00:00,8107,51614
2015-06-23 18:00:00,8199,49838
2015-06-23 20:00:00,8583,49220
2015-06-23 22:00:00,7143,45607
2015-06-24 00:00:00,9254,48632
2015-06-24 02:00:00,5737,41720
2015-06-24 04:00:00,5067,37629
2015-06-24 06:00:00,5726,39536
2015-06-24 08:00:00,8299,48777
2015-06-24 10:00:00,9925,52781
2015-06-24 12:00:00,9878,54776
2015-06-24 14:00:00,8916,54027
2015-06-24 16:00:00,7232,51646
2015-06-24 18:00:00,7462,50001
2015-06-24 20:00:00,9909,49768
2015-06-24 22:00:00,7616,46278
2015-06-25 00:00:00,9072,49128
2015-06-25 02:00:00,5838,41878
2015-06-25 04:00:00,5728,37857
2015-06-25 06:00:00,5869,39371
2015-06-25 08:00:00,7441,48681
2015-06-25 10:00:00,6919,53021
2015-06-25 12:00:00,10100,55187
2015-06-25 14:00:00,7230,54740
2015-06-25 16:00:00,7744,52662
2015-06-25 18:00:00,9392,50997
2015-06-25 20:00:00,11086,50073
2015-06-25 22:00:00,9572,46639
2015-06-26 00:00:00,9512,49647
2015-06-26 02:00:00,6299,42046
2015-06-26 04:00:00,5443,38112
2015-06-26 06:00:00,5794,39569
2015-06-26 08:00:00,8156,48366
2015-06-26 10:00:00,10525,53207
2015-06-26 12:00:00,11310,55617
2015-06-26 14:00:00,9147,54744
2015-06-26 16:00:00,7636,52549
2015-06-26 18:00:00,8281,50928
2015-06-26 20:00:00,9330,48991
2015-06-26 22:00:00,7868,46058
2015-06-27 00:00:00,9410,49416
2015-06-27 02:00:00,5910,41430
2015-06-27 04:00:00,4901,36559
2015-06-27 06:00:00,4680,35480
2015-06-27 08:00:00,5806,39020
2015-06-27 10:00:00,8650,44990
2015-06-27 12:00:00,7061,47193
2015-06-27 14:00:00,5293,46147
2015-06-27 16:00:00,4942,43734
2015-06-27 18:00:00,5645,43195
2015-06-27 20:00:00,7767,43082
2015-06-27 22:00:00,7524,41315
2015-06-28 00:00:00,8493,46013
2015-06-28 02:00:00,5184,39165
2015-06-28 04:00:00,4208,34441
2015-06-28 06:00:00,4177,32309
2015-06-28 08:00:00,4150,34193
2015-06-28 10:00:00,4720,39712
2015-06-28 12:00:00,5383,43156
2015-06-28 14:00:00,4475,42262
2015-06-28 16:00:00,3817,40018
2015-06-28 18:00:00,4957,39994
2015-06-28 20:00:00,7302,42540
2015-06-28 22:00:00,7618,42802
2015-06-29 00:00:00,7109,45839
2015-06-29 02:00:00,4761,39088
2015-06-29 04:00:00,4054,35375
2015-06-29 06:00:00,4597,37964
2015-06-29 08:00:00,5984,47338
2015-06-29 10:00:00,8528,52480
2015-06-29 12:00:00,8802,55206
2015-06-29 14:00:00,7224,55325
2015-06-29 16:00:00,6741,53679
2015-06-29 18:00:00,8590,52097
2015-06-29 20:00:00,8710,51228
2015-06-29 22:00:00,7530,47673
2015-06-30 00:00:00,7222,50080
2015-06-30 02:00:00,4328,42663
2015-06-30 04:00:00,4003,38758
2015-06-30 06:00:00,4259,40456
2015-06-30 08:00:00,6936,49734
2015-06-30 10:00:00,9004,54791
2015-06-30 12:00:00,8861,57346
2015-06-30 14:00:00,6825,57018
2015-06-30 16:00:00,6427,55332
2015-06-30 18:00:00,7326,53826
2015-06-30 20:00:00,7619,52550
2015-06-30 22:00:00,6385,48539
2015-07-01 00:00:00,5298,49856
2015-07-01 02:00:00,4626,42649
2015-07-01 04:00:00,4515,39606
2015-07-01 06:00:00,4996,41408
2015-07-01 08:00:00,5445,49968
2015-07-01 10:00:00,9828,55758
2015-07-01 12:00:00,9332,58656
2015-07-01 14:00:00,7489,58206
2015-07-01 16:00:00,6204,56281
2015-07-01 18:00:00,6566,54508
2015-07-01 20:00:00,8248,52993
2015-07-01 22:00:00,6261,49545
2015-07-02 00:00:00,6391,51679
2015-07-02 02:00:00,4632,43754
2015-07-02 04:00:00,4351,39871
2015-07-02 06:00:00,4511,41688
2015-07-02 08:00:00,6342,50412
2015-07-02 10:00:00,8392,55697
2015-07-02 12:00:00,8003,58419
2015-07-02 14:00:00,6371,57820
2015-07-02 16:00:00,6419,56197
2015-07-02 18:00:00,7160,54730
2015-07-02 20:00:00,6768,52811
2015-07-02 22:00:00,6102,49254
2015-07-03 00:00:00,7155,51392
2015-07-03 02:00:00,5235,43739
2015-07-03 04:00:00,4696,40055
2015-07-03 06:00:00,4957,41737
2015-07-03 08:00:00,7110,50262
2015-07-03 10:00:00,9498,55506
2015-07-03 12:00:00,10509,58096
2015-07-03 14:00:00,7999,57457
2015-07-03 16:00:00,7878,55683
2015-07-03 18:00:00,8299,54592
2015-07-03 20:00:00,7239,52091
2015-07-03 22:00:00,5815,49023
2015-07-04 00:00:00,7596,51429
2015-07-04 02:00:00,5137,43500
2015-07-04 04:00:00,4149,38767
2015-07-04 06:00:00,3924,37532
2015-07-04 08:00:00,4358,41142
2015-07-04 10:00:00,5513,47280
2015-07-04 12:00:00,6447,49940
2015-07-04 14:00:00,5901,49102
2015-07-04 16:00:00,5393,47195
2015-07-04 18:00:00,6117,46768
2015-07-04 20:00:00,8245,45964
2015-07-04 22:00:00,7500,44091
2015-07-05 00:00:00,8369,47297
2015-07-05 02:00:00,5098,40317
2015-07-05 04:00:00,4215,35775
2015-07-05 06:00:00,4065,33895
2015-07-05 08:00:00,3971,35685
2015-07-05 10:00:00,4596,40826
2015-07-05 12:00:00,5241,44404
2015-07-05 14:00:00,4621,43737
2015-07-05 16:00:00,4322,41633
2015-07-05 18:00:00,5161,41619
2015-07-05 20:00:00,6112,43645
2015-07-05 22:00:00,6719,43614
2015-07-06 00:00:00,5850,46386
2015-07-06 02:00:00,4592,39374
2015-07-06 04:00:00,4360,36208
2015-07-06 06:00:00,4646,39283
2015-07-06 08:00:00,5932,47527
2015-07-06 10:00:00,8267,53621
2015-07-06 12:00:00,8875,56659
2015-07-06 14:00:00,8686,56797
2015-07-06 16:00:00,7530,55421
2015-07-06 18:00:00,8568,53872
2015-07-06 20:00:00,10272,52785
2015-07-06 22:00:00,8439,49340
2015-07-07 00:00:00,7005,50950
2015-07-07 02:00:00,4807,43545
2015-07-07 04:00:00,4631,39939
2015-07-07 06:00:00,5191,41747
2015-07-07 08:00:00,7327,49545
2015-07-07 10:00:00,9657,55722
2015-07-07 12:00:00,10429,58681
2015-07-07 14:00:00,8619,58024
2015-07-07 16:00:00,6780,55918
2015-07-07 18:00:00,7293,53953
2015-07-07 20:00:00,7248,52419
2015-07-07 22:00:00,5519,48811
2015-07-08 00:00:00,5690,50457
2015-07-08 00:00:00,5690,50457
2015-07-08 02:00:00,4746,43130
2015-07-08 02:00:00,4746,43130
2015-07-08 04:00:00,4260,39696
2015-07-08 04:00:00,4260,39696
2015-07-08 06:00:00,4642,41587
2015-07-08 06:00:00,4642,41587
2015-07-08 08:00:00,6914,49015
2015-07-08 08:00:00,6914,49015
2015-07-08 10:00:00,7459,54062
2015-07-08 10:00:00,7459,54062
2015-07-08 12:00:00,6778,56334
2015-07-08 12:00:00,6778,56334
2015-07-08 14:00:00,6690,55317
2015-07-08 14:00:00,6690,55317
2015-07-08 16:00:00,5874,53202
2015-07-08 16:00:00,5874,53202
2015-07-08 18:00:00,6487,51439
2015-07-08 18:00:00,6487,51439
2015-07-08 20:00:00,7059,50820
2015-07-08 20:00:00,7059,50820
2015-07-08 22:00:00,5847,47454
2015-07-08 22:00:00,5847,47454
2015-03-18 00:00:00,7818,60487
2015-03-18 00:00:00,7818,60487
2015-03-18 02:00:00,6259,55483
2015-03-18 02:00:00,6259,55483
2015-03-18 04:00:00,5152,51678
2015-03-18 04:00:00,5152,51678
2015-03-18 06:00:00,6349,56301
2015-03-18 06:00:00,6349,56301
2015-03-18 08:00:00,11327,65901
2015-03-18 08:00:00,11327,65901
2015-03-18 10:00:00,10831,66199
2015-03-18 10:00:00,10831,66199
2015-03-18 12:00:00,9005,64570
2015-03-18 12:00:00,9005,64570
2015-03-18 14:00:00,6990,61442
2015-03-18 14:00:00,6990,61442
2015-03-18 16:00:00,5887,57438
2015-03-18 16:00:00,5887,57438
2015-03-18 18:00:00,7098,57679
2015-03-18 18:00:00,7098,57679
2015-03-18 20:00:00,11335,66020
2015-03-18 20:00:00,11335,66020
2015-03-18 22:00:00,6598,58116
2015-03-18 22:00:00,6598,58116
2015-03-19 00:00:00,7121,60324
2015-03-19 02:00:00,5158,55480
2015-03-19 04:00:00,4793,51699
2015-03-19 06:00:00,5715,56145
2015-03-19 08:00:00,10967,66336
2015-03-19 10:00:00,10582,67047
2015-03-19 12:00:00,10232,66915
2015-03-19 14:00:00,8258,64816
2015-03-19 16:00:00,7201,61243
2015-03-19 18:00:00,10089,61684
2015-03-19 20:00:00,12447,68457
2015-03-19 22:00:00,7116,59817
2015-03-20 00:00:00,8533,61627
2015-03-20 02:00:00,6593,56299
2015-03-20 04:00:00,4761,52166
2015-03-20 06:00:00,5637,56209
2015-03-20 08:00:00,9859,66469
2015-03-20 10:00:00,11152,68770
2015-03-20 12:00:00,11781,69263
2015-03-20 14:00:00,8697,65870
2015-03-20 16:00:00,6365,61062
2015-03-20 18:00:00,7811,61175
2015-03-20 20:00:00,12376,67442
2015-03-20 22:00:00,9452,59966
2015-03-21 00:00:00,11882,61898
2015-03-21 02:00:00,6926,55745
2015-03-21 04:00:00,5750,50916
2015-03-21 06:00:00,5501,51952
2015-03-21 08:00:00,6979,55554
2015-03-21 10:00:00,9375,60575
2015-03-21 12:00:00,8058,61552
2015-03-21 14:00:00,6979,59582
2015-03-21 16:00:00,5501,56123
2015-03-21 18:00:00,6783,57233
2015-03-21 20:00:00,10088,63003
2015-03-21 22:00:00,7376,57438
2015-03-22 00:00:00,8325,61154
2015-03-22 02:00:00,5670,55835
2015-03-22 04:00:00,4565,50526
2015-03-22 06:00:00,4149,50251
2015-03-22 08:00:00,4819,51895
2015-03-22 10:00:00,5410,56939
2015-03-22 12:00:00,6138,59643
2015-03-22 14:00:00,5461,57321
2015-03-22 16:00:00,5408,52816
2015-03-22 18:00:00,5552,53514
2015-03-22 20:00:00,12135,63575
2015-03-22 22:00:00,9150,58641
2015-03-23 00:00:00,8660,61529
2015-03-23 02:00:00,5855,57663
2015-03-23 04:00:00,5397,54099
2015-03-23 06:00:00,6227,59880
2015-03-23 08:00:00,11097,69905
2015-03-23 10:00:00,11078,69091
2015-03-23 12:00:00,9072,66392
2015-03-23 14:00:00,6583,63058
2015-03-23 16:00:00,5842,58590
2015-03-23 18:00:00,7237,58259
2015-03-23 20:00:00,12179,67335
2015-03-23 22:00:00,7744,59437
2015-03-24 00:00:00,7802,61717
2015-03-24 02:00:00,5383,56793
2015-03-24 04:00:00,4616,52877
2015-03-24 06:00:00,5515,57526
2015-03-24 08:00:00,10513,67296
2015-03-24 10:00:00,10862,68088
2015-03-24 12:00:00,10207,68313
2015-03-24 14:00:00,8307,66736
2015-03-24 16:00:00,7275,64337
2015-03-24 18:00:00,9306,65212
2015-03-24 20:00:00,12860,71348
2015-03-24 22:00:00,7380,62557
2015-03-25 00:00:00,7711,64188
2015-03-25 02:00:00,5088,58842
2015-03-25 04:00:00,4660,55126
2015-03-25 06:00:00,5653,59862
2015-03-25 08:00:00,10781,70310
2015-03-25 10:00:00,11803,71993
2015-03-25 12:00:00,10109,71614
2015-03-25 14:00:00,8333,69358
2015-03-25 16:00:00,6276,65670
2015-03-25 18:00:00,6947,65285
2015-03-25 20:00:00,12155,72511
2015-03-25 22:00:00,7372,64528
2015-03-26 00:00:00,8503,66713
2015-03-26 02:00:00,6211,61839
2015-03-26 04:00:00,5869,57946
2015-03-26 06:00:00,6879,62612
2015-03-26 08:00:00,9951,71925
2015-03-26 10:00:00,10393,72407
2015-03-26 12:00:00,9561,71954
2015-03-26 14:00:00,7987,70069
2015-03-26 16:00:00,7232,66198
2015-03-26 18:00:00,8314,65539
2015-03-26 20:00:00,12698,71954
2015-03-26 22:00:00,7681,63580
2015-03-27 00:00:00,7964,64846
2015-03-27 02:00:00,5465,59623
2015-03-27 04:00:00,4812,55651
2015-03-27 06:00:00,6373,60205
2015-03-27 08:00:00,11664,69217
2015-03-27 10:00:00,10378,68306
2015-03-27 12:00:00,8722,66921
2015-03-27 14:00:00,6554,64290
2015-03-27 16:00:00,5528,60001
2015-03-27 18:00:00,6626,60306
2015-03-27 20:00:00,12327,67409
2015-03-27 22:00:00,8164,60492
2015-03-28 00:00:00,9282,62478
2015-03-28 02:00:00,6119,55936
2015-03-28 04:00:00,5479,50818
2015-03-28 06:00:00,4951,51729
2015-03-28 08:00:00,6179,54664
2015-03-28 10:00:00,7858,58808
2015-03-28 12:00:00,6399,59415
2015-03-28 14:00:00,5153,56853
2015-03-28 16:00:00,4486,52524
2015-03-28 18:00:00,5390,52843
2015-03-28 20:00:00,9809,59693
2015-03-28 22:00:00,6034,54074
2015-03-29 00:00:00,6819,57388
2015-03-29 02:00:00,4650,52087
2015-03-29 04:00:00,4498,49358
2015-03-29 06:00:00,4034,45956
2015-03-29 08:00:00,4461,46243
2015-03-29 10:00:00,5043,51406
2015-03-29 12:00:00,5379,55475
2015-03-29 14:00:00,4843,54482
2015-03-29 16:00:00,4322,50138
2015-03-29 18:00:00,4556,50722
2015-03-29 20:00:00,7409,56610
2015-03-29 22:00:00,7231,55055
2015-03-30 00:00:00,7345,56820
2015-03-30 02:00:00,5870,51563
2015-03-30 04:00:00,5569,47351
2015-03-30 06:00:00,6137,51626
2015-03-30 08:00:00,10149,62770
2015-03-30 10:00:00,9934,65068
2015-03-30 12:00:00,10039,64715
2015-03-30 14:00:00,8333,62732
2015-03-30 16:00:00,7498,59016
2015-03-30 18:00:00,8019,58364
2015-03-30 20:00:00,10556,61505
2015-03-30 22:00:00,7727,57393
2015-03-31 00:00:00,7697,59149
2015-03-31 02:00:00,6958,52971
2015-03-31 04:00:00,6820,48778
2015-03-31 06:00:00,6906,52246
2015-03-31 08:00:00,10224,63205
2015-03-31 10:00:00,10407,65048
2015-03-31 12:00:00,9931,65210
2015-03-31 14:00:00,8288,62781
2015-03-31 16:00:00,7283,58808
2015-03-31 18:00:00,7818,57368
2015-03-31 20:00:00,9505,60022
2015-03-31 22:00:00,9658,58219
2015-04-01 00:00:00,8979,60039
2015-04-01 02:00:00,7781,54486
2015-04-01 04:00:00,6955,50761
2015-04-01 06:00:00,7267,55097
2015-04-01 08:00:00,11896,66108
2015-04-01 10:00:00,11120,67426
2015-04-01 12:00:00,10511,66871
2015-04-01 14:00:00,8609,64112
2015-04-01 16:00:00,7792,60114
2015-04-01 18:00:00,7347,58826
2015-04-01 20:00:00,10708,62032
2015-04-01 22:00:00,9796,59642
2015-04-02 00:00:00,9928,61690
2015-04-02 02:00:00,7471,56124
2015-04-02 04:00:00,7095,52168
2015-04-02 06:00:00,7386,56017
2015-04-02 08:00:00,11493,67044
2015-04-02 10:00:00,11543,68406
2015-04-02 12:00:00,10765,68148
2015-04-02 14:00:00,9042,65774
2015-04-02 16:00:00,7712,61520
2015-04-02 18:00:00,9605,60241
2015-04-02 20:00:00,10026,62407
2015-04-02 22:00:00,8727,59486
2015-04-03 00:00:00,9777,61250
2015-04-03 02:00:00,8017,55099
2015-04-03 04:00:00,7505,50856
2015-04-03 06:00:00,7523,54006
2015-04-03 08:00:00,11075,64251
2015-04-03 10:00:00,11346,66291
2015-04-03 12:00:00,11164,65868
2015-04-03 14:00:00,9734,63567
2015-04-03 16:00:00,8983,59139
2015-04-03 18:00:00,9346,58329
2015-04-03 20:00:00,10954,60302
2015-04-03 22:00:00,8700,57866
2015-04-04 00:00:00,11324,59897
2015-04-04 02:00:00,8138,52936
2015-04-04 04:00:00,7167,47791
2015-04-04 06:00:00,7142,48117
2015-04-04 08:00:00,7494,51901
2015-04-04 10:00:00,9937,57662
2015-04-04 12:00:00,9097,58938
2015-04-04 14:00:00,7776,57165
2015-04-04 16:00:00,7308,53570
2015-04-04 18:00:00,7362,53309
2015-04-04 20:00:00,8573,56866
2015-04-04 22:00:00,8783,55721
2015-04-05 00:00:00,9660,60063
2015-04-05 02:00:00,7346,54679
2015-04-05 04:00:00,6866,49725
2015-04-05 06:00:00,6908,49610
2015-04-05 08:00:00,6873,51816
2015-04-05 10:00:00,7785,56204
2015-04-05 12:00:00,7566,56245
2015-04-05 14:00:00,6946,52061
2015-04-05 16:00:00,6963,47187
2015-04-05 18:00:00,6514,46268
2015-04-05 20:00:00,7796,51450
2015-04-05 22:00:00,9362,54667
2015-04-06 00:00:00,9896,59030
2015-04-06 02:00:00,7240,54157
2015-04-06 04:00:00,6525,50209
2015-04-06 06:00:00,6559,51291
2015-04-06 08:00:00,7432,53471
2015-04-06 10:00:00,7633,56810
2015-04-06 12:00:00,7256,56319
2015-04-06 14:00:00,6811,52600
2015-04-06 16:00:00,6335,47245
2015-04-06 18:00:00,6817,47180
2015-04-06 20:00:00,7289,52907
2015-04-06 22:00:00,8244,54248
2015-04-07 00:00:00,8268,57036
2015-04-07 02:00:00,6968,52767
2015-04-07 04:00:00,6381,49516
2015-04-07 06:00:00,6711,55251
2015-04-07 08:00:00,10818,66704
2015-04-07 10:00:00,10181,66505
2015-04-07 12:00:00,9273,64397
2015-04-07 14:00:00,7585,61178
2015-04-07 16:00:00,7241,56343
2015-04-07 18:00:00,7254,54411
2015-04-07 20:00:00,8786,57202
2015-04-07 22:00:00,7985,56513
2015-04-08 00:00:00,8203,58667
2015-04-08 02:00:00,6762,53468
2015-04-08 04:00:00,6760,50130
2015-04-08 06:00:00,6865,54658
2015-04-08 08:00:00,11161,65930
2015-04-08 10:00:00,9347,65146
2015-04-08 12:00:00,8191,62647
2015-04-08 14:00:00,7146,59284
2015-04-08 16:00:00,7045,54517
2015-04-08 18:00:00,7324,52613
2015-04-08 20:00:00,8934,55035
2015-04-08 22:00:00,8587,54362
2015-04-09 00:00:00,7824,56562
2015-04-09 02:00:00,6602,51557
2015-04-09 04:00:00,6486,47779
2015-04-09 06:00:00,6781,52162
2015-04-09 08:00:00,10457,62554
2015-04-09 10:00:00,8844,61926
2015-04-09 12:00:00,8637,59871
2015-04-09 14:00:00,6972,56939
2015-04-09 16:00:00,7257,52782
2015-04-09 18:00:00,7064,50932
2015-04-09 20:00:00,9460,52857
2015-04-09 22:00:00,8205,52028
2015-04-10 00:00:00,8495,54120
2015-04-10 02:00:00,6349,48463
2015-04-10 04:00:00,6006,44832
2015-04-10 06:00:00,6651,48984
2015-04-10 08:00:00,10840,59130
2015-04-10 10:00:00,9834,59409
2015-04-10 12:00:00,9457,57958
2015-04-10 14:00:00,7566,55340
2015-04-10 16:00:00,6584,51274
2015-04-10 18:00:00,7299,50268
2015-04-10 20:00:00,8798,51731
2015-04-10 22:00:00,8777,50923
2015-04-11 00:00:00,9835,52929
2015-04-11 02:00:00,7101,46347
2015-04-11 04:00:00,5605,41465
2015-04-11 06:00:00,5617,41956
