id_circo,Exprimes,nom,voix
69014,50748,LE PEN,9819
70001,67427,LE PEN,22581
70002,67312,LE PEN,24037
71001,55655,LE PEN,12441
71002,57910,LE PEN,15917
71003,60355,LE PEN,17021
71004,61783,LE PEN,19697
71005,63597,LE PEN,16894
72001,53851,LE PEN,12709
72002,58330,LE PEN,15496
72003,62858,LE PEN,20074
72004,58781,LE PEN,16469
72005,63242,LE PEN,17486
73001,71875,LE PEN,16424
73002,57256,LE PEN,14009
73003,57605,LE PEN,15115
73004,59622,LE PEN,11185
74001,84401,LE PEN,16256
74002,76740,LE PEN,13650
74003,67470,LE PEN,16064
74004,63604,LE PEN,12418
74005,75251,LE PEN,16122
74006,59673,LE PEN,13234
75001,77053,LE PEN,5258
75002,59727,LE PEN,2783
75003,54947,LE PEN,2953
75004,58273,LE PEN,3200
75005,61202,LE PEN,2513
75006,62012,LE PEN,2813
75007,62821,LE PEN,2739
75008,63271,LE PEN,4074
75009,53653,LE PEN,3678
75010,53100,LE PEN,3590
75011,57972,LE PEN,2728
75012,60518,LE PEN,3411
75013,60235,LE PEN,4140
75014,59602,LE PEN,3497
75015,59162,LE PEN,3423
75016,53983,LE PEN,2845
75017,43435,LE PEN,2349
75018,54096,LE PEN,2435
76001,47893,LE PEN,5935
76002,73552,LE PEN,17288
76003,48176,LE PEN,10160
76004,60991,LE PEN,17270
76005,71173,LE PEN,22375
76006,81323,LE PEN,28833
76007,61414,LE PEN,12831
76008,42653,LE PEN,10764
76009,71631,LE PEN,23821
76010,84159,LE PEN,28529
77001,50561,LE PEN,10586
77002,60124,LE PEN,13533
77003,56952,LE PEN,15476
77004,65890,LE PEN,22088
77005,64159,LE PEN,17549
77006,58843,LE PEN,16391
77007,65280,LE PEN,15602
77008,70524,LE PEN,12313
77009,62891,LE PEN,14399
77010,58379,LE PEN,8820
77011,47326,LE PEN,8981
78001,65075,LE PEN,5963
78002,68761,LE PEN,7502
78003,65344,LE PEN,7193
78004,62636,LE PEN,6508
78005,57624,LE PEN,6319
78006,57171,LE PEN,6391
78007,59614,LE PEN,9498
78008,52394,LE PEN,10775
78009,69806,LE PEN,15123
78010,71697,LE PEN,11605
78011,51619,LE PEN,6741
78012,54765,LE PEN,7780
79001,69333,LE PEN,12630
79002,74597,LE PEN,18539
79003,63874,LE PEN,16734
80001,58563,LE PEN,17711
80002,55507,LE PEN,10574
80003,61876,LE PEN,22759
80004,63560,LE PEN,22411
80005,59412,LE PEN,24569
81001,64848,LE PEN,15452
81002,84551,LE PEN,20478
81003,80443,LE PEN,20613
82001,71254,LE PEN,18516
82002,74566,LE PEN,23667
83001,50291,LE PEN,11934
83002,65755,LE PEN,19997
83003,77007,LE PEN,21328
83004,81128,LE PEN,26094
83005,74295,LE PEN,24516
83006,94538,LE PEN,31509
83007,74800,LE PEN,21485
83008,80916,LE PEN,26424
84001,50884,LE PEN,11448
84002,64054,LE PEN,18571
84003,58729,LE PEN,19999
84004,67501,LE PEN,21907
84005,62697,LE PEN,17488
85001,89700,LE PEN,20269
85002,85453,LE PEN,19926
85003,101776,LE PEN,24450
85004,79617,LE PEN,15288
85005,63163,LE PEN,17347
86001,61122,LE PEN,12256
86002,61343,LE PEN,10044
86003,55498,LE PEN,15327
86004,53689,LE PEN,16587
87001,63881,LE PEN,13880
87002,76146,LE PEN,17561
87003,62091,LE PEN,13916
88001,55214,LE PEN,16442
88002,52676,LE PEN,18801
88003,47211,LE PEN,13414
88004,48593,LE PEN,16989
89001,56926,LE PEN,15760
89002,54645,LE PEN,17554
89003,64940,LE PEN,21850
90001,35018,LE PEN,10110
90002,34636,LE PEN,8951
91001,48814,LE PEN,7828
91002,69142,LE PEN,18204
91003,75113,LE PEN,16074
91004,75831,LE PEN,14505
91005,54034,LE PEN,4871
91006,62473,LE PEN,8469
91007,52706,LE PEN,9119
91008,55318,LE PEN,8789
91009,58254,LE PEN,10385
91010,43256,LE PEN,7618
92001,45696,LE PEN,4483
92002,54641,LE PEN,3747
92003,64006,LE PEN,5382
92004,59550,LE PEN,5542
92005,58085,LE PEN,4445
92006,60803,LE PEN,4898
92007,69031,LE PEN,5910
92008,54139,LE PEN,4187
92009,50701,LE PEN,3246
92010,61971,LE PEN,4768
92011,53702,LE PEN,4624
92012,72528,LE PEN,7758
92013,69889,LE PEN,5822
93001,45451,LE PEN,3650
93002,35327,LE PEN,3290
93003,55009,LE PEN,7544
93004,41549,LE PEN,5262
93005,41355,LE PEN,6088
93006,38777,LE PEN,3061
93007,57451,LE PEN,4172
93008,43416,LE PEN,6599
93009,51841,LE PEN,4920
93010,46702,LE PEN,6224
93011,41970,LE PEN,5770
93012,44303,LE PEN,7963
94001,64620,LE PEN,7203
94002,46465,LE PEN,5455
94003,52828,LE PEN,9340
94004,55367,LE PEN,8920
94005,65948,LE PEN,7457
94006,63268,LE PEN,4561
94007,47492,LE PEN,6028
94008,60149,LE PEN,6701
94009,38090,LE PEN,4760
94010,48069,LE PEN,4735
94011,46762,LE PEN,4439
95001,62056,LE PEN,13874
95002,57913,LE PEN,11455
95003,70009,LE PEN,12634
95004,55677,LE PEN,8412
95005,47550,LE PEN,6255
95006,54394,LE PEN,7333
95007,49336,LE PEN,8091
95008,35259,LE PEN,4992
95009,48857,LE PEN,10791
95010,48534,LE PEN,7244
ZA001,31423,LE PEN,5302
ZA002,37495,LE PEN,7223
ZA003,37979,LE PEN,6508
ZA004,28188,LE PEN,5171
ZB001,33252,LE PEN,4811
ZB002,32837,LE PEN,4775
ZB003,24131,LE PEN,2734
ZB004,32729,LE PEN,4175
ZC001,22872,LE PEN,4195
ZC002,12989,LE PEN,2139
ZD001,46037,LE PEN,9715
ZD002,48534,LE PEN,9765
ZD003,51617,LE PEN,15524
ZD004,60872,LE PEN,14971
ZD005,41442,LE PEN,12677
ZD006,40331,LE PEN,10987
ZD007,57933,LE PEN,12131
ZM001,15767,LE PEN,5925
ZM002,19283,LE PEN,9033
ZN001,33947,LE PEN,5712
ZN002,36553,LE PEN,7561
ZP001,24560,LE PEN,4397
ZP002,16823,LE PEN,3661
ZP003,18647,LE PEN,3647
ZS001,2701,LE PEN,459
ZW001,5359,LE PEN,579
ZX001,8368,LE PEN,1445
ZZ001,75534,LE PEN,2970
ZZ002,17907,LE PEN,1002
ZZ003,49868,LE PEN,1292
ZZ004,65144,LE PEN,3452
ZZ005,33376,LE PEN,2985
ZZ006,64858,LE PEN,4611
ZZ007,52144,LE PEN,1730
ZZ008,23351,LE PEN,1227
ZZ009,39302,LE PEN,1923
ZZ010,39779,LE PEN,3306
ZZ011,37688,LE PEN,1882
01001,65584,ZEMMOUR,4974
01002,77747,ZEMMOUR,6722
01003,59919,ZEMMOUR,4834
01004,72760,ZEMMOUR,6136
01005,57014,ZEMMOUR,4864
02001,52465,ZEMMOUR,3411
02002,51406,ZEMMOUR,3828
02003,48125,ZEMMOUR,3078
02004,53914,ZEMMOUR,3759
02005,59950,ZEMMOUR,4190
03001,66667,ZEMMOUR,4143
03002,59465,ZEMMOUR,3633
03003,59823,ZEMMOUR,4585
04001,46936,ZEMMOUR,4020
04002,49747,ZEMMOUR,3906
05001,44867,ZEMMOUR,3367
05002,41368,ZEMMOUR,2797
06001,56112,ZEMMOUR,8204
06002,65133,ZEMMOUR,7771
06003,63218,ZEMMOUR,8519
06004,61346,ZEMMOUR,8912
06005,64695,ZEMMOUR,9095
06006,58991,ZEMMOUR,8773
06007,71658,ZEMMOUR,9381
06008,59509,ZEMMOUR,9867
06009,58113,ZEMMOUR,7686
07001,60088,ZEMMOUR,4519
07002,74781,ZEMMOUR,5236
07003,62106,ZEMMOUR,4444
08001,51839,ZEMMOUR,3465
08002,42079,ZEMMOUR,2733
08003,40018,ZEMMOUR,2573
09001,44277,ZEMMOUR,2645
09002,47427,ZEMMOUR,3176
10001,47434,ZEMMOUR,3472
10002,55203,ZEMMOUR,4421
10003,47033,ZEMMOUR,3481
11001,74951,ZEMMOUR,6533
11002,68003,ZEMMOUR,6186
11003,69472,ZEMMOUR,5715
12001,60968,ZEMMOUR,3801
12002,53343,ZEMMOUR,2912
12003,56591,ZEMMOUR,3399
13001,56171,ZEMMOUR,7378
13002,59406,ZEMMOUR,8795
13003,49382,ZEMMOUR,5683
13004,40930,ZEMMOUR,2278
13005,50543,ZEMMOUR,5078
13006,53096,ZEMMOUR,7172
13007,38896,ZEMMOUR,2288
13008,75879,ZEMMOUR,7873
13009,72814,ZEMMOUR,8427
13010,82774,ZEMMOUR,9729
13011,68080,ZEMMOUR,7284
13012,68477,ZEMMOUR,7803
13013,67418,ZEMMOUR,5960
13014,74328,ZEMMOUR,7493
13015,83333,ZEMMOUR,8963
13016,67093,ZEMMOUR,6413
14001,55255,ZEMMOUR,3011
14002,50586,ZEMMOUR,2131
14003,58593,ZEMMOUR,3346
14004,78707,ZEMMOUR,6097
14005,70602,ZEMMOUR,4208
14006,72488,ZEMMOUR,3462
15001,48188,ZEMMOUR,2718
15002,39914,ZEMMOUR,2188
16001,61609,ZEMMOUR,3423
16002,62572,ZEMMOUR,3705
16003,68485,ZEMMOUR,3489
17001,82670,ZEMMOUR,4757
17002,86176,ZEMMOUR,4631
17003,62950,ZEMMOUR,3682
17004,70948,ZEMMOUR,4578
17005,91323,ZEMMOUR,6699
18001,51019,ZEMMOUR,3698
18002,48643,ZEMMOUR,2879
18003,60871,ZEMMOUR,4245
19001,71742,ZEMMOUR,3746
19002,70858,ZEMMOUR,4266
2A001,31123,ZEMMOUR,4074
2A002,37738,ZEMMOUR,5125
2B001,38129,ZEMMOUR,4496
2B002,40382,ZEMMOUR,5161
21001,54611,ZEMMOUR,4575
21002,54422,ZEMMOUR,4017
21003,55294,ZEMMOUR,3688
21004,52840,ZEMMOUR,4196
21005,65578,ZEMMOUR,5175
22001,69562,ZEMMOUR,2983
22002,81330,ZEMMOUR,4649
22003,69321,ZEMMOUR,2806
22004,62824,ZEMMOUR,2600
22005,83356,ZEMMOUR,4281
23001,66848,ZEMMOUR,3501
24001,59229,ZEMMOUR,3874
24002,64261,ZEMMOUR,4716
24003,53049,ZEMMOUR,2997
24004,70017,ZEMMOUR,4213
25001,57302,ZEMMOUR,3681
25002,60576,ZEMMOUR,4167
25003,47634,ZEMMOUR,3563
25004,47241,ZEMMOUR,3756
25005,64344,ZEMMOUR,4319
26001,57156,ZEMMOUR,4234
26002,71496,ZEMMOUR,5881
26003,87632,ZEMMOUR,6027
26004,75140,ZEMMOUR,5868
27001,62713,ZEMMOUR,4550
27002,58921,ZEMMOUR,3645
27003,63920,ZEMMOUR,3929
27004,67403,ZEMMOUR,4056
27005,65904,ZEMMOUR,4750
28001,66536,ZEMMOUR,4735
28002,52738,ZEMMOUR,3464
28003,51263,ZEMMOUR,3175
28004,49484,ZEMMOUR,3429
29001,71355,ZEMMOUR,3745
29002,56529,ZEMMOUR,3165
29003,71427,ZEMMOUR,3386
29004,64842,ZEMMOUR,2562
29005,75985,ZEMMOUR,2958
29006,69904,ZEMMOUR,3423
29007,63994,ZEMMOUR,2861
29008,68883,ZEMMOUR,3507
30001,62858,ZEMMOUR,6141
30002,72139,ZEMMOUR,7014
30003,73020,ZEMMOUR,7335
30004,70901,ZEMMOUR,6124
30005,74210,ZEMMOUR,5627
30006,60851,ZEMMOUR,6238
31001,65127,ZEMMOUR,4262
31002,80693,ZEMMOUR,5646
31003,64296,ZEMMOUR,5567
31004,50396,ZEMMOUR,3043
31005,84229,ZEMMOUR,6058
31006,92132,ZEMMOUR,6106
31007,82486,ZEMMOUR,5941
31008,65598,ZEMMOUR,4636
31009,61260,ZEMMOUR,3748
31010,84762,ZEMMOUR,5606
32001,58057,ZEMMOUR,3728
32002,58342,ZEMMOUR,4668
33001,78315,ZEMMOUR,5934
33002,54782,ZEMMOUR,3773
33003,66328,ZEMMOUR,3342
33004,71773,ZEMMOUR,4075
33005,93319,ZEMMOUR,6262
33006,84880,ZEMMOUR,5174
33007,61250,ZEMMOUR,3392
33008,91926,ZEMMOUR,8023
33009,80961,ZEMMOUR,4976
33010,64157,ZEMMOUR,4607
33011,74719,ZEMMOUR,4364
33012,69610,ZEMMOUR,4399
34001,66559,ZEMMOUR,6528
34002,45852,ZEMMOUR,2810
34003,72126,ZEMMOUR,6297
34004,93416,ZEMMOUR,8034
34005,75720,ZEMMOUR,6100
34006,68394,ZEMMOUR,7085
34007,80173,ZEMMOUR,8516
34008,70342,ZEMMOUR,6243
34009,66146,ZEMMOUR,6138
35001,70645,ZEMMOUR,2778
35002,77136,ZEMMOUR,3852
35003,71242,ZEMMOUR,3020
35004,74266,ZEMMOUR,3259
35005,85061,ZEMMOUR,3387
35006,69474,ZEMMOUR,2874
35007,79331,ZEMMOUR,5183
35008,69677,ZEMMOUR,3110
36001,55143,ZEMMOUR,3522
36002,65854,ZEMMOUR,3916
37001,49284,ZEMMOUR,3332
37002,69653,ZEMMOUR,4092
37003,74699,ZEMMOUR,4251
37004,68234,ZEMMOUR,3783
37005,65620,ZEMMOUR,4473
38001,66452,ZEMMOUR,4457
38002,58033,ZEMMOUR,3602
38003,43376,ZEMMOUR,2432
38004,70673,ZEMMOUR,4741
38005,82639,ZEMMOUR,5337
38006,66793,ZEMMOUR,5946
38007,72857,ZEMMOUR,5497
38008,62334,ZEMMOUR,5085
38009,76527,ZEMMOUR,4997
38010,72612,ZEMMOUR,5356
39001,49671,ZEMMOUR,3221
39002,41820,ZEMMOUR,2894
39003,53736,ZEMMOUR,3542
40001,83343,ZEMMOUR,5712
40002,95690,ZEMMOUR,6659
40003,79017,ZEMMOUR,4446
41001,60068,ZEMMOUR,3945
41002,59252,ZEMMOUR,4744
41003,61490,ZEMMOUR,4014
42001,46671,ZEMMOUR,3415
42002,35520,ZEMMOUR,2637
42003,61957,ZEMMOUR,4905
42004,78514,ZEMMOUR,5891
42005,77418,ZEMMOUR,5540
42006,85858,ZEMMOUR,6318
43001,78658,ZEMMOUR,5541
43002,60997,ZEMMOUR,3988
44001,57757,ZEMMOUR,3828
44002,68858,ZEMMOUR,4527
44003,70491,ZEMMOUR,3337
44004,70063,ZEMMOUR,2969
44005,97442,ZEMMOUR,4868
44006,86410,ZEMMOUR,3803
44007,90037,ZEMMOUR,6404
44008,64821,ZEMMOUR,3017
44009,99578,ZEMMOUR,5379
44010,96965,ZEMMOUR,4629
45001,57120,ZEMMOUR,3865
45002,62937,ZEMMOUR,4387
45003,52704,ZEMMOUR,3545
45004,53093,ZEMMOUR,3861
45005,54054,ZEMMOUR,3500
45006,55514,ZEMMOUR,3720
46001,56838,ZEMMOUR,3452
46002,52552,ZEMMOUR,2671
47001,68038,ZEMMOUR,5839
47002,58737,ZEMMOUR,4943
47003,57327,ZEMMOUR,4864
48001,46996,ZEMMOUR,3148
49001,65099,ZEMMOUR,3724
49002,70611,ZEMMOUR,3327
49003,53427,ZEMMOUR,2783
49004,57220,ZEMMOUR,3186
49005,58728,ZEMMOUR,2657
49006,74474,ZEMMOUR,3105
49007,61783,ZEMMOUR,2922
50001,65037,ZEMMOUR,3068
50002,72428,ZEMMOUR,3586
50003,83151,ZEMMOUR,4171
50004,63842,ZEMMOUR,3165
51001,52055,ZEMMOUR,3702
51002,53207,ZEMMOUR,3924
51003,57020,ZEMMOUR,3948
51004,55179,ZEMMOUR,3889
51005,56645,ZEMMOUR,4038
52001,51309,ZEMMOUR,3352
52002,42499,ZEMMOUR,3098
53001,54407,ZEMMOUR,2841
53002,58933,ZEMMOUR,2970
53003,53568,ZEMMOUR,2231
54001,59232,ZEMMOUR,3899
54002,48730,ZEMMOUR,3286
54003,54463,ZEMMOUR,3515
54004,71161,ZEMMOUR,4611
54005,58454,ZEMMOUR,4279
54006,61760,ZEMMOUR,3928
55001,55829,ZEMMOUR,4215
55002,42684,ZEMMOUR,3132
56001,88794,ZEMMOUR,6036
56002,87469,ZEMMOUR,5190
56003,74271,ZEMMOUR,3681
56004,86504,ZEMMOUR,4590
56005,58966,ZEMMOUR,3496
56006,71370,ZEMMOUR,3602
57001,64583,ZEMMOUR,4665
57002,53932,ZEMMOUR,4144
57003,53147,ZEMMOUR,3978
57004,60164,ZEMMOUR,4620
57005,51511,ZEMMOUR,4185
57006,45015,ZEMMOUR,3389
57007,64070,ZEMMOUR,5104
57008,60211,ZEMMOUR,3832
57009,71686,ZEMMOUR,5452
58001,53240,ZEMMOUR,3386
58002,59201,ZEMMOUR,3992
59001,44244,ZEMMOUR,1942
59002,60671,ZEMMOUR,2691
59003,61951,ZEMMOUR,3725
59004,73163,ZEMMOUR,4532
59005,75028,ZEMMOUR,4372
59006,71894,ZEMMOUR,4540
59007,51307,ZEMMOUR,3087
59008,41887,ZEMMOUR,1788
59009,64701,ZEMMOUR,4425
59010,53700,ZEMMOUR,3199
59011,65072,ZEMMOUR,3621
59012,66331,ZEMMOUR,4002
59013,58456,ZEMMOUR,2867
59014,72869,ZEMMOUR,4458
59015,72305,ZEMMOUR,4106
59016,58586,ZEMMOUR,3000
59017,51739,ZEMMOUR,3025
59018,63773,ZEMMOUR,4139
59019,55822,ZEMMOUR,2817
59020,55197,ZEMMOUR,3055
59021,56085,ZEMMOUR,3777
60001,60526,ZEMMOUR,3581
60002,65144,ZEMMOUR,4523
60003,52295,ZEMMOUR,3296
60004,68776,ZEMMOUR,6953
60005,53365,ZEMMOUR,4025
60006,55942,ZEMMOUR,4180
60007,55666,ZEMMOUR,3775
61001,50042,ZEMMOUR,2910
61002,48813,ZEMMOUR,3232
61003,52095,ZEMMOUR,2768
62001,80061,ZEMMOUR,4785
62002,64660,ZEMMOUR,3591
62003,56643,ZEMMOUR,2365
62004,67104,ZEMMOUR,4050
62005,63425,ZEMMOUR,3243
62006,71851,ZEMMOUR,3935
62007,64599,ZEMMOUR,3838
62008,66943,ZEMMOUR,3193
62009,58669,ZEMMOUR,3255
62010,62905,ZEMMOUR,2611
62011,65767,ZEMMOUR,2779
62012,68026,ZEMMOUR,3119
63001,61032,ZEMMOUR,3504
63002,69588,ZEMMOUR,3918
63003,69422,ZEMMOUR,4310
63004,78177,ZEMMOUR,4393
63005,79368,ZEMMOUR,4499
64001,52954,ZEMMOUR,3505
64002,65571,ZEMMOUR,4217
64003,65217,ZEMMOUR,3555
64004,62708,ZEMMOUR,3109
64005,75242,ZEMMOUR,5562
64006,79798,ZEMMOUR,5929
65001,66551,ZEMMOUR,4012
65002,68337,ZEMMOUR,4702
66001,52503,ZEMMOUR,5020
66002,77144,ZEMMOUR,7565
66003,62294,ZEMMOUR,5207
66004,76627,ZEMMOUR,6990
67001,45491,ZEMMOUR,2968
67002,51733,ZEMMOUR,2960
67003,50648,ZEMMOUR,3201
67004,74057,ZEMMOUR,5645
67005,79159,ZEMMOUR,5389
67006,72943,ZEMMOUR,5249
67007,63442,ZEMMOUR,4590
67008,69268,ZEMMOUR,5072
67009,69978,ZEMMOUR,5384
68001,55825,ZEMMOUR,4136
68002,68947,ZEMMOUR,4728
68003,63490,ZEMMOUR,5672
68004,76835,ZEMMOUR,6230
68005,53307,ZEMMOUR,4227
68006,66705,ZEMMOUR,5291
69001,56303,ZEMMOUR,3985
69002,58937,ZEMMOUR,4561
69003,57237,ZEMMOUR,3700
69004,63751,ZEMMOUR,5816
69005,70666,ZEMMOUR,6885
69006,62836,ZEMMOUR,4381
69007,48021,ZEMMOUR,3269
69008,82629,ZEMMOUR,7430
69009,73745,ZEMMOUR,6600
69010,79116,ZEMMOUR,6533
69011,74696,ZEMMOUR,6101
69012,64183,ZEMMOUR,5781
69013,66145,ZEMMOUR,6109
69014,50748,ZEMMOUR,3017
70001,67427,ZEMMOUR,4806
70002,67312,ZEMMOUR,4869
71001,55655,ZEMMOUR,3878
71002,57910,ZEMMOUR,3961
71003,60355,ZEMMOUR,4530
71004,61783,ZEMMOUR,4131
71005,63597,ZEMMOUR,4186
72001,53851,ZEMMOUR,3299
72002,58330,ZEMMOUR,2869
72003,62858,ZEMMOUR,3516
72004,58781,ZEMMOUR,3038
72005,63242,ZEMMOUR,3496
73001,71875,ZEMMOUR,5830
73002,57256,ZEMMOUR,4109
73003,57605,ZEMMOUR,4140
73004,59622,ZEMMOUR,3966
74001,84401,ZEMMOUR,6210
74002,76740,ZEMMOUR,5772
74003,67470,ZEMMOUR,5385
74004,63604,ZEMMOUR,5201
74005,75251,ZEMMOUR,6017
74006,59673,ZEMMOUR,4768
75001,77053,ZEMMOUR,7031
75002,59727,ZEMMOUR,6170
75003,54947,ZEMMOUR,3579
75004,58273,ZEMMOUR,9793
75005,61202,ZEMMOUR,3326
75006,62012,ZEMMOUR,2893
75007,62821,ZEMMOUR,3776
75008,63271,ZEMMOUR,4594
75009,53653,ZEMMOUR,3412
75010,53100,ZEMMOUR,3369
75011,57972,ZEMMOUR,4363
75012,60518,ZEMMOUR,6661
75013,60235,ZEMMOUR,5398
75014,59602,ZEMMOUR,9747
75015,59162,ZEMMOUR,3124
75016,53983,ZEMMOUR,3617
75017,43435,ZEMMOUR,2472
75018,54096,ZEMMOUR,2763
76001,47893,ZEMMOUR,2971
76002,73552,ZEMMOUR,4540
76003,48176,ZEMMOUR,2006
76004,60991,ZEMMOUR,3013
76005,71173,ZEMMOUR,3482
76006,81323,ZEMMOUR,4265
76007,61414,ZEMMOUR,3431
76008,42653,ZEMMOUR,1813
76009,71631,ZEMMOUR,3395
76010,84159,ZEMMOUR,4445
77001,50561,ZEMMOUR,3998
77002,60124,ZEMMOUR,5393
77003,56952,ZEMMOUR,4011
77004,65890,ZEMMOUR,5200
77005,64159,ZEMMOUR,4909
77006,58843,ZEMMOUR,4089
77007,65280,ZEMMOUR,4897
77008,70524,ZEMMOUR,4909
77009,62891,ZEMMOUR,4725
77010,58379,ZEMMOUR,3292
77011,47326,ZEMMOUR,2470
78001,65075,ZEMMOUR,8147
78002,68761,ZEMMOUR,7090
78003,65344,ZEMMOUR,7635
78004,62636,ZEMMOUR,5222
78005,57624,ZEMMOUR,4935
78006,57171,ZEMMOUR,5229
78007,59614,ZEMMOUR,4154
78008,52394,ZEMMOUR,2912
78009,69806,ZEMMOUR,5125
78010,71697,ZEMMOUR,6656
78011,51619,ZEMMOUR,3307
78012,54765,ZEMMOUR,3995
79001,69333,ZEMMOUR,2852
79002,74597,ZEMMOUR,3236
79003,63874,ZEMMOUR,2715
80001,58563,ZEMMOUR,3044
80002,55507,ZEMMOUR,3171
80003,61876,ZEMMOUR,3544
80004,63560,ZEMMOUR,3728
80005,59412,ZEMMOUR,3398
81001,64848,ZEMMOUR,4590
81002,84551,ZEMMOUR,5446
81003,80443,ZEMMOUR,5946
82001,71254,ZEMMOUR,6067
82002,74566,ZEMMOUR,5705
83001,50291,ZEMMOUR,7256
83002,65755,ZEMMOUR,8338
83003,77007,ZEMMOUR,10197
83004,81128,ZEMMOUR,11888
83005,74295,ZEMMOUR,10067
83006,94538,ZEMMOUR,11615
83007,74800,ZEMMOUR,10229
83008,80916,ZEMMOUR,9739
84001,50884,ZEMMOUR,4125
84002,64054,ZEMMOUR,6550
84003,58729,ZEMMOUR,6147
84004,67501,ZEMMOUR,7614
84005,62697,ZEMMOUR,6037
85001,89700,ZEMMOUR,4672
85002,85453,ZEMMOUR,5333
85003,101776,ZEMMOUR,8116
85004,79617,ZEMMOUR,3761
85005,63163,ZEMMOUR,3781
86001,61122,ZEMMOUR,2803
86002,61343,ZEMMOUR,3286
86003,55498,ZEMMOUR,2993
86004,53689,ZEMMOUR,2857
87001,63881,ZEMMOUR,3480
87002,76146,ZEMMOUR,3997
87003,62091,ZEMMOUR,3319
88001,55214,ZEMMOUR,3555
88002,52676,ZEMMOUR,3656
88003,47211,ZEMMOUR,2893
88004,48593,ZEMMOUR,3080
89001,56926,ZEMMOUR,4152
89002,54645,ZEMMOUR,3769
89003,64940,ZEMMOUR,5020
90001,35018,ZEMMOUR,2865
90002,34636,ZEMMOUR,2718
91001,48814,ZEMMOUR,2320
91002,69142,ZEMMOUR,5220
91003,75113,ZEMMOUR,5152
91004,75831,ZEMMOUR,5417
91005,54034,ZEMMOUR,3376
91006,62473,ZEMMOUR,3842
91007,52706,ZEMMOUR,3533
91008,55318,ZEMMOUR,3845
91009,58254,ZEMMOUR,4040
91010,43256,ZEMMOUR,2539
92001,45696,ZEMMOUR,1697
92002,54641,ZEMMOUR,3966
92003,64006,ZEMMOUR,5416
92004,59550,ZEMMOUR,3473
92005,58085,ZEMMOUR,5776
92006,60803,ZEMMOUR,8358
92007,69031,ZEMMOUR,6461
92008,54139,ZEMMOUR,4528
92009,50701,ZEMMOUR,5680
92010,61971,ZEMMOUR,4699
92011,53702,ZEMMOUR,2935
92012,72528,ZEMMOUR,4948
92013,69889,ZEMMOUR,4824
93001,45451,ZEMMOUR,1826
93002,35327,ZEMMOUR,1143
93003,55009,ZEMMOUR,3263
93004,41549,ZEMMOUR,1772
93005,41355,ZEMMOUR,2073
93006,38777,ZEMMOUR,1680
93007,57451,ZEMMOUR,2115
93008,43416,ZEMMOUR,3148
93009,51841,ZEMMOUR,3058
93010,46702,ZEMMOUR,2655
93011,41970,ZEMMOUR,1807
93012,44303,ZEMMOUR,3429
94001,64620,ZEMMOUR,5900
94002,46465,ZEMMOUR,2857
94003,52828,ZEMMOUR,3384
94004,55367,ZEMMOUR,4221
94005,65948,ZEMMOUR,5544
94006,63268,ZEMMOUR,5833
94007,47492,ZEMMOUR,2899
94008,60149,ZEMMOUR,5979
94009,38090,ZEMMOUR,2118
94010,48069,ZEMMOUR,2246
94011,46762,ZEMMOUR,2449
95001,62056,ZEMMOUR,4672
95002,57913,ZEMMOUR,4366
95003,70009,ZEMMOUR,4775
95004,55677,ZEMMOUR,4026
95005,47550,ZEMMOUR,2109
95006,54394,ZEMMOUR,4289
95007,49336,ZEMMOUR,5447
95008,35259,ZEMMOUR,2238
95009,48857,ZEMMOUR,3279
95010,48534,ZEMMOUR,2363
ZA001,31423,ZEMMOUR,473
ZA002,37495,ZEMMOUR,1023
ZA003,37979,ZEMMOUR,1039
ZA004,28188,ZEMMOUR,563
ZB001,33252,ZEMMOUR,1033
ZB002,32837,ZEMMOUR,685
ZB003,24131,ZEMMOUR,619
ZB004,32729,ZEMMOUR,816
ZC001,22872,ZEMMOUR,1008
ZC002,12989,ZEMMOUR,565
ZD001,46037,ZEMMOUR,2277
ZD002,48534,ZEMMOUR,1666
ZD003,51617,ZEMMOUR,1962
ZD004,60872,ZEMMOUR,2220
ZD005,41442,ZEMMOUR,1236
ZD006,40331,ZEMMOUR,1413
ZD007,57933,ZEMMOUR,2296
ZM001,15767,ZEMMOUR,285
ZM002,19283,ZEMMOUR,197
ZN001,33947,ZEMMOUR,3603
ZN002,36553,ZEMMOUR,2832
ZP001,24560,ZEMMOUR,1710
ZP002,16823,ZEMMOUR,923
ZP003,18647,ZEMMOUR,1650
ZS001,2701,ZEMMOUR,80
ZW001,5359,ZEMMOUR,118
ZX001,8368,ZEMMOUR,1107
ZZ001,75534,ZEMMOUR,5873
ZZ002,17907,ZEMMOUR,1621
ZZ003,49868,ZEMMOUR,2543
ZZ004,65144,ZEMMOUR,4255
ZZ005,33376,ZEMMOUR,3988
ZZ006,64858,ZEMMOUR,5456
ZZ007,52144,ZEMMOUR,2678
ZZ008,23351,ZEMMOUR,4884
ZZ009,39302,ZEMMOUR,2441
ZZ010,39779,ZEMMOUR,4413
ZZ011,37688,ZEMMOUR,5100
01001,65584,MÉLENCHON,10740
01002,77747,MÉLENCHON,13231
01003,59919,MÉLENCHON,12097
01004,72760,MÉLENCHON,10174
01005,57014,MÉLENCHON,11590
02001,52465,MÉLENCHON,7624
02002,51406,MÉLENCHON,8515
02003,48125,MÉLENCHON,6127
02004,53914,MÉLENCHON,9110
02005,59950,MÉLENCHON,9796
03001,66667,MÉLENCHON,10848
