code_commune,code_dep_min,MACRON,LE PEN
02503,02,127,350
76503,76,462,319
21503,21,33,62
59503,59,47,64
25503,25,22,44
51503,51,27,21
31503,31,211,241
64503,64,29,18
39503,39,145,97
71503,71,26,26
33503,33,165,144
55503,55,28,43
70503,70,57,45
67503,67,37,49
52503,52,13,1
88503,88,23,65
61503,61,56,74
08503,08,23,42
14504,14,240,255
62504,62,64,93
80504,80,10,25
02504,02,230,573
57504,57,66,115
76504,76,52,39
60504,60,230,347
95504,95,1090,771
21504,21,55,8
59504,59,610,1200
25504,25,21,36
27504,27,345,272
50504,50,67,50
51504,51,260,202
31504,31,67,72
24504,24,77,47
64504,64,864,454
39504,39,93,64
71504,71,19,33
33504,33,221,210
54504,54,121,204
55504,55,80,128
38504,38,834,462
70504,70,101,119
67504,67,362,411
52504,52,59,87
88504,88,34,63
77504,77,245,328
80505,80,86,95
33505,33,411,376
67505,67,167,115
70505,70,45,51
62505,62,125,169
02505,02,31,83
57505,57,269,354
76505,76,30,32
60505,60,259,209
78505,78,148,97
21505,21,183,147
59505,59,174,240
25505,25,227,293
27505,27,37,60
50505,50,290,169
51505,51,120,150
31505,31,90,82
24505,24,123,85
64505,64,81,98
39505,39,23,11
71505,71,44,17
54505,54,240,153
55505,55,649,685
38505,38,213,216
52505,52,20,8
88505,88,18,61
61505,61,66,79
77505,77,87,101
62506,62,426,543
02506,02,74,46
57506,57,59,84
14506,14,59,81
76506,76,97,175
60506,60,111,188
21506,21,121,108
78506,78,303,197
59506,59,122,137
25506,25,26,42
50506,50,150,116
51506,51,1276,1144
31506,31,4923,2153
64506,64,39,34
33506,33,498,508
71506,71,264,381
55506,55,7,11
70506,70,80,102
52506,52,22,28
67506,67,2064,1242
88506,88,68,150
77506,77,170,212
62507,62,67,121
80507,80,360,294
02507,02,15,8
57507,57,75,84
60507,60,104,169
76507,76,182,257
91507,91,78,89
59507,59,5270,2675
25507,25,24,27
27507,27,688,973
50507,50,120,126
31507,31,430,352
51507,51,910,938
24507,24,36,44
64507,64,45,38
33507,33,113,97
71507,71,64,41
54507,54,38,42
39507,39,19,23
55507,55,35,68
38507,38,1779,1806
70507,70,63,70
52507,52,21,22
77507,77,74,177
88507,88,92,67
61507,61,90,82
67507,67,505,379
76508,76,127,128
62508,62,82,124
80508,80,11,22
02508,02,40,42
57508,57,815,1214
60508,60,816,945
21508,21,158,127
91508,91,101,64
59508,59,4628,2847
25508,25,351,323
27508,27,56,65
51508,51,49,90
31508,31,17,11
24508,24,72,41
64508,64,50,29
33508,33,165,197
71508,71,77,134
39508,39,182,191
54508,54,76,93
55508,55,38,29
38508,38,229,187
88508,88,125,143
77508,77,560,353
61508,61,747,781
67508,67,83,167
71509,71,106,160
38509,38,1647,1344
62509,62,63,128
80509,80,121,245
02509,02,43,57
57509,57,153,159
14509,14,107,32
60509,60,2167,2698
76509,76,681,427
95509,95,864,685
59509,59,1214,1970
51509,51,89,103
31509,31,60,41
24509,24,134,206
50509,50,229,181
64509,64,55,39
33509,33,156,169
54509,54,269,306
55509,55,25,91
70509,70,28,28
77509,77,74,210
88509,88,33,34
67509,67,61,121
14510,14,27,14
62510,62,4918,8992
02510,02,46,38
57510,57,384,254
60510,60,118,220
21510,21,39,64
76510,76,46,87
95510,95,196,79
25510,25,99,94
39510,39,269,156
50510,50,132,157
31510,31,32,41
51510,51,27,45
24510,24,120,111
64510,64,333,222
33510,33,45,59
71510,71,193,122
54510,54,75,117
55510,55,25,34
70510,70,30,60
52510,52,77,119
77510,77,255,193
88510,88,26,67
61510,61,68,62
67510,67,206,138
38511,38,1174,629
62511,62,36,58
80511,80,40,32
02511,02,67,129
57511,57,305,223
14511,14,27,26
60511,60,81,146
76511,76,34,59
21511,21,32,36
91511,91,378,587
59511,59,682,487
25511,25,94,72
27511,27,203,218
50511,50,39,26
31511,31,109,71
51511,51,40,48
24511,24,56,84
64511,64,1169,727
33511,33,75,136
39511,39,21,16
54511,54,34,45
55511,55,34,35
70511,70,41,80
52511,52,16,27
77511,77,112,139
88511,88,16,24
67511,67,294,276
70512,70,47,104
25512,25,610,590
61512,61,33,36
62512,62,128,234
80512,80,230,326
02512,02,51,74
57512,57,233,140
14512,14,16,32
60512,60,32,56
76512,76,8,14
21512,21,145,92
59512,59,16061,6770
27512,27,84,95
50512,50,177,109
31512,31,377,179
51512,51,27,31
24512,24,88,110
64512,64,54,100
71512,71,617,766
39512,39,10,26
33512,33,83,111
54512,54,36,35
55512,55,64,86
38512,38,257,162
52512,52,114,150
77512,77,218,355
88512,88,46,102
78513,78,845,396
62513,62,35,86
80513,80,51,69
02513,02,35,53
57513,57,45,59
60513,60,914,847
76513,76,261,125
59513,59,121,157
50513,50,64,54
31513,31,108,101
51513,51,113,188
24513,24,84,81
25513,25,13,15
64513,64,392,270
71513,71,350,272
39513,39,63,67
33513,33,32,29
54513,54,148,168
38513,38,98,55
70513,70,706,645
52513,52,8,27
77513,77,987,845
88513,88,440,695
67513,67,48,38
50514,50,64,90
62514,62,35,107
80514,80,35,38
02514,02,141,262
57514,57,268,358
14514,14,1352,1191
60514,60,41,88
21514,21,35,41
91514,91,2137,1316
76514,76,383,244
59514,59,786,1228
25514,25,90,75
27514,27,93,118
51514,51,28,49
31514,31,32,17
24514,24,62,82
71514,71,76,131
39514,39,49,53
33514,33,1033,767
64514,64,62,54
54514,54,129,130
38514,38,73,54
55514,55,168,213
70514,70,99,212
52514,52,116,82
77514,77,5061,3265
88514,88,54,53
67514,67,155,226
70515,70,23,29
62515,62,164,177
80515,80,30,68
02515,02,21,20
57515,57,488,475
14515,14,591,512
60515,60,104,122
21515,21,2873,1326
76515,76,214,149
59515,59,128,221
51515,51,97,78
31515,31,118,135
25515,25,125,91
24515,24,116,94
64515,64,67,72
71515,71,34,35
33515,33,118,138
54515,54,105,62
38515,38,503,614
55515,55,19,29
52515,52,28,31
77515,77,132,250
88515,88,35,43
67515,67,202,163
38516,38,2402,553
62516,62,1584,2848
80516,80,36,85
02516,02,21,24
57516,57,95,113
14516,14,453,563
60516,60,87,156
21516,21,22,25
76516,76,160,121
78516,78,341,198
59516,59,280,271
25516,25,19,44
51516,51,14,7
31516,31,544,512
24516,24,331,322
64516,64,121,82
71516,71,116,220
33516,33,45,60
54516,54,2,8
27516,27,415,379
55516,55,111,195
70516,70,71,88
52516,52,17,12
77516,77,216,184
88516,88,1533,1294
67516,67,227,210
59517,59,188,240
62517,62,57,85
80517,80,34,72
02517,02,45,118
57517,57,62,71
60517,60,148,240
76517,76,1437,634
21517,21,179,120
78517,78,8769,4386
27517,27,512,607
25517,25,88,71
50517,50,60,57
51517,51,50,38
31517,31,528,529
24517,24,24,26
71517,71,50,74
55517,55,117,144
39517,39,155,136
33517,33,334,528
64517,64,68,52
54517,54,47,83
38517,38,2057,1502
70517,70,135,121
52517,52,29,35
77517,77,417,564
88517,88,35,78
67517,67,253,131
55518,55,49,45
70518,70,28,30
62518,62,45,55
80518,80,88,140
02518,02,66,96
57518,57,78,120
60518,60,54,60
21518,21,54,61
76518,76,142,163
78518,78,53,29
59518,59,128,131
27518,27,110,290
25518,25,41,47
50518,50,92,102
51518,51,258,134
31518,31,181,210
24518,24,58,64
64518,64,412,242
71518,71,103,70
39518,39,18,15
33518,33,418,219
54518,54,180,297
38518,38,185,109
52518,52,19,41
77518,77,68,56
88518,88,9,10
88519,88,186,221
67519,67,2456,1154
33519,33,3874,1928
62519,62,125,252
80519,80,65,213
02519,02,43,59
57519,57,46,43
14519,14,54,14
60519,60,31,80
76519,76,29,12
21519,21,78,81
91519,91,138,92
59519,59,502,516
25519,25,186,261
50519,50,167,141
51519,51,8,21
31519,31,67,42
24519,24,89,125
64519,64,1566,1014
71519,71,31,79
39519,39,61,54
54519,54,105,207
55519,55,302,407
38519,38,785,751
70519,70,32,31
52519,52,18,21
77519,77,210,335
14520,14,235,274
60520,60,41,86
88520,88,51,122
62520,62,764,745
80520,80,32,66
02520,02,109,259
57520,57,13,14
21520,21,51,27
78520,78,483,268
59520,59,374,447
76520,76,135,233
27520,27,36,55
25520,25,55,60
51520,51,25,25
31520,31,22,24
24520,24,2493,1826
64520,64,376,135
71520,71,235,255
39520,39,130,130
33520,33,30,122
54520,54,91,143
55520,55,110,146
38520,38,198,177
70520,70,23,41
52520,52,51,48
77520,77,281,159
67520,67,1450,1483
62521,62,53,88
38521,38,25,18
80521,80,49,65
02521,02,221,408
57521,57,593,623
60521,60,103,161
76521,76,51,43
21521,21,291,256
91521,91,5689,2895
59521,59,100,126
27521,27,36,50
25521,25,62,48
50521,50,34,50
51521,51,46,91
31521,31,129,85
24521,24,261,281
64521,64,184,158
71521,71,41,30
33521,33,173,278
54521,54,354,218
55521,55,47,78
70521,70,51,53
77521,77,459,453
88521,88,73,101
67521,67,134,152
76522,76,407,362
80522,80,25,51
62522,62,97,66
02522,02,12,26
14522,14,121,113
60522,60,51,99
21522,21,127,112
78522,78,396,143
59522,59,930,295
27522,27,98,161
25522,25,59,53
50522,50,76,73
31522,31,23,17
51522,51,58,112
24522,24,110,116
71522,71,366,492
39522,39,32,28
64522,64,153,121
33522,33,12643,3611
54522,54,39,37
55522,55,28,42
38522,38,97,41
70522,70,37,55
77522,77,41,103
52522,52,71,124
88522,88,22,18
67522,67,150,163
95523,95,131,72
62523,62,914,1761
02523,02,21,35
80523,80,308,416
60523,60,268,304
21523,21,54,36
76523,76,40,70
59523,59,1230,487
25523,25,211,225
50523,50,825,800
31523,31,396,382
51523,51,85,67
24523,24,138,101
71523,71,221,354
39523,39,68,48
64523,64,188,227
33523,33,454,553
54523,54,51,54
55523,55,51,50
38523,38,232,294
70523,70,47,83
52523,52,19,16
77523,77,48,92
88523,88,41,53
67523,67,780,955
62524,62,369,435
02524,02,157,206
80524,80,121,186
57524,57,28,36
14524,14,108,103
60524,60,464,618
76524,76,40,43
21524,21,37,22
59524,59,1721,1418
25524,25,203,263
27524,27,179,245
31524,31,37,27
51524,51,90,87
24524,24,39,45
64524,64,98,100
71524,71,88,37
33524,33,91,80
54524,54,32,28
38524,38,2174,1493
70524,70,41,40
52524,52,62,86
77524,77,92,202
88524,88,68,121
67524,67,156,183
21525,21,187,329
62525,62,2427,2492
80525,80,48,47
02525,02,166,202
57525,57,19,8
60525,60,54,38
91525,91,424,280
59525,59,471,849
50525,50,63,76
25525,25,135,51
27525,27,119,73
31525,31,142,174
51525,51,755,516
24525,24,44,70
64525,64,279,173
71525,71,211,124
39525,39,74,104
33525,33,346,414
54525,54,196,113
55525,55,16,23
38525,38,107,146
70525,70,44,87
52525,52,18,47
77525,77,49,103
88525,88,42,60
67525,67,539,456
31526,31,2751,1668
80526,80,29,76
62526,62,41,49
02526,02,21,41
57526,57,86,121
60526,60,209,352
76526,76,39,63
21526,21,12,20
91526,91,22,34
59526,59,3711,4150
25526,25,313,320
51526,51,89,106
24526,24,205,198
71526,71,155,65
64526,64,456,342
39526,39,928,1085
33526,33,41,47
54526,54,2371,1710
55526,55,40,112
38526,38,147,89
70526,70,120,232
52526,52,32,31
77526,77,33,90
67526,67,526,501
88526,88,93,162
14527,14,123,153
21527,21,83,80
31527,31,47,41
33527,33,2665,2089
62527,62,70,86
02527,02,63,181
80527,80,77,108
57527,57,126,93
76527,76,83,157
95527,95,470,514
60527,60,34,42
59527,59,4119,1883
27527,27,53,83
25527,25,1373,1217
24527,24,219,292
51527,51,82,72
71527,71,48,50
64527,64,462,301
39527,39,33,44
54527,54,232,177
55527,55,156,141
38527,38,170,119
70527,70,23,24
77527,77,191,118
67527,67,100,111
88527,88,28,43
21528,21,36,45
33528,33,175,188
27528,27,1254,712
62528,62,1401,2162
02528,02,60,72
80528,80,5,4
57528,57,23,31
14528,14,106,130
60528,60,31,46
76528,76,116,253
78528,78,85,74
59528,59,268,575
50528,50,76,99
31528,31,37,44
25528,25,26,25
24528,24,42,27
51528,51,36,43
71528,71,502,555
64528,64,53,43
39528,39,113,103
54528,54,3235,3154
55528,55,13,24
38528,38,447,306
70528,70,133,173
52528,52,23,63
77528,77,360,282
67528,67,107,179
88528,88,53,50
33529,33,8951,6584
62529,62,544,470
02529,02,35,82
80529,80,48,57
57529,57,496,512
14529,14,94,70
76529,76,90,101
21529,21,17,19
95529,95,237,205
60529,60,16,33
59529,59,75,114
27529,27,142,111
50529,50,25,20
31529,31,32,29
25529,25,416,379
24529,24,51,63
51529,51,83,151
71529,71,118,76
64529,64,88,71
39529,39,13,24
54529,54,10,14
38529,38,1531,747
70529,70,94,137
52529,52,311,309
77529,77,434,416
67529,67,1109,868
88529,88,32,36
62530,62,143,177
02530,02,16,33
80530,80,126,242
57530,57,105,154
14530,14,759,458
76530,76,63,64
78530,78,133,76
21530,21,39,63
60530,60,67,72
59530,59,54,113
27530,27,25,30
31530,31,79,73
51530,51,143,207
71530,71,134,199
64530,64,113,66
39530,39,161,304
33530,33,203,295
54530,54,16,42
55530,55,31,30
38530,38,726,591
70530,70,28,74
77530,77,67,113
67530,67,131,131
88530,88,639,859
71531,71,63,79
62531,62,229,331
02531,02,34,37
80531,80,23,43
57531,57,224,208
14531,14,17,6
60531,60,500,529
76531,76,101,95
78531,78,1522,1035
21531,21,86,150
59531,59,58,119
27531,27,54,76
50531,50,265,179
31531,31,14,26
24531,24,87,33
51531,51,340,553
64531,64,7,18
39531,39,58,57
33531,33,98,94
54531,54,20,15
55531,55,57,106
38531,38,140,149
70531,70,19,32
77531,77,342,494
67531,67,80,97
88531,88,546,387
62532,62,174,538
02532,02,198,366
57532,57,41,74
76532,76,212,272
21532,21,362,285
59532,59,73,117
50532,50,2123,745
31532,31,21,15
25532,25,1070,635
51532,51,257,143
24532,24,44,53
64532,64,11,24
71532,71,51,9
39532,39,13,15
33532,33,126,147
54532,54,53,51
55532,55,56,87
70532,70,188,144
77532,77,24,19
38532,38,233,236
67532,67,321,305
88532,88,38,21
62533,62,28,55
80533,80,687,858
02533,02,23,40
57533,57,344,198
14533,14,41,29
60533,60,333,594
76533,76,404,427
21533,21,44,20
91533,91,350,454
27533,27,133,157
59533,59,272,590
50533,50,49,39
25533,25,5,3
31533,31,753,490
24533,24,20,28
51533,51,29,36
71533,71,212,132
64533,64,174,89
33533,33,628,626
39533,39,67,59
54533,54,456,721
55533,55,319,512
70533,70,26,45
38533,38,344,109
77533,77,948,542
71534,71,21,40
33534,33,266,129
62534,62,828,1100
02534,02,15,16
57534,57,663,362
60534,60,254,162
14534,14,127,110
76534,76,365,261
21534,21,249,199
91534,91,1633,530
27534,27,224,253
59534,59,168,235
25534,25,60,58
31534,31,68,57
51534,51,55,63
24534,24,313,313
64534,64,75,33
39534,39,86,70
54534,54,108,211
55534,55,23,16
70534,70,40,36
52534,52,328,549
67534,67,241,218
77534,77,198,215
62535,62,86,14
80535,80,68,58
50535,50,269,258
02535,02,34,38
57535,57,406,435
60535,60,52,95
14535,14,258,125
76535,76,93,171
21535,21,463,323
95535,95,337,274
27535,27,129,123
59535,59,604,407
25535,25,63,64
31535,31,207,197
24535,24,60,104
51535,51,1009,1108
64535,64,120,145
71535,71,146,179
39535,39,163,102
33535,33,1766,972
54535,54,63,54
55535,55,9,20
70535,70,57,54
38535,38,66,84
52535,52,143,198
67535,67,276,398
14536,14,692,550
33536,33,56,84
62536,62,146,230
80536,80,75,88
02536,02,21,35
57536,57,45,81
60536,60,66,43
76536,76,480,253
21536,21,79,108
78536,78,93,113
27536,27,129,179
50536,50,49,63
59536,59,340,204
25536,25,68,54
31536,31,97,76
51536,51,598,468
24536,24,68,84
64536,64,293,209
54536,54,433,729
55536,55,10,9
70536,70,26,39
38536,38,361,418
52536,52,5,17
67536,67,39,59
55537,55,34,26
38537,38,1574,1386
62537,62,34,35
80537,80,17,36
02537,02,28,65
57537,57,877,1652
60537,60,719,1039
76537,76,48,54
21537,21,26,44
78537,78,2093,1191
27537,27,258,231
59537,59,164,125
50537,50,148,102
31537,31,55,64
25537,25,98,55
24537,24,80,79
51537,51,58,57
71537,71,33,45
39537,39,145,135
64537,64,64,22
54537,54,254,153
33537,33,159,93
70537,70,50,117
67537,67,125,144
14538,14,496,330
38538,38,1649,926
62538,62,92,167
80538,80,26,48
02538,02,10,32
57538,57,88,88
60538,60,44,117
76538,76,73,92
21538,21,46,36
91538,91,340,68
27538,27,137,135
59538,59,79,152
50538,50,152,94
31538,31,58,68
24538,24,244,249
51538,51,19,41
25538,25,31,35
71538,71,86,134
64538,64,250,152
54538,54,65,133
39538,39,17,23
33538,33,121,200
70538,70,18,35
52538,52,79,79
67538,67,368,517
62539,62,79,92
02539,02,127,225
57539,57,15,16
60539,60,349,416
21539,21,25,25
95539,95,3414,1921
27539,27,132,117
59539,59,236,325
50539,50,479,355
25539,25,1290,1488
51539,51,16,23
31539,31,22,18
71539,71,22,31
64539,64,76,46
54539,54,35,112
39539,39,80,86
33539,33,1086,955
70539,70,90,191
38539,38,149,209
52539,52,13,34
67539,67,882,627
62540,62,313,609
80540,80,60,79
02540,02,282,370
57540,57,1098,1114
60540,60,138,136
14540,14,162,54
76540,76,29245,9114
21540,21,2530,1433
91540,91,1478,1006
50540,50,206,124
27540,27,150,197
25540,25,83,107
24540,24,508,433
31540,31,99,83
71540,71,647,533
64540,64,910,694
54540,54,104,188
39540,39,69,64
55540,55,22,29
70540,70,26,18
33540,33,806,866
38540,38,488,309
52540,52,10,12
67540,67,242,295
14541,14,47,33
27541,27,70,53
62541,62,40,31
80541,80,50,73
02541,02,93,140
57541,57,113,233
60541,60,78,129
76541,76,520,349
21541,21,106,39
95541,95,156,243
50541,50,518,323
59541,59,178,364
31541,31,1048,653
25541,25,84,88
24541,24,23,21
71541,71,83,130
64541,64,100,80
54541,54,44,64
55541,55,138,158
70541,70,39,82
33541,33,291,384
52541,52,36,61
67541,67,124,143
62542,62,49,75
80542,80,117,224
02542,02,22,28
57542,57,187,272
60542,60,176,334
14542,14,324,72
76542,76,78,70
21542,21,118,136
27542,27,212,282
50542,50,167,96
59542,59,87,169
31542,31,60,82
25542,25,633,328
51542,51,30,52
24542,24,18,23
71542,71,379,342
64542,64,22,12
54542,54,489,673
70542,70,38,62
38542,38,139,99
52542,52,16,16
33542,33,192,249
67542,67,126,146
62543,62,524,645
80543,80,29,37
02543,02,303,689
57543,57,434,399
60543,60,42,34
14543,14,1025,490
76543,76,137,211
21543,21,48,73
95543,95,77,52
27543,27,195,231
50543,50,501,301
59543,59,400,192
51543,51,17,42
24543,24,255,337
31543,31,37,30
71543,71,1420,1064
64543,64,91,66
54543,54,42,35
39543,39,67,52
55543,55,254,297
33543,33,262,215
52543,52,89,227
38543,38,475,685
67543,67,491,603
70544,70,22,55
33544,33,483,498
62544,62,61,54
80544,80,59,63
02544,02,133,215
57544,57,141,247
60544,60,38,69
76544,76,62,81
91544,91,125,154
27544,27,70,54
59544,59,2855,2641
21544,21,21,15
31544,31,89,62
25544,25,67,58
51544,51,169,142
24544,24,151,104
71544,71,45,42
64544,64,40,12
54544,54,45,38
55544,55,10,27
38544,38,7776,4171
52544,52,62,107
67544,67,2141,1431
02545,02,36,70
62545,62,52,38
80545,80,127,184
57545,57,940,352
60545,60,99,190
76545,76,509,588
78545,78,5487,2438
27545,27,36,40
59545,59,188,476
21545,21,161,293
31545,31,76,67
25545,25,42,34
51545,51,103,185
24545,24,37,32
71545,71,261,260
64545,64,3425,1839
54545,54,55,65
39545,39,62,49
70545,70,28,48
55545,55,3746,3304
33545,33,257,431
38545,38,2565,2073
52545,52,47,24
67545,67,155,166
50546,50,1069,720
02546,02,46,61
62546,62,168,66
80546,80,167,182
57546,57,343,186
60546,60,43,26
14546,14,57,62
76546,76,61,115
91546,91,380,246
21546,21,37,92
27546,27,76,47
59546,59,365,384
31546,31,47,24
25546,25,22,21
51546,51,97,130
24546,24,13,9
71546,71,133,99
64546,64,719,517
54546,54,230,274
39546,39,96,91
70546,70,38,83
55546,55,23,42
38546,38,239,310
33546,33,137,119
52546,52,6,7
67546,67,217,265
02547,02,15,19
76547,76,242,164
62547,62,14,31
80547,80,48,69
57547,57,234,182
60547,60,160,202
14547,14,42,42
91547,91,134,125
21547,21,47,65
27547,27,199,301
59547,59,149,316
31547,31,2277,1882
25547,25,543,629
51547,51,39,51
24547,24,1388,1320
71547,71,98,71
64547,64,2413,1447
54547,54,6509,2745
39547,39,187,173
70547,70,52,41
55547,55,15,28
33547,33,307,270
38547,38,2046,1389
52547,52,50,60
67547,67,506,681
02548,02,86,149
62548,62,2205,3388
80548,80,104,117
57548,57,155,178
60548,60,94,195
76548,76,265,166
78548,78,225,68
21548,21,47,60
27548,27,282,385
50548,50,35,39
59548,59,150,228
31548,31,26,12
25548,25,35,55
51548,51,89,117
24548,24,82,84
71548,71,47,93
64548,64,63,56
54548,54,132,146
39548,39,33,8
70548,70,33,64
38548,38,1886,907
33548,33,337,396
52548,52,25,33
67548,67,333,217
71549,71,52,76
70549,70,23,27
62549,62,310,288
80549,80,114,243
02549,02,235,278
57549,57,183,236
60549,60,43,83
21549,21,29,26
50549,50,113,85
91549,91,8663,4577
59549,59,79,98
76549,76,51,49
31549,31,11,8
25549,25,179,192
51549,51,42,29
24549,24,95,85
64549,64,340,314
54549,54,753,1018
38549,38,24,6
33549,33,95,78
52549,52,11,10
55549,55,38,18
25550,25,63,79
62550,62,261,393
80550,80,48,35
02550,02,23,42
57550,57,642,861
60550,60,41,86
14550,14,43,29
76550,76,461,303
78550,78,778,298
21550,21,30,38
27550,27,96,106
50550,50,1035,867
59550,59,706,975
51550,51,76,75
31550,31,170,142
24550,24,295,371
71550,71,266,198
64550,64,321,165
54550,54,88,115
39550,39,57,62
70550,70,3117,2380
38550,38,59,9
33550,33,10855,5721
52550,52,457,780
67550,67,407,518
62551,62,93,76
02551,02,16,39
57551,57,54,56
60551,60,60,109
76551,76,238,286
78551,78,16071,4462
50551,50,615,498
59551,59,573,394
51551,51,46,68
25551,25,25,47
31551,31,194,114
24551,24,748,662
71551,71,47,28
54551,54,18,26
64551,64,93,89
55551,55,317,491
38551,38,17,6
33551,33,95,154
39551,39,30,46
67551,67,1353,727
62552,62,247,349
80552,80,208,421
02552,02,33,92
57552,57,302,190
60552,60,85,71
14552,14,174,138
91552,91,2240,1742
21552,21,16,16
27552,27,60,67
50552,50,111,87
76552,76,3161,954
59552,59,37,75
51552,51,60,100
25552,25,13,51
31552,31,38,47
24552,24,90,81
71552,71,141,142
54552,54,21,28
39552,39,105,59
64552,64,70,39
55552,55,21,21
70552,70,41,80
38552,38,120,102
33552,33,291,277
67552,67,92,118
62553,62,72,119
80553,80,121,96
02553,02,52,73
57553,57,223,185
60553,60,71,90
91553,91,2393,1322
21553,21,37,39
27553,27,103,140
50553,50,102,60
76553,76,60,133
59553,59,2081,1408
51553,51,34,90
25553,25,92,119
31553,31,319,301
24553,24,461,430
71553,71,107,67
54553,54,56,56
